Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Paid meals,Free/Reduced price meals,Grand Total
2040,Northeast Dubois Co Sch Corp,1549,Dubois Middle School,,1,,2,4,1,263,208,63,271
2040,Northeast Dubois Co Sch Corp,1577,Dubois Elementary School,1,,,4,1,,291,221,76,297
2100,Southeast Dubois Co Sch Corp,1563,Pine Ridge Elementary School,,,,9,6,,206,150,71,221
2100,Southeast Dubois Co Sch Corp,1581,Ferdinand Elementary School,,3,3,12,3,,271,229,63,292
2100,Southeast Dubois Co Sch Corp,1583,Forest Park Jr-Sr High School,3,,,14,9,,571,481,116,597
2100,Southeast Dubois Co Sch Corp,1586,Cedar Crest Intermediate School,,4,2,6,3,,159,136,38,174
2110,Southwest Dubois Co Sch Corp,1529,Holland Elementary School,,,,6,2,,178,129,57,186
2110,Southwest Dubois Co Sch Corp,1587,Southridge Middle School,1,2,,80,4,,285,212,160,372
2110,Southwest Dubois Co Sch Corp,1588,Southridge High School,1,1,1,138,3,,390,307,227,534
2110,Southwest Dubois Co Sch Corp,1590,Huntingburg Elementary School,,1,2,250,8,,375,249,387,636
2120,Greater Jasper Consolidated Schs,1569,Ireland Elementary School,,10,,11,5,,527,496,57,553
2120,Greater Jasper Consolidated Schs,1575,Jasper Middle School,1,8,2,115,13,,604,491,252,743
2120,Greater Jasper Consolidated Schs,1593,Jasper High School,2,15,5,131,10,2,931,837,259,1096
2120,Greater Jasper Consolidated Schs,1597,Fifth Street Elementary School,1,3,2,129,13,,284,180,252,432
2120,Greater Jasper Consolidated Schs,1601,Tenth Street School,,2,5,95,7,,257,161,205,366
2155,Fairfield Community Schools,1613,Fairfield Jr-Sr High School,4,9,7,57,16,1,739,682,151,833
2155,Fairfield Community Schools,1621,Millersburg Elementary- Middle Sch,,2,3,13,2,,425,350,95,445
2155,Fairfield Community Schools,1649,New Paris Elementary School,4,,3,17,4,,377,318,87,405
2155,Fairfield Community Schools,1652,Benton Elementary School,,,3,35,12,,417,379,88,467
2260,Baugo Community Schools,1701,Jimtown High School,1,2,10,54,26,,512,415,190,605
2260,Baugo Community Schools,1703,Jimtown Junior High School,1,3,5,28,15,,254,192,114,306
2260,Baugo Community Schools,1705,Jimtown Elementary School,,6,5,33,28,,302,217,157,374
2260,Baugo Community Schools,1707,Jimtown Intermediate School,2,2,7,66,42,,488,339,268,607
2270,Concord Community Schools,1713,Concord Junior High School,2,6,74,281,63,,392,356,462,818
2270,Concord Community Schools,1715,Concord Community High School,,21,138,523,120,,914,876,840,1716
2270,Concord Community Schools,1718,Concord Intermediate School,,12,82,323,49,,389,343,512,855
2270,Concord Community Schools,1721,Concord East Side Elementary Sch,1,4,49,188,20,,303,263,302,565
2270,Concord Community Schools,1723,Concord Ox-Bow Elementary School,,10,10,118,21,,286,239,206,445
2270,Concord Community Schools,1725,Concord South Side Elementary Sch,,3,73,115,38,,205,153,281,434
2270,Concord Community Schools,1729,Concord West Side Elem School,2,5,67,372,29,3,83,82,479,561
2275,Middlebury Community Schools,1656,Jefferson Elementary School,,3,13,66,17,,313,244,168,412
2275,Middlebury Community Schools,1657,Northridge Middle School,2,14,17,113,26,1,954,810,317,1127
2275,Middlebury Community Schools,1697,York Elementary School,1,2,3,19,4,,272,173,128,301
2275,Middlebury Community Schools,1731,Heritage Intermediate School,3,7,4,62,16,1,617,499,211,710
2275,Middlebury Community Schools,1732,Middlebury Elementary School,,2,4,15,5,,265,221,70,291
2275,Middlebury Community Schools,1733,Northridge High School,7,19,10,122,27,1,1206,1090,302,1392
2275,Middlebury Community Schools,1734,Orchard View School,,5,2,15,5,,319,273,73,346
2285,Wa-Nee Community Schools,1669,North Wood Middle School,,3,5,52,28,,606,475,219,694
2285,Wa-Nee Community Schools,1735,Wakarusa Elementary School,1,1,11,55,29,,425,381,141,522
2285,Wa-Nee Community Schools,1737,North Wood High School,1,14,9,78,26,,755,657,226,883
2285,Wa-Nee Community Schools,1743,Nappanee Elementary School,1,3,,22,11,1,363,239,162,401
2285,Wa-Nee Community Schools,1747,Woodview Elementary School,,7,3,55,14,,391,304,166,470
2305,Elkhart Community Schools,1617,Cleveland Elementary School,1,8,70,75,71,,436,295,366,661
2305,Elkhart Community Schools,1673,Osolo Elementary School,2,3,36,162,41,,293,179,358,537
2305,Elkhart Community Schools,1679,Eastwood Elementary School,,11,13,51,35,,325,325,110,435
2305,Elkhart Community Schools,1681,Mary Feeser Elementary School,1,18,73,100,55,,325,277,295,572
2305,Elkhart Community Schools,1693,Bristol Elementary School,,5,23,110,44,,317,202,297,499
2305,Elkhart Community Schools,1749,Elkhart Central High School,4,19,207,642,92,2,709,710,965,1675
2305,Elkhart Community Schools,1750,Elkhart Memorial High School,2,29,241,481,120,1,808,678,1004,1682
2305,Elkhart Community Schools,1752,Elkhart Alternative Education,,4,86,80,38,1,172,153,228,381
2305,Elkhart Community Schools,1753,North Side Middle School,,6,74,213,47,1,316,262,395,657
2305,Elkhart Community Schools,1761,West Side Middle School,,13,96,146,50,1,276,197,385,582
2305,Elkhart Community Schools,1763,Pierre Moran Middle School,1,4,87,225,30,,161,129,379,508
2305,Elkhart Community Schools,1765,Beardsley Elementary School,,1,88,192,31,,107,93,326,419
2305,Elkhart Community Schools,1769,Mary Beck Elementary School,,1,158,255,36,,108,237,321,558
2305,Elkhart Community Schools,1773,Mary Daly Elementary School,1,,100,187,56,2,230,129,447,576
2305,Elkhart Community Schools,1777,Hawthorne Elementary School,,1,129,288,41,,50,99,410,509
2305,Elkhart Community Schools,1785,Pinewood Elementary School,1,11,52,199,54,,384,328,373,701
2305,Elkhart Community Schools,1789,Monger Elementary School,,2,89,219,35,,76,45,376,421
2305,Elkhart Community Schools,1797,Riverview Elementary School,,3,35,127,40,,196,156,245,401
2305,Elkhart Community Schools,1801,Roosevelt Elementary School,,,252,286,32,,48,205,413,618
2305,Elkhart Community Schools,1817,Woodland Elementary School,,4,78,172,54,,293,212,389,601
2315,Goshen Community Schools,1629,Goshen Middle School,1,19,38,817,50,,593,519,999,1518
2315,Goshen Community Schools,1633,Model Elementary School,1,13,18,365,20,,209,209,417,626
2315,Goshen Community Schools,1641,Waterford Elementary School,1,10,5,285,14,,168,145,338,483
2315,Goshen Community Schools,1821,Goshen High School,5,26,38,914,61,1,822,839,1028,1867
2315,Goshen Community Schools,1829,Chamberlain Elementary School,,1,7,233,17,,90,71,277,348
2315,Goshen Community Schools,1833,Chandler Elementary School,,6,26,244,16,,213,162,343,505
2315,Goshen Community Schools,1843,Parkside Elementary School,1,3,12,162,18,,186,138,244,382
2315,Goshen Community Schools,1847,Prairie View Elementary School,1,7,8,232,24,,241,208,305,513
2315,Goshen Community Schools,1849,West Goshen Elementary School,,5,3,238,8,,114,95,273,368
2395,Fayette County School Corporation,1869,Everton Elementary School,,,,1,6,,262,119,150,269
2395,Fayette County School Corporation,1889,Connersville Sr High School,1,4,15,21,31,,1039,567,544,1111
2395,Fayette County School Corporation,1895,Connersville Middle School,1,3,6,13,10,,518,247,304,551
2395,Fayette County School Corporation,1897,Eastview Elementary School,,1,,5,13,,286,117,188,305
2395,Fayette County School Corporation,1909,Frazee Elementary School,1,2,8,2,10,,302,107,218,325
2395,Fayette County School Corporation,1913,Grandview Elementary School,,3,4,7,11,,313,73,265,338
2395,Fayette County School Corporation,1917,Maplewood Elementary School,,3,7,8,12,,318,73,275,348
2395,Fayette County School Corporation,1921,Fayette Central Elementary,1,,,3,7,,304,119,196,315
2400,New Albany-Floyd Co Con Sch,1925,New Albany Senior High School,2,40,240,109,167,,1285,844,999,1843
2400,New Albany-Floyd Co Con Sch,1929,Georgetown Elementary School,2,7,1,14,6,,558,451,137,588
2400,New Albany-Floyd Co Con Sch,1930,Floyd Central High School,7,24,14,43,28,,1630,1513,233,1746
2400,New Albany-Floyd Co Con Sch,1931,Highland Hills Middle School,10,43,15,37,48,1,1494,1379,269,1648
2400,New Albany-Floyd Co Con Sch,1933,Hazelwood Middle School,3,5,159,59,103,,636,264,701,965
2400,New Albany-Floyd Co Con Sch,1937,Nathaniel Scribner Middle School,,15,134,89,95,1,600,423,511,934
2400,New Albany-Floyd Co Con Sch,1943,Slate Run Elementary School,1,1,45,19,42,,200,89,219,308
2400,New Albany-Floyd Co Con Sch,1949,Fairmont Elementary School,2,5,43,92,48,1,162,66,287,353
2400,New Albany-Floyd Co Con Sch,1953,Greenville Elementary School,1,4,5,8,9,,365,315,77,392
2400,New Albany-Floyd Co Con Sch,1957,Grant Line Elementary School,,9,43,23,40,,468,405,178,583
2400,New Albany-Floyd Co Con Sch,1961,Green Valley Elementary School,2,1,88,25,40,,126,48,234,282
2400,New Albany-Floyd Co Con Sch,1966,Floyds Knobs Elementary School,,12,8,18,24,1,624,602,85,687
2400,New Albany-Floyd Co Con Sch,1974,Mount Tabor Elementary School,3,5,98,34,69,1,545,354,401,755
2400,New Albany-Floyd Co Con Sch,1981,S Ellen Jones Elementary School,,1,42,14,31,,162,48,202,250
2400,New Albany-Floyd Co Con Sch,1994,CA Early Learning Center,,2,12,2,11,,59,33,53,86
2435,Attica Consolidated School Corp,2053,Attica High School,2,3,2,10,7,,288,158,154,312
2435,Attica Consolidated School Corp,2057,Attica Elementary School,,,2,16,11,,389,185,233,418
2440,Covington Community School Corp,2005,Covington Community High School,,2,,12,5,,290,198,111,309
2440,Covington Community School Corp,2009,Covington Elementary School,,2,1,21,12,,385,248,173,421
2440,Covington Community School Corp,2013,Covington Middle School,,,1,9,3,,198,134,77,211
2455,Southeast Fountain School Corp,2021,Southeast Fountain Elementary,1,,2,40,8,,495,248,298,546
2455,Southeast Fountain School Corp,2022,Fountain Central High School,3,1,,34,17,,469,290,234,524
2475,Franklin County Community Sch Corp,2082,Laurel School,,1,,3,5,1,381,105,286,391
2475,Franklin County Community Sch Corp,2083,Franklin County High,,3,,6,5,,822,501,335,836
2475,Franklin County Community Sch Corp,2123,Brookville Middle School,,2,1,1,3,,416,197,226,423
2475,Franklin County Community Sch Corp,2125,Brookville Elementary School,3,3,,2,2,,434,199,245,444
2475,Franklin County Community Sch Corp,2127,Mount Carmel School,,,2,,1,,387,270,120,390
2645,Rochester Community School Corp,2173,Rochester Community High School,6,4,2,28,20,2,465,300,227,527
2645,Rochester Community School Corp,2177,Rochester Community Middle School,2,1,3,21,15,,380,222,200,422
2645,Rochester Community School Corp,2181,Columbia Elementary School,,,3,28,15,,403,188,261,449
2645,Rochester Community School Corp,2185,George M Riddle Elementary School,,3,3,19,15,,398,197,241,438
2650,Caston School Corporation,2157,Caston Elementary School,,,1,25,6,,319,190,161,351
2650,Caston School Corporation,2159,Caston Jr-Sr High School,,2,2,18,7,,309,198,140,338
2725,East Gibson School Corporation,2189,Barton Township Elementary,,,,,6,,107,74,39,113
2725,East Gibson School Corporation,2194,Waldo J Wood Memorial JHS,,,,,1,,143,84,60,144
2725,East Gibson School Corporation,2201,Francisco Elementary School,,,,1,2,,86,47,42,89
2725,East Gibson School Corporation,2233,Waldo J Wood Memorial High,,1,,1,1,,274,182,95,277
2725,East Gibson School Corporation,2237,Oakland City Elementary School,,,1,3,10,,265,119,160,279
2735,North Gibson School Corp,2223,Princeton Comm Intermediate School,1,5,18,14,38,,399,207,268,475
2735,North Gibson School Corp,2225,Princeton Community Middle,,7,17,18,52,1,407,245,257,502
2735,North Gibson School Corp,2249,Princeton Community High School,,4,19,17,53,,525,346,272,618
2735,North Gibson School Corp,2257,Princeton Comm Primary School,,,19,23,43,,367,193,259,452
2765,South Gibson School Corporation,2205,Haubstadt Community School,,3,,9,1,,332,306,39,345
2765,South Gibson School Corporation,2211,Gibson Southern High School,,9,2,10,6,,631,558,100,658
2765,South Gibson School Corporation,2214,Fort Branch Community School,1,2,2,12,17,,475,343,166,509
2765,South Gibson School Corporation,2241,Owensville Community School,,2,3,7,16,,443,295,176,471
2815,Eastbrook Community Sch Corp,2263,Eastbrook South Elementary,,,2,19,10,,422,300,153,453
2815,Eastbrook Community Sch Corp,2264,Eastbrook North Elementary,,1,7,14,14,,336,175,197,372
2815,Eastbrook Community Sch Corp,2291,Early Childhood Center,,,,,,,27,17,10,27
2815,Eastbrook Community Sch Corp,2293,Eastbrook High School,2,4,2,17,7,,493,377,148,525
2815,Eastbrook Community Sch Corp,2299,Eastbrook Junior High School,,,2,11,7,,216,148,88,236
2825,Madison-Grant United School Corp,2321,Madison-Grant Jr./Sr. High School,1,3,,17,11,,559,334,257,591
2825,Madison-Grant United School Corp,2329,Park Elementary School,2,,4,9,13,,344,174,198,372
2825,Madison-Grant United School Corp,5037,Summitville School,1,1,,10,7,1,244,131,133,264
2855,Mississinewa Community School Corp,2333,Mississinewa High School,4,3,14,32,54,1,737,342,503,845
2855,Mississinewa Community School Corp,2335,R J Baskett Middle School,3,5,7,25,41,,501,221,361,582
2855,Mississinewa Community School Corp,2344,Westview Elementary School,,4,8,12,39,1,356,151,269,420
2855,Mississinewa Community School Corp,2346,Northview Elementary School,1,4,15,37,44,1,585,244,443,687
2865,Marion Community Schools,2350,Justice Thurgood Marshall Intrmd,1,4,108,69,73,,255,98,412,510
2865,Marion Community Schools,2351,Marion High School,2,13,280,104,148,,506,385,668,1053
2865,Marion Community Schools,2357,John L McCulloch Junior High Sch,,13,124,50,67,,249,138,365,503
2865,Marion Community Schools,2369,Allen Elementary School,,,68,53,59,,173,27,326,353
2865,Marion Community Schools,2370,Marion Early Childhood Ed Cntr,,3,78,31,60,,178,80,270,350
2865,Marion Community Schools,2393,John W Kendall Elem School,,7,46,43,88,,241,81,344,425
2865,Marion Community Schools,2405,Riverview Elementary School,,,50,50,56,,200,117,239,356
2865,Marion Community Schools,2409,Frances Slocum Elem School,,,111,58,45,,134,49,299,348
2920,Bloomfield School District,2417,Bloomfield Elementary School,,3,1,20,7,1,425,251,206,457
2920,Bloomfield School District,2419,Bloomfield Jr-Sr High School,1,2,1,15,10,,353,239,143,382
2940,Eastern Greene Schools,2433,Eastern Greene Elementary School,3,1,2,12,19,,447,247,237,484
2940,Eastern Greene Schools,2435,Eastern Greene High School,2,3,,10,7,,355,240,137,377
2940,Eastern Greene Schools,2436,Eastern Greene Middle School,3,2,3,10,8,,343,213,156,369
2950,Linton-Stockton School Corporation,2437,Linton-Stockton High School,,1,,8,8,,349,219,147,366
2950,Linton-Stockton School Corporation,2438,Linton-Stockton Jr High School,2,1,,11,7,,327,208,140,348
2950,Linton-Stockton School Corporation,2441,Linton-Stockton Elementary,,3,,22,8,,671,357,347,704
2960,M S D Shakamak Schools,2445,Shakamak Jr-Sr High School,,1,5,7,2,,357,191,181,372
2960,M S D Shakamak Schools,2449,Shakamak Elementary School,,,,8,5,,431,187,257,444
2980,White River Valley School District,2429,White River Valley High School,,1,1,6,5,,317,180,150,330
2980,White River Valley School District,2457,White River Valley Middle School,1,2,5,8,6,1,150,73,100,173
2980,White River Valley School District,2460,White River Valley Elementary Sch,,1,1,14,3,,278,128,169,297
3005,Hamilton Southeastern Schools,2466,Brooks School Elementary,2,50,87,53,50,,709,853,98,951
3005,Hamilton Southeastern Schools,2468,New Britton Elementary School,4,77,31,52,32,1,522,601,118,719
3005,Hamilton Southeastern Schools,2469,Fishers Elementary School,1,10,50,35,32,,365,401,92,493
3005,Hamilton Southeastern Schools,2470,Cumberland Road Elem School,2,40,49,48,42,1,475,549,108,657
3005,Hamilton Southeastern Schools,2471,Hoosier Road Elementary School,2,68,76,46,36,1,496,612,113,725
3005,Hamilton Southeastern Schools,2473,Fall Creek Elementary School,,45,13,26,26,,576,656,30,686
3005,Hamilton Southeastern Schools,2474,Geist Elementary School,5,50,34,41,50,,601,741,40,781
3005,Hamilton Southeastern Schools,2475,Lantern Road Elementary School,,57,41,31,41,,595,709,56,765
3005,Hamilton Southeastern Schools,2476,Fishers Junior High School,1,69,94,70,58,,696,783,205,988
3005,Hamilton Southeastern Schools,2479,Sand Creek Intermediate School,6,63,90,70,59,1,681,774,196,970
3005,Hamilton Southeastern Schools,2481,Harrison Parkway Elementary School,1,22,47,59,47,,445,473,148,621
3005,Hamilton Southeastern Schools,2482,Sand Creek Elementary,2,53,56,60,36,1,436,526,118,644
3005,Hamilton Southeastern Schools,2483,Thorpe Creek Elementary,,45,57,59,48,,566,693,82,775
3005,Hamilton Southeastern Schools,2485,Fall Creek Intermediate School,1,44,64,38,45,1,628,704,117,821
3005,Hamilton Southeastern Schools,2486,Fall Creek Junior High,2,42,53,54,41,,653,729,116,845
3005,Hamilton Southeastern Schools,2487,Fishers High School,6,206,251,225,176,2,2384,2708,542,3250
3005,Hamilton Southeastern Schools,2489,Hamilton SE Int and Jr High Sch,,84,80,63,49,1,928,1108,97,1205
3005,Hamilton Southeastern Schools,2490,Riverside Junior High,3,51,64,55,50,,802,887,138,1025
3005,Hamilton Southeastern Schools,2497,Durbin Elementary School,,5,19,27,20,,308,288,91,379
3005,Hamilton Southeastern Schools,2499,Hamilton Southeastern HS,8,195,245,178,146,3,2343,2748,370,3118
3005,Hamilton Southeastern Schools,2500,Riverside Intermediate School,3,55,51,74,45,,721,810,139,949
3025,Hamilton Heights School Corp,2477,Hamilton Heights High School,2,2,9,24,4,,688,540,189,729
3025,Hamilton Heights School Corp,2478,Hamilton Heights Elementary School,1,4,6,15,11,,489,346,180,526
3025,Hamilton Heights School Corp,2501,Hamilton Heights Middle School,7,6,13,23,1,,494,376,168,544
3025,Hamilton Heights School Corp,2502,Hamilton Heights Primary School,,1,6,18,11,,499,341,194,535
3030,Westfield-Washington Schools,2491,Westfield Middle School,,35,42,105,60,,972,1023,191,1214
3030,Westfield-Washington Schools,2492,Shamrock Springs Elementary School,1,15,13,13,22,1,376,408,33,441
3030,Westfield-Washington Schools,2493,Westfield High School,2,61,74,154,92,,1765,1842,306,2148
3030,Westfield-Washington Schools,2494,Carey Ridge Elementary School,3,14,28,54,19,,476,496,98,594
3030,Westfield-Washington Schools,2495,Washington Woods Elementary School,2,6,13,87,25,,312,312,133,445
3030,Westfield-Washington Schools,2496,Oak Trace Elementary School,2,12,15,9,35,,554,609,18,627
3030,Westfield-Washington Schools,2498,Monon Trail Elementary School,1,10,38,61,27,,289,264,162,426
3030,Westfield-Washington Schools,2503,Westfield Intermediate School,1,36,40,83,58,,914,970,162,1132
3030,Westfield-Washington Schools,2504,Maple Glen Elementary,3,19,15,11,25,,490,524,39,563
3055,Sheridan Community Schools,2463,Sheridan High School,,,1,9,8,,311,237,92,329
3055,Sheridan Community Schools,2465,Sheridan Elementary School,,,,29,12,,418,268,191,459
3055,Sheridan Community Schools,6780,Sheridan Middle School,,,,12,3,,233,151,97,248
3060,Carmel Clay Schools,2505,Carmel High School,6,595,191,149,250,11,3798,4558,442,5000
3060,Carmel Clay Schools,2506,Clay Middle School,,149,44,30,89,6,1072,1261,129,1390
3060,Carmel Clay Schools,2507,Woodbrook Elementary School,,52,8,10,39,,371,448,32,480
3060,Carmel Clay Schools,2508,Cherry Tree Elementary School,,43,19,20,45,2,597,666,60,726
3060,Carmel Clay Schools,2509,Carmel Elementary School,1,21,17,13,40,,426,437,81,518
3060,Carmel Clay Schools,2510,College Wood Elementary School,3,221,32,8,48,1,408,708,13,721
3060,Carmel Clay Schools,2511,Carmel Middle School,2,146,56,54,96,5,1014,1177,196,1373
3060,Carmel Clay Schools,2512,Smoky Row Elementary School,4,120,24,10,48,,504,693,17,710
3060,Carmel Clay Schools,2513,Orchard Park Elementary School,3,116,50,39,62,,425,488,207,695
3060,Carmel Clay Schools,2515,Prairie Trace Elementary School,1,127,14,22,33,,433,613,17,630
3060,Carmel Clay Schools,2516,Mohawk Trails Elementary School,,23,3,6,19,4,520,532,43,575
3060,Carmel Clay Schools,2518,Forest Dale Elementary School,,42,28,17,53,,464,502,102,604
3060,Carmel Clay Schools,2520,Creekside Middle School,1,221,49,21,89,3,868,1210,42,1252
3060,Carmel Clay Schools,2522,Towne Meadow Elementary School,1,105,27,14,45,,463,612,43,655
3060,Carmel Clay Schools,2526,West Clay Elementary School,,172,18,10,60,,493,731,22,753
3070,Noblesville Schools,2517,Noblesville High School,5,70,117,163,83,3,2457,2319,579,2898
3070,Noblesville Schools,2521,Noblesville East Middle School,1,33,47,70,41,,871,750,313,1063
3070,Noblesville Schools,2523,Hinkle Creek Elementary School,4,8,22,29,9,1,888,777,184,961
3070,Noblesville Schools,2529,North Elementary School,,6,24,36,12,,451,364,165,529
3070,Noblesville Schools,2533,Stony Creek Elementary School,1,16,18,33,14,,558,490,150,640
3070,Noblesville Schools,2537,Noble Crossing Elementary School,2,18,31,51,20,2,616,607,133,740
3070,Noblesville Schools,2538,Hazel Dell Elementary School,1,5,19,49,16,,648,648,90,738
3070,Noblesville Schools,2539,Promise Road Elementary,2,55,68,61,19,,597,598,204,802
3070,Noblesville Schools,2542,Noblesville West Middle School,1,20,31,71,37,3,1188,1123,228,1351
3070,Noblesville Schools,2547,White River Elementary School,2,12,53,67,18,1,551,465,239,704
3115,Southern Hancock Co Com Sch Corp,2563,Brandywine Elementary School,2,1,2,22,8,,299,230,104,334
3115,Southern Hancock Co Com Sch Corp,2564,New Palestine Elementary School,,2,2,14,14,,679,595,116,711
3115,Southern Hancock Co Com Sch Corp,2565,New Palestine High School,1,6,6,24,24,1,1061,903,220,1123
3115,Southern Hancock Co Com Sch Corp,2566,Doe Creek Middle School,,8,3,12,12,,528,445,118,563
3115,Southern Hancock Co Com Sch Corp,2567,Sugar Creek Elementary Sch,3,5,1,38,34,,720,620,181,801
3125,Greenfield-Central Com Schools,2577,Maxwell Intermediate School,1,8,3,9,19,,437,330,147,477
3125,Greenfield-Central Com Schools,2579,Greenfield Central Junior High Sch,1,3,4,8,20,,659,466,229,695
3125,Greenfield-Central Com Schools,2581,Eden Elementary School,,4,,3,3,,163,130,43,173
3125,Greenfield-Central Com Schools,2588,JB Stephens Elementary School,1,4,3,15,15,,474,305,207,512
3125,Greenfield-Central Com Schools,2593,Greenfield Intermediate School,1,2,3,13,16,1,485,341,180,521
3125,Greenfield-Central Com Schools,2595,Greenfield-Central High School,5,20,5,38,32,1,1409,1125,385,1510
3125,Greenfield-Central Com Schools,2597,Harris Elementary School,,1,,3,14,1,285,160,144,304
3125,Greenfield-Central Com Schools,2609,Weston Elementary School,2,1,2,5,14,,305,222,107,329
3135,Mt Vernon Community School Corp,2558,Fortville Elementary School,1,4,4,11,22,,424,295,171,466
3135,Mt Vernon Community School Corp,2559,Mt Vernon Middle School,2,9,56,37,47,,779,708,222,930
3135,Mt Vernon Community School Corp,2561,Mt Comfort Elementary School,4,4,66,35,47,1,523,501,179,680
3135,Mt Vernon Community School Corp,2569,Mt Vernon High School,5,26,97,35,53,1,1010,948,279,1227
3135,Mt Vernon Community School Corp,2570,McCordsville Elementary School,,8,45,27,36,,514,542,88,630
3145,Eastern Hancock Co Com Sch Corp,2582,Eastern Hancock Middle School,1,,,6,2,,259,181,87,268
3145,Eastern Hancock Co Com Sch Corp,2585,Eastern Hancock High School,1,1,2,6,3,,412,315,110,425
3145,Eastern Hancock Co Com Sch Corp,2586,Eastern Hancock Elementary School,,,3,16,8,,491,338,180,518
3160,Lanesville Community School Corp,2611,Lanesville Elementary School,1,2,,11,6,,359,310,69,379
3160,Lanesville Community School Corp,2613,Lanesville Jr-Sr HS,,3,,6,10,,350,324,45,369
3180,North Harrison Com School Corp,2621,Morgan Elementary School,1,1,1,11,9,,403,190,236,426
3180,North Harrison Com School Corp,2625,North Harrison Middle School,,2,3,11,13,,532,312,249,561
3180,North Harrison Com School Corp,2629,North Harrison High School,2,2,2,14,5,,669,436,258,694
3180,North Harrison Com School Corp,2633,North Harrison Elementary School,1,3,3,11,15,,545,308,270,578
3190,South Harrison Com Schools,2640,Corydon Central High School,3,10,5,15,36,,647,457,259,716
3190,South Harrison Com Schools,2643,Corydon Central Jr High School,,1,2,19,21,,290,176,157,333
3190,South Harrison Com Schools,2645,Corydon Elementary School,,6,2,25,43,,554,299,331,630
3190,South Harrison Com Schools,2649,New Middletown Elementary School,,,2,,14,,121,78,59,137
3190,South Harrison Com Schools,2653,Heth-Washington Elementary School,2,,,5,9,,166,53,129,182
3190,South Harrison Com Schools,2663,Corydon Intermediate School,,3,1,20,26,,385,246,189,435
3190,South Harrison Com Schools,2667,South Central Elementary,,,,3,6,,306,157,158,315
3190,South Harrison Com Schools,2670,South Central Jr & Sr High School,,2,1,5,9,,355,231,141,372
3295,North West Hendricks Schools,2682,Tri-West Middle School,1,2,2,7,8,1,410,348,83,431
3295,North West Hendricks Schools,2684,Pittsboro Primary School,1,1,5,3,4,1,272,244,43,287
3295,North West Hendricks Schools,2685,North Salem Elementary School,1,,,2,4,,234,176,65,241
3295,North West Hendricks Schools,2725,Pittsboro Elementary School,1,,5,7,9,1,282,258,47,305
3295,North West Hendricks Schools,2731,Tri-West Senior High School,,2,10,14,10,,589,535,90,625
3305,Brownsburg Community School Corp,2706,Brown Elementary School,,4,55,34,42,,518,491,162,653
3305,Brownsburg Community School Corp,2707,Brownsburg Early Childhood Center,,13,20,15,12,,187,215,32,247
3305,Brownsburg Community School Corp,2709,Brownsburg High School,4,62,304,119,103,3,2051,2067,579,2646
3305,Brownsburg Community School Corp,2711,Eagle Elementary School,2,19,122,37,42,1,497,562,158,720
3305,Brownsburg Community School Corp,2713,Brownsburg West Middle School,1,16,84,63,52,1,744,735,226,961
3305,Brownsburg Community School Corp,2714,Reagan Elementary School,,29,65,34,42,,461,488,143,631
3305,Brownsburg Community School Corp,2718,Delaware Trail Elementary School,,16,83,34,37,,467,475,162,637
3305,Brownsburg Community School Corp,2720,Brownsburg East Middle School,2,36,152,43,51,1,763,798,250,1048
3305,Brownsburg Community School Corp,2723,White Lick Elementary School,2,24,90,32,27,1,449,485,140,625
3305,Brownsburg Community School Corp,2727,Cardinal Elementary School,1,7,15,40,26,,480,404,165,569
3315,Avon Community School Corp,2726,River Birch Elementary School,,20,64,65,40,,595,577,207,784
3315,Avon Community School Corp,2728,Avon Intermediate School East,,39,72,58,43,,525,533,204,737
3315,Avon Community School Corp,2729,Avon Intermediate School West,3,43,95,66,29,1,482,506,213,719
3315,Avon Community School Corp,2730,Avon Middle School North,,32,89,68,46,,561,561,235,796
3315,Avon Community School Corp,2733,Maple Elementary School,,13,36,26,25,,157,169,88,257
3315,Avon Community School Corp,2734,White Oak Elementary School,,9,25,29,20,,277,232,128,360
3315,Avon Community School Corp,2735,Sycamore Elementary School,1,23,80,35,43,1,311,362,132,494
3315,Avon Community School Corp,2736,Avon Middle School South,2,36,101,73,34,,505,545,206,751
3315,Avon Community School Corp,2737,Avon High School,6,130,375,232,141,2,2021,2235,672,2907
3315,Avon Community School Corp,2738,Cedar Elementary School,,36,76,87,37,,481,510,207,717
3315,Avon Community School Corp,2739,Pine Tree Elementary School,,8,52,35,24,1,230,225,125,350
3315,Avon Community School Corp,2740,Hickory Elementary School,,43,69,37,27,,344,392,128,520
3325,Danville Community School Corp,2721,North Elementary School,3,4,9,17,19,1,503,395,161,556
3325,Danville Community School Corp,2741,Danville Community High School,1,6,10,12,27,1,736,624,169,793
3325,Danville Community School Corp,2743,Danville Middle School,2,3,15,9,34,2,676,543,198,741
3325,Danville Community School Corp,2745,South Elementary School,1,3,5,10,14,,340,260,113,373
3330,Plainfield Community School Corp,2748,Clarks Creek Elementary,,30,38,48,47,,696,625,234,859
3330,Plainfield Community School Corp,2749,Plainfield High School,4,46,48,58,49,1,1439,1278,367,1645
3330,Plainfield Community School Corp,2750,Plainfield Community Middle School,2,49,39,67,43,,1064,949,315,1264
3330,Plainfield Community School Corp,2751,Central Elementary School,,10,11,17,30,,502,435,135,570
3330,Plainfield Community School Corp,2753,Little Quakers Academy,,2,7,2,4,,123,114,24,138
