year,mergecode,totaltest,elapass,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,white,black,hispanic,lowincome,totalenroll,year_21,state
21,6900-7193indiana,70,58.57,180480000907,0.0,0.0,1.0,0.0,0,6900indiana,96.03,0.5,0.5,39.7,403,1,indiana
17,6910-7205indiana,112,58.93,180663001168,0.0,0.0,1.0,0.0,0,6910indiana,98.06,0.24,0.73,32.52,412,0,indiana
18,6910-7205indiana,100,62.0,180663001168,0.0,0.0,1.0,0.0,0,6910indiana,97.3,0.0,0.25,37.25,408,0,indiana
19,6910-7205indiana,91,61.54,180663001168,0.0,0.0,1.0,0.0,0,6910indiana,97.89,0.0,0.53,41.32,380,0,indiana
21,6910-7205indiana,66,63.64,180663001168,0.05,0.05,0.89,0.08,0,6910indiana,95.9,0.0,0.63,39.12,317,1,indiana
17,6995-7285indiana,184,55.98,180975001596,0.0,0.0,1.0,0.0,0,6995indiana,93.83,0.8,2.28,41.69,746,0,indiana
18,6995-7285indiana,175,66.29,180975001596,0.0,0.0,1.0,0.0,0,6995indiana,94.17,0.83,2.5,46.19,721,0,indiana
19,6995-7285indiana,175,64.57,180975001596,0.0,0.0,1.0,0.0,0,6995indiana,93.54,0.86,2.87,45.77,697,0,indiana
21,6995-7285indiana,140,65.0,180975001596,0.0,0.0,1.0,0.0,0,6995indiana,93.66,0.88,2.51,52.95,678,1,indiana
17,7150-7453indiana,140,70.0,180912001505,0.0,0.0,1.0,0.0,0,7150indiana,92.1,0.0,3.95,33.33,582,0,indiana
18,7150-7453indiana,144,77.08,180912001505,0.0,0.0,1.0,0.0,0,7150indiana,90.71,0.17,5.47,34.0,603,0,indiana
19,7150-7453indiana,161,73.29,180912001505,0.0,0.0,1.0,0.0,0,7150indiana,89.24,0.17,6.55,36.64,595,0,indiana
21,7150-7453indiana,147,72.11,180912001505,0.05,0.21,0.74,0.23,0,7150indiana,89.05,0.63,6.73,35.52,639,1,indiana
17,7175-7353indiana,833,76.35,180876001451,0.0,0.0,1.0,0.0,0,7175indiana,77.36,6.48,5.13,19.63,3551,0,indiana
18,7175-7353indiana,755,75.63,180876001451,0.0,0.0,1.0,0.0,0,7175indiana,74.24,8.75,6.31,21.1,3726,0,indiana
19,7175-7353indiana,814,82.92,180876001451,0.0,0.0,1.0,0.0,0,7175indiana,73.31,9.36,6.72,20.31,3751,0,indiana
21,7175-7353indiana,787,83.23,180876001451,0.13,0.39,0.48,0.45,0,7175indiana,71.58,10.52,7.09,18.47,3877,1,indiana
17,7200-7461indiana,370,57.03,180684001183,0.0,0.0,1.0,0.0,0,7200indiana,80.08,6.62,6.75,56.79,1481,0,indiana
18,7200-7461indiana,335,45.37,180684001183,0.0,0.0,1.0,0.0,0,7200indiana,79.08,7.26,6.2,58.76,1501,0,indiana
19,7200-7461indiana,335,53.43,180684001183,0.0,0.0,1.0,0.0,0,7200indiana,77.14,7.98,7.44,56.9,1492,0,indiana
21,7200-7461indiana,315,58.41,180684001183,0.0,0.5,0.5,0.5,0,7200indiana,71.94,11.13,8.56,52.37,1518,1,indiana
17,7205-7421indiana,249,49.0,181029001649,0.0,0.0,1.0,0.0,0,7205indiana,45.06,33.33,10.06,68.59,1143,0,indiana
18,7205-7421indiana,219,34.7,181029001649,0.0,0.0,1.0,0.0,0,7205indiana,47.21,30.19,9.9,66.63,1040,0,indiana
19,7205-7421indiana,213,38.97,181029001649,0.0,0.0,1.0,0.0,0,7205indiana,43.72,33.91,9.92,63.56,988,0,indiana
21,7205-7421indiana,156,50.64,181029001649,0.0,0.64,0.36,0.64,0,7205indiana,38.0,39.63,11.77,62.82,858,1,indiana
17,7205-7505indiana,424,65.09,181029001662,0.0,0.0,1.0,0.0,0,7205indiana,39.19,27.09,20.57,58.03,1794,0,indiana
18,7205-7505indiana,451,52.77,181029001662,0.0,0.0,1.0,0.0,0,7205indiana,37.43,26.25,23.44,55.94,1886,0,indiana
19,7205-7505indiana,457,58.64,181029001662,0.0,0.0,1.0,0.0,0,7205indiana,36.85,26.19,25.35,56.46,1913,0,indiana
21,7205-7505indiana,449,57.02,181029001662,0.04,0.61,0.36,0.62,0,7205indiana,35.61,25.65,26.78,57.47,1949,1,indiana
17,7205-7513indiana,312,45.83,181029001660,0.0,0.0,1.0,0.0,0,7205indiana,35.31,32.75,20.5,68.78,1249,0,indiana
18,7205-7513indiana,243,37.45,181029001660,0.0,0.0,1.0,0.0,0,7205indiana,31.91,34.73,23.55,69.03,1172,0,indiana
19,7205-7513indiana,281,51.6,181029001660,0.0,0.0,1.0,0.0,0,7205indiana,31.01,34.49,24.04,65.51,1148,0,indiana
21,7205-7513indiana,208,45.67,181029001660,0.03,0.76,0.21,0.77,0,7205indiana,32.22,32.22,24.62,63.64,1133,1,indiana
17,7205-7517indiana,204,30.39,181029001684,0.0,0.0,1.0,0.0,0,7205indiana,9.71,51.43,30.02,79.58,906,0,indiana
18,7205-7517indiana,194,17.01,181029001684,0.0,0.0,1.0,0.0,0,7205indiana,9.09,54.55,27.93,80.94,913,0,indiana
19,7205-7517indiana,162,23.46,181029001684,0.0,0.0,1.0,0.0,0,7205indiana,8.87,51.41,30.21,77.89,778,0,indiana
21,7205-7517indiana,132,40.91,181029001684,0.0,1.0,0.0,1.0,0,7205indiana,8.7,49.94,31.8,80.0,805,1,indiana
17,7215-7399indiana,90,65.56,181191001879,0.0,0.0,1.0,0.0,0,7215indiana,91.17,0.9,5.23,45.23,555,0,indiana
18,7215-7399indiana,101,62.38,181191001879,0.0,0.0,1.0,0.0,0,7215indiana,89.73,1.2,5.31,45.72,584,0,indiana
19,7215-7399indiana,88,53.41,181191001879,0.0,0.0,1.0,0.0,0,7215indiana,90.75,1.2,4.45,46.06,584,0,indiana
21,7215-7399indiana,88,59.09,181191001879,0.0,0.26,0.74,0.26,0,7215indiana,88.91,1.61,5.95,47.75,622,1,indiana
17,7230-7629indiana,96,48.96,180999001605,0.0,0.0,1.0,0.0,0,7230indiana,95.43,0.25,1.27,57.61,394,0,indiana
18,7230-7629indiana,81,45.68,180999001605,0.0,0.0,1.0,0.0,0,7230indiana,94.43,0.0,2.28,65.06,395,0,indiana
19,7230-7629indiana,85,54.12,180999001605,0.0,0.0,1.0,0.0,0,7230indiana,95.48,0.0,2.39,62.77,376,0,indiana
21,7230-7629indiana,74,45.95,180999001605,0.0,0.08,0.92,0.08,0,7230indiana,93.94,0.28,3.03,51.79,363,1,indiana
17,7255-7641indiana,164,54.27,181002001612,0.0,0.0,1.0,0.0,0,7255indiana,94.97,0.25,1.84,46.5,815,0,indiana
18,7255-7641indiana,182,51.65,181002001612,0.0,0.0,1.0,0.0,0,7255indiana,93.14,0.37,3.19,51.23,816,0,indiana
19,7255-7641indiana,208,60.58,181002001612,0.0,0.0,1.0,0.0,0,7255indiana,94.04,0.38,2.53,50.95,789,0,indiana
21,7255-7641indiana,155,59.35,181002001612,0.05,0.13,0.82,0.16,0,7255indiana,93.62,0.13,3.32,49.74,784,1,indiana
17,7285-7661indiana,48,66.67,180321000418,0.0,0.0,1.0,0.0,0,7285indiana,95.44,0.0,3.42,30.2,351,0,indiana
18,7285-7661indiana,48,50.0,180321000418,0.0,0.0,1.0,0.0,0,7285indiana,95.12,0.61,2.74,35.98,328,0,indiana
19,7285-7661indiana,37,59.46,180321000418,0.0,0.0,1.0,0.0,0,7285indiana,94.7,0.62,2.8,33.02,321,0,indiana
21,7285-7661indiana,61,72.13,180321000418,0.0,0.0,1.0,0.0,0,7285indiana,95.9,0.63,1.58,35.96,317,1,indiana
17,7285-7665indiana,38,39.47,180321000420,0.0,0.0,1.0,0.0,0,7285indiana,94.86,0.0,3.08,31.85,292,0,indiana
18,7285-7665indiana,37,54.05,180321000420,0.0,0.0,1.0,0.0,0,7285indiana,93.45,0.0,3.45,47.24,290,0,indiana
19,7285-7665indiana,46,65.22,180321000420,0.0,0.0,1.0,0.0,0,7285indiana,93.75,0.37,3.68,39.71,272,0,indiana
21,7285-7665indiana,31,87.1,180321000420,0.0,0.0,1.0,0.0,0,7285indiana,97.14,0.0,2.5,46.07,280,1,indiana
17,7350-7689indiana,113,63.72,180831001423,0.0,0.0,1.0,0.0,0,7350indiana,92.75,1.92,1.28,29.21,469,0,indiana
18,7350-7689indiana,109,73.39,180831001423,0.0,0.0,1.0,0.0,0,7350indiana,92.72,1.66,1.87,27.23,481,0,indiana
19,7350-7689indiana,128,74.22,180831001423,0.0,0.0,1.0,0.0,0,7350indiana,92.29,1.28,2.78,25.27,467,0,indiana
21,7350-7689indiana,111,76.58,180831001423,0.0,0.0,1.0,0.0,0,7350indiana,92.66,2.38,3.02,29.16,463,1,indiana
17,7360-7701indiana,61,67.21,181083001769,0.0,0.0,1.0,0.0,0,7360indiana,94.38,0.62,2.81,27.19,320,0,indiana
18,7360-7701indiana,54,62.96,181083001769,0.0,0.0,1.0,0.0,0,7360indiana,93.44,0.98,4.26,36.39,305,0,indiana
19,7360-7701indiana,44,72.73,181083001769,0.0,0.0,1.0,0.0,0,7360indiana,93.62,0.67,4.7,35.57,298,0,indiana
21,7360-7701indiana,34,82.35,181083001769,0.0,0.0,1.0,0.0,0,7360indiana,94.1,0.0,5.54,32.1,271,1,indiana
17,7365-7717indiana,280,64.64,181014001631,0.0,0.0,1.0,0.0,0,7365indiana,83.39,2.42,9.78,38.93,1156,0,indiana
18,7365-7717indiana,276,58.33,181014001631,0.0,0.0,1.0,0.0,0,7365indiana,81.92,1.94,10.58,42.06,1134,0,indiana
19,7365-7717indiana,291,65.98,181014001631,0.0,0.0,1.0,0.0,0,7365indiana,79.9,2.15,12.46,48.88,1164,0,indiana
21,7365-7717indiana,223,60.09,181014001631,0.0,0.0,1.0,0.0,0,7365indiana,75.11,2.55,15.57,47.23,1137,1,indiana
17,7385-7759indiana,155,77.42,180801001376,0.0,0.0,1.0,0.0,0,7385indiana,91.76,0.32,6.95,24.07,619,0,indiana
18,7385-7759indiana,154,74.03,180801001376,0.0,0.0,1.0,0.0,0,7385indiana,90.32,0.81,7.58,26.61,620,0,indiana
19,7385-7759indiana,138,80.43,180801001376,0.0,0.0,1.0,0.0,0,7385indiana,90.35,1.0,7.32,30.95,601,0,indiana
21,7385-7759indiana,142,78.87,180801001376,0.0,0.08,0.92,0.08,0,7385indiana,87.92,0.7,9.11,30.82,571,1,indiana
17,7445-7795indiana,110,59.09,181056001733,0.0,0.0,1.0,0.0,0,7445indiana,91.89,0.49,2.95,36.36,407,0,indiana
18,7445-7795indiana,98,54.08,181056001733,0.0,0.0,1.0,0.0,0,7445indiana,93.24,0.48,3.14,47.1,414,0,indiana
19,7445-7795indiana,97,60.82,181056001733,0.0,0.0,1.0,0.0,0,7445indiana,92.87,0.48,2.85,42.99,421,0,indiana
21,7445-7795indiana,91,67.03,181056001733,0.0,0.0,1.0,0.0,0,7445indiana,90.16,1.55,3.37,38.6,386,1,indiana
17,7495-7831indiana,46,36.96,180846001435,0.0,0.0,1.0,0.0,0,7495indiana,90.15,0.38,7.2,49.62,264,0,indiana
18,7495-7831indiana,41,56.1,180846001435,0.0,0.0,1.0,0.0,0,7495indiana,89.24,0.8,7.97,54.18,251,0,indiana
19,7495-7831indiana,27,48.15,180846001435,0.0,0.0,1.0,0.0,0,7495indiana,93.22,0.0,4.66,53.81,236,0,indiana
21,7495-7831indiana,32,50.0,180846001435,0.0,0.0,1.0,0.0,0,7495indiana,91.06,0.43,5.11,55.32,235,1,indiana
17,7515-7849indiana,89,39.33,180780001330,0.0,0.0,1.0,0.0,0,7515indiana,91.92,0.58,5.96,50.96,520,0,indiana
18,7515-7849indiana,95,47.37,180780001330,0.0,0.0,1.0,0.0,0,7515indiana,92.06,0.61,5.3,51.53,491,0,indiana
19,7515-7849indiana,67,47.76,180780001330,0.0,0.0,1.0,0.0,0,7515indiana,91.65,0.61,5.3,52.75,491,0,indiana
21,7515-7849indiana,73,43.84,180780001330,0.0,0.0,1.0,0.0,0,7515indiana,90.93,0.42,6.33,46.62,474,1,indiana
17,7525-7833indiana,151,53.64,180534000938,0.0,0.0,1.0,0.0,0,7525indiana,93.3,0.34,4.69,49.92,597,0,indiana
18,7525-7833indiana,132,62.88,180534000938,0.0,0.0,1.0,0.0,0,7525indiana,92.11,0.34,5.2,53.02,596,0,indiana
19,7525-7833indiana,144,59.03,180534000938,0.0,0.0,1.0,0.0,0,7525indiana,92.72,0.17,4.68,49.57,577,0,indiana
21,7525-7833indiana,137,62.04,180534000938,0.0,0.05,0.95,0.05,0,7525indiana,91.85,0.34,5.26,57.72,589,1,indiana
17,7605-7877indiana,66,72.73,180378000601,0.0,0.0,1.0,0.0,0,7605indiana,92.08,0.33,2.64,34.32,303,0,indiana
18,7605-7877indiana,81,69.14,180378000601,0.0,0.0,1.0,0.0,0,7605indiana,93.96,1.01,1.68,32.21,298,0,indiana
19,7605-7877indiana,64,79.69,180378000601,0.0,0.0,1.0,0.0,0,7605indiana,94.97,0.67,2.35,35.91,298,0,indiana
21,7605-7877indiana,74,87.84,180378000601,0.0,0.0,1.0,0.0,0,7605indiana,95.07,0.35,2.46,29.23,284,1,indiana
17,7610-7885indiana,34,50.0,180423000724,0.0,0.0,1.0,0.0,0,7610indiana,93.04,0.63,2.53,29.11,158,0,indiana
18,7610-7885indiana,13,23.08,180423000724,0.0,0.0,1.0,0.0,0,7610indiana,88.37,0.0,3.1,35.66,129,0,indiana
19,7610-7885indiana,12,16.67,180423000724,0.0,0.0,1.0,0.0,0,7610indiana,86.36,0.0,5.3,40.91,132,0,indiana
21,7610-7885indiana,23,73.91,180423000724,0.0,0.11,0.89,0.11,0,7610indiana,93.14,0.0,3.43,44.57,175,1,indiana
17,7615-7893indiana,225,63.11,181110001797,0.0,0.0,1.0,0.0,0,7615indiana,84.87,0.68,9.56,35.04,879,0,indiana
18,7615-7893indiana,226,61.5,181110001797,0.0,0.0,1.0,0.0,0,7615indiana,84.51,0.66,9.96,38.16,904,0,indiana
19,7615-7893indiana,196,58.67,181110001797,0.0,0.0,1.0,0.0,0,7615indiana,84.8,0.56,10.7,36.82,888,0,indiana
21,7615-7893indiana,180,66.67,181110001797,0.03,0.14,0.83,0.15,0,7615indiana,83.7,0.49,12.65,35.04,822,1,indiana
17,7645-7917indiana,74,74.32,180816001402,0.0,0.0,1.0,0.0,0,7645indiana,95.41,0.35,1.41,45.23,283,0,indiana
18,7645-7917indiana,62,54.84,180816001402,0.0,0.0,1.0,0.0,0,7645indiana,95.36,0.99,1.32,45.7,302,0,indiana
19,7645-7917indiana,74,35.14,180816001402,0.0,0.0,1.0,0.0,0,7645indiana,95.54,0.74,1.12,49.07,269,0,indiana
21,7645-7917indiana,56,48.21,180816001402,0.0,0.16,0.84,0.16,0,7645indiana,95.18,1.27,1.02,46.7,394,1,indiana
17,7715-7957indiana,150,56.0,181086001773,0.0,0.0,1.0,0.0,0,7715indiana,96.11,0.0,1.69,39.36,592,0,indiana
18,7715-7957indiana,135,62.96,181086001773,0.0,0.0,1.0,0.0,0,7715indiana,94.59,0.52,1.57,44.68,573,0,indiana
19,7715-7957indiana,134,61.19,181086001773,0.0,0.0,1.0,0.0,0,7715indiana,94.35,0.91,2.0,43.35,549,0,indiana
21,7715-7957indiana,104,51.92,181086001773,0.08,0.05,0.87,0.09,0,7715indiana,94.36,0.97,1.75,39.88,514,1,indiana
17,7775-7993indiana,90,65.56,181122001811,0.0,0.0,1.0,0.0,0,7775indiana,98.02,0.0,0.99,44.31,404,0,indiana
18,7775-7993indiana,87,47.13,181122001811,0.0,0.0,1.0,0.0,0,7775indiana,95.79,0.26,1.05,51.58,380,0,indiana
19,7775-7993indiana,94,42.55,181122001811,0.0,0.0,1.0,0.0,0,7775indiana,94.84,0.98,1.72,53.32,407,0,indiana
21,7775-7993indiana,94,46.81,181122001811,0.0,0.0,1.0,0.0,0,7775indiana,94.84,0.98,1.23,50.12,407,1,indiana
17,7855-8015indiana,14,21.43,180540002518,0.0,0.0,1.0,0.0,0,7855indiana,63.64,10.91,21.82,70.91,55,0,indiana
18,7855-8015indiana,17,23.53,180540002518,0.0,0.0,1.0,0.0,0,7855indiana,61.29,16.13,16.13,83.87,62,0,indiana
19,7855-8015indiana,14,0.0,180540002518,0.0,0.0,1.0,0.0,0,7855indiana,79.03,4.84,9.68,75.81,62,0,indiana
21,7855-8015indiana,16,12.5,180540002518,0.0,0.05,0.95,0.05,0,7855indiana,70.97,16.13,9.68,70.97,62,1,indiana
17,7855-8069indiana,477,45.28,180540000968,0.0,0.0,1.0,0.0,0,7855indiana,54.26,13.34,25.95,58.15,2031,0,indiana
18,7855-8069indiana,534,47.57,180540000968,0.0,0.0,1.0,0.0,0,7855indiana,51.03,13.77,28.95,62.99,1983,0,indiana
19,7855-8069indiana,458,50.22,180540000968,0.0,0.0,1.0,0.0,0,7855indiana,49.15,15.12,29.71,62.14,2063,0,indiana
21,7855-8069indiana,455,54.95,180540000968,0.0,0.08,0.92,0.08,0,7855indiana,44.63,16.94,31.32,61.71,2066,1,indiana
17,7865-8003indiana,428,55.84,181134001830,0.0,0.0,1.0,0.0,0,7865indiana,76.37,4.47,14.98,31.37,1769,0,indiana
18,7865-8003indiana,462,54.33,181134001830,0.0,0.0,1.0,0.0,0,7865indiana,74.34,5.85,15.53,34.5,1777,0,indiana
19,7865-8003indiana,426,59.15,181134001830,0.0,0.0,1.0,0.0,0,7865indiana,72.45,6.4,16.67,36.42,1782,0,indiana
21,7865-8003indiana,389,64.52,181134001830,0.0,0.14,0.86,0.14,0,7865indiana,68.98,6.7,19.61,37.51,1805,1,indiana
17,7865-8029indiana,469,64.82,181134001835,0.0,0.0,1.0,0.0,0,7865indiana,79.53,3.31,10.5,24.99,1905,0,indiana
18,7865-8029indiana,485,62.68,181134001835,0.0,0.0,1.0,0.0,0,7865indiana,79.07,3.83,10.89,25.11,1983,0,indiana
19,7865-8029indiana,499,66.73,181134001835,0.0,0.0,1.0,0.0,0,7865indiana,77.51,4.35,11.17,23.85,1979,0,indiana
21,7865-8029indiana,456,72.81,181134001835,0.0,0.14,0.86,0.14,0,7865indiana,77.07,4.39,12.1,26.68,2050,1,indiana
17,7875-8129indiana,198,82.32,181287002048,0.0,0.0,1.0,0.0,0,7875indiana,60.61,5.91,5.28,12.98,1117,0,indiana
18,7875-8129indiana,196,81.63,181287002048,0.0,0.0,1.0,0.0,0,7875indiana,60.58,6.02,6.11,13.46,1129,0,indiana
19,7875-8129indiana,182,87.36,181287002048,0.0,0.0,1.0,0.0,0,7875indiana,60.47,5.17,6.05,13.85,1141,0,indiana
21,7875-8129indiana,189,91.01,181287002048,0.03,0.0,0.97,0.01,0,7875indiana,59.53,6.99,6.35,15.34,1102,1,indiana
17,7935-8155indiana,64,60.94,180804001379,0.0,0.0,1.0,0.0,0,7935indiana,90.89,0.0,5.78,38.22,450,0,indiana
18,7935-8155indiana,54,37.04,180804001379,0.0,0.0,1.0,0.0,0,7935indiana,91.5,0.0,5.83,33.74,412,0,indiana
19,7935-8155indiana,59,57.63,180804001379,0.0,0.0,1.0,0.0,0,7935indiana,90.02,0.0,6.23,36.91,401,0,indiana
21,7935-8155indiana,61,65.57,180804001379,0.0,0.0,1.0,0.0,0,7935indiana,87.44,0.0,7.58,44.08,422,1,indiana
17,7945-8177indiana,132,61.36,181140001843,0.0,0.0,1.0,0.0,0,7945indiana,93.51,0.95,2.86,31.11,524,0,indiana
18,7945-8177indiana,107,49.53,181140001843,0.0,0.0,1.0,0.0,0,7945indiana,93.24,0.4,3.58,31.01,503,0,indiana
19,7945-8177indiana,130,57.69,181140001843,0.0,0.0,1.0,0.0,0,7945indiana,93.86,0.0,3.37,30.5,505,0,indiana
21,7945-8177indiana,111,53.15,181140001843,0.24,0.16,0.61,0.28,0,7945indiana,91.48,0.42,4.37,35.97,481,1,indiana
17,7950-8193indiana,101,56.44,181161001869,0.0,0.0,1.0,0.0,0,7950indiana,96.17,0.23,0.45,40.99,444,0,indiana
18,7950-8193indiana,96,43.75,181161001869,0.0,0.0,1.0,0.0,0,7950indiana,95.97,0.22,0.67,42.28,447,0,indiana
19,7950-8193indiana,121,71.07,181161001869,0.0,0.0,1.0,0.0,0,7950indiana,95.97,0.24,0.47,41.0,422,0,indiana
21,7950-8193indiana,85,55.29,181161001869,0.0,0.0,1.0,0.0,0,7950indiana,95.85,0.46,1.38,42.4,434,1,indiana
17,7995-8237indiana,147,44.22,180345000456,0.0,0.0,1.0,0.0,0,7995indiana,42.86,35.29,5.46,72.83,714,0,indiana
18,7995-8237indiana,168,42.86,180345000456,0.0,0.0,1.0,0.0,0,7995indiana,41.42,37.0,5.09,72.92,746,0,indiana
19,7995-8237indiana,155,42.58,180345000456,0.0,0.0,1.0,0.0,0,7995indiana,41.22,36.73,5.31,74.83,735,0,indiana
21,7995-8237indiana,157,43.31,180345000456,0.0,0.0,1.0,0.0,0,7995indiana,34.87,38.51,9.03,68.3,631,1,indiana
17,7995-8241indiana,263,62.36,180345000459,0.0,0.0,1.0,0.0,0,7995indiana,77.95,9.49,2.79,51.16,1075,0,indiana
18,7995-8241indiana,235,55.74,180345000459,0.0,0.0,1.0,0.0,0,7995indiana,78.09,7.89,4.19,52.48,1027,0,indiana
19,7995-8241indiana,257,64.2,180345000459,0.0,0.0,1.0,0.0,0,7995indiana,78.69,7.29,5.26,51.11,1084,0,indiana
21,7995-8241indiana,222,74.77,180345000459,0.03,0.0,0.97,0.01,0,7995indiana,80.0,8.09,4.79,44.26,940,1,indiana
17,7995-8245indiana,337,59.05,180345000466,0.0,0.0,1.0,0.0,0,7995indiana,87.06,4.47,1.39,37.67,1298,0,indiana
18,7995-8245indiana,312,57.69,180345000466,0.0,0.0,1.0,0.0,0,7995indiana,86.29,4.34,2.02,40.07,1335,0,indiana
19,7995-8245indiana,309,56.31,180345000466,0.0,0.0,1.0,0.0,0,7995indiana,86.09,4.08,2.19,39.23,1323,0,indiana
21,7995-8245indiana,271,69.37,180345000466,0.03,0.0,0.97,0.01,0,7995indiana,86.83,4.18,2.45,37.6,1101,1,indiana
17,7995-8253indiana,390,66.41,180345000478,0.0,0.0,1.0,0.0,0,7995indiana,79.04,8.21,3.09,37.39,1522,0,indiana
18,7995-8253indiana,371,66.31,180345000478,0.0,0.0,1.0,0.0,0,7995indiana,78.84,7.84,3.31,37.73,1569,0,indiana
19,7995-8253indiana,374,71.39,180345000478,0.0,0.0,1.0,0.0,0,7995indiana,79.51,7.17,2.86,37.06,1576,0,indiana
21,7995-8253indiana,344,73.84,180345000478,0.03,0.0,0.97,0.01,0,7995indiana,79.59,6.32,4.05,30.45,1455,1,indiana
17,7995-8311indiana,292,53.08,180345000490,0.0,0.0,1.0,0.0,0,7995indiana,58.01,21.49,5.37,60.16,1117,0,indiana
18,7995-8311indiana,261,43.68,180345000490,0.0,0.0,1.0,0.0,0,7995indiana,57.12,23.02,6.41,61.07,1138,0,indiana
19,7995-8311indiana,242,54.55,180345000490,0.0,0.0,1.0,0.0,0,7995indiana,54.53,24.22,6.91,60.81,1115,0,indiana
21,7995-8311indiana,212,53.77,180345000490,0.03,0.0,0.97,0.01,0,7995indiana,54.71,21.78,8.88,53.52,923,1,indiana
17,7995-8326indiana,77,59.74,180345002464,0.0,0.0,1.0,0.0,0,7995indiana,86.21,3.45,2.19,36.05,319,0,indiana
18,7995-8326indiana,72,55.56,180345002464,0.0,0.0,1.0,0.0,0,7995indiana,85.43,3.97,1.66,36.75,302,0,indiana
19,7995-8326indiana,69,68.12,180345002464,0.0,0.0,1.0,0.0,0,7995indiana,84.73,4.2,1.91,36.64,262,0,indiana
21,7995-8326indiana,52,71.15,180345002464,0.0,0.0,1.0,0.0,0,7995indiana,81.17,6.69,3.35,38.49,239,1,indiana
17,8010-8394indiana,49,61.22,180807001384,0.0,0.0,1.0,0.0,0,8010indiana,95.59,0.83,1.1,42.98,363,0,indiana
18,8010-8394indiana,66,51.52,180807001384,0.0,0.0,1.0,0.0,0,8010indiana,95.22,1.12,1.12,48.03,356,0,indiana
19,8010-8394indiana,57,57.89,180807001384,0.0,0.0,1.0,0.0,0,8010indiana,95.0,0.28,1.94,50.0,360,0,indiana
21,8010-8394indiana,56,44.64,180807001384,0.24,0.03,0.73,0.15,0,8010indiana,94.08,0.56,2.25,46.2,355,1,indiana
17,8020-8432indiana,124,56.45,181059001739,0.0,0.0,1.0,0.0,0,8020indiana,95.42,0.18,1.65,40.66,546,0,indiana
18,8020-8432indiana,129,58.14,181059001739,0.0,0.0,1.0,0.0,0,8020indiana,93.99,0.53,2.65,46.11,566,0,indiana
19,8020-8432indiana,147,48.3,181059001739,0.0,0.0,1.0,0.0,0,8020indiana,94.85,0.37,2.39,47.61,544,0,indiana
21,8020-8432indiana,120,59.17,181059001739,0.08,0.16,0.76,0.2,0,8020indiana,94.58,0.75,2.24,48.04,535,1,indiana
17,8030-8441indiana,453,62.03,181209001917,0.0,0.0,1.0,0.0,0,8030indiana,82.09,5.88,3.67,43.15,1854,0,indiana
18,8030-8441indiana,389,60.41,181209001917,0.0,0.0,1.0,0.0,0,8030indiana,83.57,5.05,3.08,44.14,1783,0,indiana
19,8030-8441indiana,367,62.13,181209001917,0.0,0.0,1.0,0.0,0,8030indiana,84.24,4.63,3.56,41.07,1770,0,indiana
21,8030-8441indiana,357,61.62,181209001917,0.5,0.16,0.34,0.41,0,8030indiana,84.36,4.26,3.56,45.46,1432,1,indiana
17,8030-8453indiana,136,55.15,181209001923,0.0,0.0,1.0,0.0,0,8030indiana,97.05,0.0,0.87,46.62,577,0,indiana
18,8030-8453indiana,147,53.06,181209001923,0.0,0.0,1.0,0.0,0,8030indiana,95.89,0.34,1.37,45.21,584,0,indiana
19,8030-8453indiana,143,59.44,181209001923,0.0,0.0,1.0,0.0,0,8030indiana,94.41,0.51,1.53,42.88,590,0,indiana
21,8030-8453indiana,132,59.85,181209001923,0.47,0.18,0.34,0.42,0,8030indiana,93.63,0.19,1.93,47.3,518,1,indiana
17,8030-8457indiana,393,59.29,181209001918,0.0,0.0,1.0,0.0,0,8030indiana,79.02,6.58,2.98,39.76,1778,0,indiana
18,8030-8457indiana,400,65.0,181209001918,0.0,0.0,1.0,0.0,0,8030indiana,78.16,6.87,3.24,41.13,1731,0,indiana
19,8030-8457indiana,399,57.39,181209001918,0.0,0.0,1.0,0.0,0,8030indiana,76.46,7.5,3.52,39.76,1733,0,indiana
21,8030-8457indiana,355,71.55,181209001918,0.47,0.18,0.34,0.42,0,8030indiana,76.9,7.25,3.08,42.93,1463,1,indiana
17,8045-8625indiana,128,55.47,180627001103,0.0,0.0,1.0,0.0,0,8045indiana,91.08,0.55,4.12,42.8,729,0,indiana
18,8045-8625indiana,122,59.02,180627001103,0.0,0.0,1.0,0.0,0,8045indiana,89.61,0.4,5.06,44.21,751,0,indiana
19,8045-8625indiana,106,71.7,180627001103,0.0,0.0,1.0,0.0,0,8045indiana,87.73,0.65,5.22,46.74,766,0,indiana
21,8045-8625indiana,113,65.49,180627001103,0.0,0.0,1.0,0.0,0,8045indiana,85.63,0.72,7.76,38.79,696,1,indiana
17,8050-8651indiana,77,42.86,181218001945,0.0,0.0,1.0,0.0,0,8050indiana,96.11,0.43,0.43,33.48,463,0,indiana
18,8050-8651indiana,68,44.12,181218001945,0.0,0.0,1.0,0.0,0,8050indiana,95.12,0.22,0.67,42.79,451,0,indiana
19,8050-8651indiana,76,55.26,181218001945,0.0,0.0,1.0,0.0,0,8050indiana,97.0,0.46,0.69,44.34,433,0,indiana
21,8050-8651indiana,58,65.52,181218001945,0.0,0.0,1.0,0.0,0,8050indiana,95.69,0.72,1.2,42.58,418,1,indiana
