Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Free/Reduced price meals,Paid meals,Grand Total
5620,North Miami Community Schools,6051,North Miami Elementary School,5,5,4,25,7,,428,191,283,474
5625,Oak Hill United School Corp,2305,Oak Hill Junior High School,,,2,23,17,,233,109,166,275
5625,Oak Hill United School Corp,2306,Swayzee Elementary School,,,2,23,13,,250,129,159,288
5625,Oak Hill United School Corp,6069,Oak Hill High School,,2,11,34,15,,490,179,373,552
5625,Oak Hill United School Corp,6073,Converse Elementary School,,,4,26,11,,307,140,208,348
5625,Oak Hill United School Corp,6081,Sweetser Elementary School,,,2,17,12,,231,116,146,262
5635,Peru Community Schools,6085,Peru High School,4,6,12,24,30,,568,324,320,644
5635,Peru Community Schools,6089,Peru Junior High School,4,2,17,18,11,2,283,189,148,337
5635,Peru Community Schools,6093,Blair Pointe Upper Elementary,2,,16,31,41,,492,353,229,582
5635,Peru Community Schools,6097,Elmwood Primary Learning Center,4,,18,13,41,,443,264,255,519
5705,Richland-Bean Blossom C S C,6144,Edgewood Early Childhood Center,,1,,2,2,,98,33,70,103
5705,Richland-Bean Blossom C S C,6146,Edgewood High School,1,8,4,22,34,2,693,250,514,764
5705,Richland-Bean Blossom C S C,6147,Edgewood Junior High School,1,2,4,17,22,3,569,241,377,618
5705,Richland-Bean Blossom C S C,6151,Edgewood Primary School,,2,4,14,22,,539,244,337,581
5705,Richland-Bean Blossom C S C,6153,Edgewood Intermediate School,3,3,4,26,37,1,562,266,370,636
5740,Monroe County Community Sch Corp,6123,Unionville Elementary School,,,4,2,8,1,217,82,150,232
5740,Monroe County Community Sch Corp,6134,Lakeview Elementary School,,1,3,8,25,,455,152,340,492
5740,Monroe County Community Sch Corp,6157,Grandview Elementary School,,1,18,34,31,2,391,266,211,477
5740,Monroe County Community Sch Corp,6162,Highland Park Elementary School,2,9,44,20,36,1,284,239,157,396
5740,Monroe County Community Sch Corp,6164,Summit Elementary School,6,21,38,58,48,,381,271,281,552
5740,Monroe County Community Sch Corp,6166,Bloomington High School South,1,76,60,89,97,1,1368,427,1265,1692
5740,Monroe County Community Sch Corp,6168,Bloomington High School North,7,67,96,96,123,3,1248,525,1115,1640
5740,Monroe County Community Sch Corp,6170,Tri-North Middle School,,34,43,35,54,,404,205,365,570
5740,Monroe County Community Sch Corp,6172,Lora L Batchelor Middle School,2,7,29,25,31,,350,189,255,444
5740,Monroe County Community Sch Corp,6173,Binford Elementary School,2,57,14,23,34,,396,92,434,526
5740,Monroe County Community Sch Corp,6181,Arlington Heights Elementary Sch,,11,34,22,29,,219,184,131,315
5740,Monroe County Community Sch Corp,6187,Childs Elementary School,,61,17,21,40,,430,61,508,569
5740,Monroe County Community Sch Corp,6189,Clear Creek Elementary School,1,3,9,16,33,,373,200,235,435
5740,Monroe County Community Sch Corp,6197,Fairview Elementary School,1,,55,33,66,,193,289,59,348
5740,Monroe County Community Sch Corp,6199,Hoosier Hills Childcare Center,,,,,,,8,1,7,8
5740,Monroe County Community Sch Corp,6202,The Acad of Sci & Entrepreneurship,1,4,2,3,11,1,86,40,68,108
5740,Monroe County Community Sch Corp,6213,Marlin Elementary School,,,,2,4,1,194,62,139,201
5740,Monroe County Community Sch Corp,6217,Rogers Elementary School,,46,15,18,21,,272,80,292,372
5740,Monroe County Community Sch Corp,6220,Bloomington Graduation School,,,3,2,9,,40,37,17,54
5740,Monroe County Community Sch Corp,6223,Jackson Creek Middle School,,39,23,26,34,1,511,163,471,634
5740,Monroe County Community Sch Corp,6225,Templeton Elementary School,1,13,64,50,48,1,336,303,210,513
5740,Monroe County Community Sch Corp,6226,University Elementary School,,110,43,35,49,,358,204,391,595
5740,Monroe County Community Sch Corp,6312,Early Learning Center,,,,,1,,7,3,5,8
5835,North Montgomery Com Sch Corp,6240,Pleasant Hill Elementary School,1,3,,10,2,,298,106,208,314
5835,North Montgomery Com Sch Corp,6243,Lester B Sommer Elementary School,2,,1,33,6,,252,131,163,294
5835,North Montgomery Com Sch Corp,6244,Northridge Middle School,1,5,,19,10,,368,164,239,403
5835,North Montgomery Com Sch Corp,6246,Sugar Creek Elementary School,,,1,9,3,,235,77,171,248
5835,North Montgomery Com Sch Corp,6271,North Montgomery High School,1,4,1,15,14,,535,187,383,570
5845,South Montgomery Com Sch Corp,6233,Ladoga Elementary School,,1,1,9,16,,166,104,89,193
5845,South Montgomery Com Sch Corp,6257,Southmont Sr High School,,2,2,12,15,,476,167,340,507
5845,South Montgomery Com Sch Corp,6258,Walnut Elementary School,,1,,3,7,,162,68,105,173
5845,South Montgomery Com Sch Corp,6261,Southmont Jr High School,1,2,2,16,8,,365,158,236,394
5845,South Montgomery Com Sch Corp,6269,New Market Elementary School,,,2,24,7,1,415,173,276,449
5855,Crawfordsville Community Schools,6277,Crawfordsville Sr High School,3,10,10,125,20,,529,393,304,697
5855,Crawfordsville Community Schools,6281,Crawfordsville Middle School,,7,11,84,25,,425,361,191,552
5855,Crawfordsville Community Schools,6289,Mollie B Hoover Elementary School,1,5,10,80,7,,303,286,120,406
5855,Crawfordsville Community Schools,6293,Laura Hose Elementary School,,3,14,68,6,,302,256,137,393
5855,Crawfordsville Community Schools,6301,Meredith Nicholson Elementary Sch,,2,13,65,3,,329,267,145,412
5855,Crawfordsville Community Schools,6305,Anna Willson School,,,3,33,4,,97,93,44,137
5900,Monroe-Gregg School District,6315,Monrovia Middle School,,,3,10,12,,330,134,221,355
5900,Monroe-Gregg School District,6321,Monrovia High School,,2,5,13,6,,511,174,363,537
5900,Monroe-Gregg School District,6323,Monrovia Elementary School,,,10,11,20,,589,290,340,630
5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,,,1,3,1,,213,85,133,218
5910,Eminence Community School Corp,6327,Eminence Elementary School,,,,4,4,,143,69,82,151
5925,M S D Martinsville Schools,6309,Green Township Elementary School,,,,3,1,,172,46,130,176
5925,M S D Martinsville Schools,6329,Martinsville High School,6,12,8,25,25,3,1363,601,841,1442
5925,M S D Martinsville Schools,6332,John R. Wooden Middle School,2,5,9,10,12,,626,325,339,664
5925,M S D Martinsville Schools,6334,Bell Intermediate Academy,2,1,5,14,13,,647,340,342,682
5925,M S D Martinsville Schools,6337,Brooklyn STEM Academy,,,,6,3,,178,94,93,187
5925,M S D Martinsville Schools,6341,Centerton Elementary School,,1,1,1,3,,130,54,82,136
5925,M S D Martinsville Schools,6344,South Elementary School,,,4,9,9,,249,160,111,271
5925,M S D Martinsville Schools,6349,Charles L Smith Arts Academy,,,1,7,17,,358,248,135,383
5925,M S D Martinsville Schools,6357,Paragon Elementary School,,,,2,7,,159,105,63,168
5925,M S D Martinsville Schools,6361,Poston Road Elementary School,,,2,7,5,,258,179,93,272
5930,Mooresville Con School Corp,6369,Mooresville High School,5,8,8,32,49,1,1269,462,910,1372
5930,Mooresville Con School Corp,6373,Paul Hadley Middle School,2,1,3,15,20,,643,309,375,684
5930,Mooresville Con School Corp,6375,Neil Armstrong Elementary School,1,6,4,10,14,1,544,301,279,580
5930,Mooresville Con School Corp,6381,Newby Memorial Elementary School,4,,4,9,14,,326,215,142,357
5930,Mooresville Con School Corp,6385,North Madison Elementary School,,2,6,20,16,,552,262,334,596
5930,Mooresville Con School Corp,6387,Northwood Elementary School,1,3,2,6,22,1,479,234,280,514
5930,Mooresville Con School Corp,6393,Waverly Elementary School,,,2,7,10,,314,130,203,333
5945,North Newton School Corp,6397,Morocco Elementary School,,,,10,5,,134,88,61,149
5945,North Newton School Corp,6405,Lake Village Elementary School,,1,,6,3,2,190,100,102,202
5945,North Newton School Corp,6409,Lincoln Elementary School,,,1,51,,,259,181,130,311
5945,North Newton School Corp,6411,North Newton Jr-Sr High School,6,,,39,12,,515,271,301,572
5995,South Newton School Corp,6417,South Newton Senior High School,,,5,20,4,,196,114,111,225
5995,South Newton School Corp,6431,South Newton Elementary School,,,1,47,4,2,362,272,144,416
5995,South Newton School Corp,6433,South Newton Middle School,,,1,24,3,,174,135,67,202
6055,Central Noble Com School Corp,6442,Central Noble Primary School,1,,2,13,7,,228,106,145,251
6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,,1,3,21,12,1,695,262,471,733
6055,Central Noble Com School Corp,6454,Central Noble Elementary School,,2,,9,7,,245,125,138,263
6060,East Noble School Corporation,6457,Avilla Elementary School,,1,3,12,4,,339,147,212,359
6060,East Noble School Corporation,6458,East Noble High School,1,14,9,80,17,1,1069,427,764,1191
6060,East Noble School Corporation,6461,East Noble Middle School,,1,1,45,12,,743,388,414,802
6060,East Noble School Corporation,6465,Rome City Elementary School,,1,2,10,3,,261,190,87,277
6060,East Noble School Corporation,6477,North Side Elementary School,1,1,2,22,10,,326,223,139,362
6060,East Noble School Corporation,6478,South Side Elementary School,,1,2,49,10,,280,225,117,342
6060,East Noble School Corporation,6485,Wayne Center Elem School,1,2,4,5,4,,272,113,175,288
6065,West Noble School Corporation,6489,West Noble High School,,,2,352,3,,326,354,329,683
6065,West Noble School Corporation,6491,West Noble Primary School,1,,3,194,7,,157,221,141,362
6065,West Noble School Corporation,6509,West Noble Middle School,,4,1,369,8,,339,428,293,721
6065,West Noble School Corporation,6510,West Noble Elementary School,1,4,,278,5,,251,323,216,539
6080,Rising Sun-Ohio Co Com,6511,Ohio County Elementary School,,5,,4,3,,350,166,196,362
6080,Rising Sun-Ohio Co Com,6512,Ohio County Middle School,,1,,1,5,,172,77,102,179
6080,Rising Sun-Ohio Co Com,6513,Rising Sun High School,,3,2,4,1,,246,91,165,256
6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,1,1,,1,3,,369,204,171,375
6145,Orleans Community Schools,6577,Orleans Elementary School,,,2,6,10,,472,276,214,490
6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,1,4,1,17,15,,617,333,322,655
6155,Paoli Community School Corp,6587,Throop Elementary School,2,2,10,9,13,1,686,426,297,723
6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,2,,18,23,34,,391,205,263,468
6160,Springs Valley Com School Corp,6591,Springs Valley Elementary School,1,2,4,14,21,,325,189,178,367
6195,Spencer-Owen Community Schools,6597,Owen Valley Middle School,1,3,2,5,8,,374,216,177,393
6195,Spencer-Owen Community Schools,6601,Patricksburg Elementary School,,,,1,5,,119,92,33,125
6195,Spencer-Owen Community Schools,6605,Gosport Elementary School,,,1,,9,,157,117,50,167
6195,Spencer-Owen Community Schools,6613,Owen Valley Community High School,4,12,4,6,17,,709,336,416,752
6195,Spencer-Owen Community Schools,6617,Spencer Elementary School,,6,6,13,23,,633,365,316,681
6195,Spencer-Owen Community Schools,6619,McCormick's Creek Elementary Sch,4,1,2,9,12,,357,204,181,385
6260,Southwest Parke Com Sch Corp,6621,Rosedale Elementary School,2,,1,2,3,1,331,163,177,340
6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,1,,2,14,2,1,430,242,208,450
6260,Southwest Parke Com Sch Corp,6629,Montezuma Elementary School,,,3,23,1,2,249,170,108,278
6325,Perry Central Com Schools Corp,6705,Perry Central Elementary School,1,,1,6,15,1,674,311,387,698
6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,,,,10,13,,546,234,335,569
6340,Cannelton City Schools,6733,Cannelton Elementary & High School,,1,,8,18,,252,212,67,279
6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,4,8,2,19,19,1,591,267,377,644
6350,Tell City-Troy Twp School Corp,6745,William Tell Elementary School,2,14,9,14,22,,720,385,396,781
6375,North Central Parke Comm Schl Corp,6645,Rockville Elementary School,1,,3,12,9,,305,211,119,330
6375,North Central Parke Comm Schl Corp,6647,Turkey Run Elementary School,1,,,2,6,,211,120,100,220
6375,North Central Parke Comm Schl Corp,6652,Parke Heritage Middle School,,,1,7,9,,243,148,112,260
6375,North Central Parke Comm Schl Corp,6654,Parke Heritage High School,,2,,3,11,,320,176,160,336
6445,Pike County School Corp,6763,Pike Central High School,2,4,6,12,10,,534,202,366,568
6445,Pike County School Corp,6768,Pike Central Middle School,,,,3,11,,411,165,260,425
6445,Pike County School Corp,6808,Winslow Elementary School,,,,1,11,,278,142,148,290
6445,Pike County School Corp,6809,Petersburg Elementary School,2,1,1,14,12,,436,214,252,466
6460,M S D Boone Township,6813,Hebron High School,,2,4,47,9,,313,122,253,375
6460,M S D Boone Township,6814,Hebron Middle School,3,2,7,30,6,,245,103,190,293
6460,M S D Boone Township,6815,Hebron Elementary School,1,3,16,59,10,,387,192,284,476
6470,Duneland School Corporation,6817,Jackson Elementary School,,2,2,47,6,,238,49,246,295
6470,Duneland School Corporation,6819,Brummitt Elementary School,,8,11,32,22,,260,84,249,333
6470,Duneland School Corporation,6821,Liberty Intermediate School,1,3,8,42,10,,302,100,266,366
6470,Duneland School Corporation,6823,Liberty Elementary School,,3,7,78,20,,394,168,334,502
6470,Duneland School Corporation,6925,Chesterton Senior High School,5,26,42,219,67,,1710,494,1575,2069
6470,Duneland School Corporation,6927,Westchester Intermediate School,,4,19,82,21,1,373,182,318,500
6470,Duneland School Corporation,6928,Bailly Elementary School,,4,12,65,26,1,342,188,262,450
6470,Duneland School Corporation,6930,Chesterton Middle School,3,16,19,146,31,1,764,286,694,980
6470,Duneland School Corporation,6941,Newton Yost Elementary School,,3,6,66,14,2,288,142,237,379
6510,East Porter County School Corp,6825,Morgan Township Middle/High School,1,2,6,20,7,,382,56,362,418
6510,East Porter County School Corp,6828,Morgan Township Elementary School,,2,3,33,9,,335,44,338,382
6510,East Porter County School Corp,6833,Kouts Middle/High School,,2,1,31,9,,434,93,384,477
6510,East Porter County School Corp,6835,Kouts Elementary School,,1,5,19,2,1,307,70,265,335
6510,East Porter County School Corp,6849,Washington Twp Middle/High School,1,7,2,55,13,,395,123,350,473
6510,East Porter County School Corp,6852,Washington Twp Elementary School,3,7,2,51,10,,330,112,291,403
6520,Porter Township School Corp,6837,Boone Grove Elementary School,,,8,27,2,,159,44,152,196
6520,Porter Township School Corp,6838,Boone Grove High School,,1,13,65,10,,439,125,403,528
6520,Porter Township School Corp,6839,Boone Grove Middle School,1,,8,49,6,,273,90,247,337
6520,Porter Township School Corp,6840,Porter Lakes Elementary School,,,6,60,14,,332,90,322,412
6530,Union Township School Corp,6841,Wheeler High School,3,3,12,66,11,,441,114,422,536
6530,Union Township School Corp,6843,Union Township Middle School,2,1,8,36,7,,267,81,240,321
6530,Union Township School Corp,6845,Union Center Elementary School,,1,5,52,6,,302,65,301,366
6530,Union Township School Corp,6846,John Simatovich Elementary School,,3,8,30,5,,183,95,134,229
6550,Portage Township Schools,6853,Portage High School,5,24,307,567,134,,1406,1254,1189,2443
6550,Portage Township Schools,6857,Wallace Aylesworth Elementary,2,3,67,103,30,,250,283,172,455
6550,Portage Township Schools,6859,William Fegely Middle School,5,5,105,147,39,,354,413,242,655
6550,Portage Township Schools,6861,Crisman Elementary School,,,46,130,23,,243,253,189,442
6550,Portage Township Schools,6865,Central Elementary School,,3,65,171,37,,245,353,168,521
6550,Portage Township Schools,6869,Ethel R Jones Elementary School,,3,34,104,20,,208,191,178,369
6550,Portage Township Schools,6871,Willowcreek Middle School,1,7,155,261,39,,586,611,438,1049
6550,Portage Township Schools,6874,Rowena Kyle Elementary School,1,6,71,128,22,,253,236,245,481
6550,Portage Township Schools,6876,Paul Saylor Elementary School,,,55,62,20,,187,239,85,324
6550,Portage Township Schools,6877,George L Myers Elementary School,2,2,29,106,26,,223,219,169,388
6550,Portage Township Schools,6879,South Haven Elementary School,1,4,17,60,10,,220,185,127,312
6560,Valparaiso Community Schools,6881,Valparaiso High School,2,49,79,195,69,,1660,478,1576,2054
6560,Valparaiso Community Schools,6885,Benjamin Franklin Middle School,,13,23,92,27,1,664,189,631,820
6560,Valparaiso Community Schools,6887,Thomas Jefferson Middle School,1,10,34,117,34,,479,307,368,675
6560,Valparaiso Community Schools,6888,Thomas Jefferson Elementary School,,4,19,40,5,,162,111,119,230
6560,Valparaiso Community Schools,6891,Central Elementary School,,2,11,30,13,,93,88,61,149
6560,Valparaiso Community Schools,6893,Flint Lake Elementary School,,5,45,55,25,,338,207,261,468
6560,Valparaiso Community Schools,6897,Cooks Corners Elementary School,,12,4,39,14,,361,97,333,430
6560,Valparaiso Community Schools,6903,Heavilin Elementary School,,11,4,48,15,2,446,72,454,526
6560,Valparaiso Community Schools,6913,Memorial Elementary School,1,9,7,48,24,,346,103,332,435
6560,Valparaiso Community Schools,6917,Northview Elementary School,,2,10,29,5,,181,62,165,227
6560,Valparaiso Community Schools,6921,Parkview Elementary School,,6,11,56,20,,179,132,140,272
6590,M S D Mount Vernon,6949,Mount Vernon High School,2,2,7,15,24,,553,220,383,603
6590,M S D Mount Vernon,6953,Mount Vernon Jr High School,2,2,11,20,16,,416,176,291,467
6590,M S D Mount Vernon,6961,West Elementary School,4,2,17,23,17,,291,229,125,354
6590,M S D Mount Vernon,6965,Farmersville Elementary School,,,,4,5,1,238,82,166,248
6590,M S D Mount Vernon,6969,Marrs Elementary School,,7,,3,10,,301,124,197,321
6600,M S D North Posey Co Schools,6973,North Posey Junior High School,,1,1,2,7,,185,66,130,196
6600,M S D North Posey Co Schools,6975,North Posey High School,3,2,2,8,9,,427,127,324,451
6600,M S D North Posey Co Schools,6985,North Elementary School,,2,2,10,18,,389,173,248,421
6600,M S D North Posey Co Schools,6989,South Terrace Elementary,,2,,3,11,,367,105,278,383
6620,Eastern Pulaski Community Sch Corp,6994,Eastern Pulaski Elementary School,,1,4,19,13,,527,283,281,564
6620,Eastern Pulaski Community Sch Corp,6996,Winamac Community Middle School,,2,3,15,5,,264,139,150,289
6620,Eastern Pulaski Community Sch Corp,6997,Winamac Community High School,,1,2,20,11,1,341,149,227,376
6630,West Central School Corp,7025,West Central Senior High School,,1,,18,7,,236,124,138,262
6630,West Central School Corp,7027,West Central Elementary School,1,,1,19,11,,298,209,121,330
6630,West Central School Corp,7031,West Central Middle School,1,1,,9,6,,149,100,66,166
6705,South Putnam Community Schools,7055,Central Elementary School,1,,2,15,11,2,302,131,202,333
6705,South Putnam Community Schools,7056,South Putnam Middle School,,,,6,5,,233,109,135,244
6705,South Putnam Community Schools,7057,Fillmore Elementary School,,,,6,4,,136,74,72,146
6705,South Putnam Community Schools,7071,South Putnam High School,1,,,7,4,1,357,127,243,370
6715,North Putnam Community Schools,7041,Bainbridge Elementary School,,,2,9,7,,391,195,214,409
6715,North Putnam Community Schools,7045,Roachdale Elementary School,,,,7,3,,211,108,113,221
6715,North Putnam Community Schools,7049,North Putnam Middle School,,,,3,5,,318,141,185,326
6715,North Putnam Community Schools,7061,North Putnam Sr High School,3,2,3,4,5,,411,169,259,428
6750,Cloverdale Community Schools,7077,Cloverdale High School,,,1,6,17,,335,172,187,359
6750,Cloverdale Community Schools,7082,Cloverdale Elementary School,,,1,7,17,,422,309,138,447
6750,Cloverdale Community Schools,7085,Cloverdale Middle School,1,,1,6,11,,322,211,130,341
6755,Greencastle Community School Corp,7089,Greencastle Senior High School,1,9,7,22,13,,498,200,350,550
6755,Greencastle Community School Corp,7093,Greencastle Middle School,,7,3,8,18,,356,177,215,392
6755,Greencastle Community School Corp,7102,Tzouanakis Intermediate School,,11,6,10,18,,409,216,238,454
6755,Greencastle Community School Corp,7105,Martha J Ridpath Elementary School,,1,3,5,3,,193,114,91,205
6755,Greencastle Community School Corp,7107,Deer Meadow Primary School,,5,4,4,4,,270,129,158,287
6795,Union School Corporation,7117,Union Elementary School,,1,,1,1,,131,99,35,134
6795,Union School Corporation,7119,Union Junior & High School,,1,,3,6,,142,102,50,152
6795,Union School Corporation,7122,Indiana Digital Elementary,6,8,218,117,70,2,920,1025,316,1341
6795,Union School Corporation,7131,Indiana Digital JR and High School,7,9,164,113,88,,1061,1019,423,1442
6795,Union School Corporation,7142,Indiana Digital Alternative School,,1,28,26,23,,224,194,108,302
6805,Randolph Southern School Corp,7113,Randolph Southern Elementary Sch,1,,1,24,8,,228,147,115,262
6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,,1,,12,6,,230,114,135,249
6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,4,3,1,15,15,,473,210,301,511
6820,Monroe Central School Corp,7152,Monroe Central Elementary School,3,,7,6,25,,563,253,351,604
6825,Randolph Central School Corp,7125,Winchester Community High School,,1,6,16,3,,396,214,208,422
6825,Randolph Central School Corp,7129,Lee L Driver Middle School,,2,2,8,12,,322,193,153,346
6825,Randolph Central School Corp,7133,O R Baker Elementary School,,1,,15,20,,253,146,143,289
6825,Randolph Central School Corp,7145,Willard Elementary School,,1,,17,12,,229,155,104,259
6825,Randolph Central School Corp,7146,Deerfield Elementary School,,,,4,9,,151,93,71,164
6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High,2,,9,74,10,,278,228,145,373
6835,Randolph Eastern School Corp,7164,North Side Elementary School,1,,1,147,22,,364,367,168,535
6865,South Ripley Com Sch Corp,7174,South Ripley Junior High School,3,,,1,2,,163,109,60,169
6865,South Ripley Com Sch Corp,7178,South Ripley Elementary School,1,2,3,7,4,,564,359,222,581
6865,South Ripley Com Sch Corp,7182,South Ripley High School,,1,1,8,4,,366,192,188,380
6895,Batesville Community School Corp,7217,Batesville High School,,9,1,27,11,,653,153,548,701
6895,Batesville Community School Corp,7218,Batesville Primary School,,19,1,21,16,,460,168,349,517
6895,Batesville Community School Corp,7219,Batesville Middle School,,7,,22,11,,443,121,362,483
6895,Batesville Community School Corp,7229,Batesville Intermediate School,1,8,1,21,13,,436,148,332,480
6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,1,1,2,2,5,,401,167,245,412
6900,Jac-Cen-Del Community Sch Corp,7203,Jac-Cen-Del Elementary School,2,1,1,,9,,399,203,209,412
6910,Milan Community Schools,7205,Milan High School,,1,,2,5,,372,157,223,380
6910,Milan Community Schools,7207,Milan Middle School,,,,1,2,,147,65,85,150
6910,Milan Community Schools,7209,Milan Elementary School,,2,,2,5,,369,211,167,378
6910,Milan Community Schools,7212,Milan Intermediate School,,1,,1,2,,171,91,84,175
6995,Rush County Schools,7233,Milroy Elementary School,2,,,4,3,,149,76,82,158
6995,Rush County Schools,7253,Arlington Elementary School,1,,,3,4,,175,103,80,183
6995,Rush County Schools,7271,Rushville Elementary School East,2,1,3,6,12,,285,174,135,309
6995,Rush County Schools,7272,Rushville Elementary School West,,7,2,8,10,,330,229,128,357
6995,Rush County Schools,7285,Rushville Consolidated High School,2,2,6,20,14,1,652,319,378,697
6995,Rush County Schools,7290,Benjamin Rush Middle School,,3,4,11,12,,331,204,157,361
7150,John Glenn School Corporation,5916,Harold C Urey Middle School,3,,3,18,12,,291,135,192,327
7150,John Glenn School Corporation,7453,John Glenn High School,4,5,1,39,15,,531,218,377,595
7150,John Glenn School Corporation,7456,North Liberty School,2,,5,22,20,,484,219,314,533
7150,John Glenn School Corporation,7457,Walkerton Elementary School,,,6,32,19,,488,293,252,545
7175,Penn-Harris-Madison School Corp,7323,Walt Disney Elementary School,2,43,120,51,47,,235,299,199,498
7175,Penn-Harris-Madison School Corp,7324,Prairie Vista Elementary School,2,27,12,34,24,,417,62,454,516
7175,Penn-Harris-Madison School Corp,7329,Mary Frank Harris Elementary Sch,1,40,11,16,20,,356,75,369,444
7175,Penn-Harris-Madison School Corp,7334,Schmucker Middle School,5,43,95,85,35,2,708,321,652,973
7175,Penn-Harris-Madison School Corp,7336,Virgil I Grissom Middle School,4,5,54,52,38,2,507,275,387,662
7175,Penn-Harris-Madison School Corp,7341,Madison Elementary School,,1,2,5,11,,124,55,88,143
7175,Penn-Harris-Madison School Corp,7353,Penn High School,16,211,351,252,164,7,2750,762,2989,3751
7175,Penn-Harris-Madison School Corp,7361,Elm Road Elementary School,3,15,23,52,24,3,409,175,354,529
7175,Penn-Harris-Madison School Corp,7365,Elsie Rogers Elementary School,3,13,12,22,24,,292,150,216,366
7175,Penn-Harris-Madison School Corp,7372,Discovery Middle School,4,121,19,37,32,,696,128,781,909
7175,Penn-Harris-Madison School Corp,7377,Moran Elementary School,4,12,9,20,28,,395,194,274,468
7175,Penn-Harris-Madison School Corp,7379,Bittersweet Elementary School,3,4,11,15,32,1,477,128,415,543
7175,Penn-Harris-Madison School Corp,7383,Horizon Elementary School,,20,11,35,44,1,572,87,596,683
7175,Penn-Harris-Madison School Corp,7386,Meadow's Edge Elementary School,1,3,45,33,45,,264,183,208,391
7175,Penn-Harris-Madison School Corp,7390,Northpoint Elementary School,,132,17,18,38,,415,50,570,620
7200,School City of Mishawaka,7459,Fred J Hums Elementary School,2,4,15,34,19,,276,162,188,350
7200,School City of Mishawaka,7461,Mishawaka High School,9,2,119,111,100,,1151,849,643,1492
7200,School City of Mishawaka,7465,John J Young Middle School,1,6,101,84,72,1,579,571,273,844
7200,School City of Mishawaka,7467,Oaklawn Campus Program,,,14,9,5,,43,71,,71
7200,School City of Mishawaka,7469,Battell Elementary School,3,1,19,25,29,,205,221,61,282
7200,School City of Mishawaka,7473,Beiger Elementary School,,5,50,46,48,,470,304,315,619
7200,School City of Mishawaka,7478,Liberty Elementary School,1,1,84,47,60,,300,359,134,493
7200,School City of Mishawaka,7481,Emmons Elementary School,1,,77,59,68,,260,383,82,465
7200,School City of Mishawaka,7485,Lasalle Elementary School,1,4,55,53,67,,269,371,78,449
7200,School City of Mishawaka,7499,Twin Branch Elementary School,,1,12,38,41,,266,195,163,358
7205,South Bend Community School Corp,7313,Hay Elementary School,3,1,111,72,48,,113,257,91,348
7205,South Bend Community School Corp,7417,Warren Elementary School,1,,58,44,20,,109,177,55,232
7205,South Bend Community School Corp,7421,Clay High School,7,13,335,98,102,1,432,628,360,988
7205,South Bend Community School Corp,7425,Clay International Academy,2,5,146,54,48,,172,300,127,427
7205,South Bend Community School Corp,7435,Darden Elementary School,1,4,150,49,69,,240,385,128,513
7205,South Bend Community School Corp,7441,Swanson Traditional School,1,8,113,29,37,1,242,213,218,431
7205,South Bend Community School Corp,7505,Adams High School,5,49,501,485,166,2,705,1080,833,1913
7205,South Bend Community School Corp,7510,Jackson Middle School,1,5,235,136,95,,180,504,148,652
7205,South Bend Community School Corp,7512,LaSalle Academy,3,10,159,149,66,,248,350,285,635
7205,South Bend Community School Corp,7513,Riley High School,1,12,396,276,107,,356,752,396,1148
7205,South Bend Community School Corp,7517,Washington High School,,6,400,235,68,,69,606,172,778
7205,South Bend Community School Corp,7533,Coquillard Elementary School,,1,195,61,25,,24,221,85,306
7205,South Bend Community School Corp,7534,Rise Up Academy at Eggleston,,1,117,39,22,,23,120,82,202
7205,South Bend Community School Corp,7537,Edison Middle School,1,11,184,56,32,,94,292,86,378
7205,South Bend Community School Corp,7545,Harrison Elementary School,2,1,259,344,49,,47,595,107,702
7205,South Bend Community School Corp,7546,Hamilton Traditional School,,2,86,58,51,,231,207,221,428
7205,South Bend Community School Corp,7549,Jefferson Traditional School,1,5,194,60,53,,197,343,167,510
7205,South Bend Community School Corp,7555,Kennedy Academy,3,8,205,183,51,2,286,404,334,738
7205,South Bend Community School Corp,7557,Lafayette Early Childhood Center,,,17,12,8,,4,4,37,41
7205,South Bend Community School Corp,7559,Dickinson Fine Arts Academy,4,3,294,217,47,2,97,542,122,664
7205,South Bend Community School Corp,7561,Lincoln Elementary School,3,,211,117,76,3,90,426,74,500
7205,South Bend Community School Corp,7569,McKinley Elementary School,2,10,188,144,37,,81,388,74,462
7205,South Bend Community School Corp,7573,Madison S.T.E.A.M. Academy,1,5,347,192,63,1,81,635,55,690
7205,South Bend Community School Corp,7577,Marquette Montessori Academy,1,3,234,42,59,,190,355,174,529
7205,South Bend Community School Corp,7585,Monroe Elementary School,,,200,58,67,,116,357,84,441
