year,mergecode,districtcode,droprate,black,white,hispanic,totalenroll,lowincome,charter,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,state,year_21
19,1500-1152colorado,1500colorado,1.24,0.0,54.55,41.32,242,53.1,0,80267000162,0.0,0.0,1.0,0.0,colorado,0
21,1500-1152colorado,1500colorado,3.5,1.75,53.71,41.48,229,52.0,0,80267000162,0.0,0.0,1.0,0.0,colorado,1
17,1510-4904colorado,1510colorado,4.0,0.2,26.31,71.08,498,63.9,0,80519000857,0.0,0.0,1.0,0.0,colorado,0
18,1510-4904colorado,1510colorado,3.3,0.78,25.58,69.77,516,63.6,0,80519000857,0.0,0.0,1.0,0.0,colorado,0
19,1510-4904colorado,1510colorado,2.6,0.74,27.83,67.9,539,62.9,0,80519000857,0.0,0.0,1.0,0.0,colorado,0
21,1510-4904colorado,1510colorado,1.8,0.0,27.72,68.38,487,58.7,0,80519000857,1.0,0.0,0.0,0.5,colorado,1
17,1520-2318colorado,1520colorado,1.9,0.69,73.23,16.44,1296,21.4,0,80348000448,0.0,0.0,1.0,0.0,colorado,0
18,1520-2318colorado,1520colorado,1.1,0.45,73.32,17.23,1323,19.7,0,80348000448,0.0,0.0,1.0,0.0,colorado,0
19,1520-2318colorado,1520colorado,0.83,0.6,73.94,17.22,1324,18.8,0,80348000448,0.0,0.0,1.0,0.0,colorado,0
21,1520-2318colorado,1520colorado,0.3,0.21,71.31,18.99,1443,20.3,0,80348000448,0.2,0.2,0.6,0.3,colorado,1
17,1520-3571colorado,1520colorado,11.6,0.0,66.96,18.75,112,53.8,0,80348006597,0.0,0.0,1.0,0.0,colorado,0
18,1520-3571colorado,1520colorado,12.3,0.88,71.93,17.54,114,48.9,0,80348006597,0.0,0.0,1.0,0.0,colorado,0
19,1520-3571colorado,1520colorado,6.31,0.9,71.17,19.82,111,53.7,0,80348006597,0.0,0.0,1.0,0.0,colorado,0
21,1520-3571colorado,1520colorado,5.5,1.1,62.64,26.37,91,35.6,0,80348006597,0.2,0.2,0.6,0.3,colorado,1
17,1530-0640colorado,1530colorado,0.5,0.0,81.46,14.15,410,20.3,0,80240000090,0.0,0.0,1.0,0.0,colorado,0
18,1530-0640colorado,1530colorado,0.7,0.0,82.37,12.99,431,26.5,0,80240000090,0.0,0.0,1.0,0.0,colorado,0
19,1530-0640colorado,1530colorado,0.96,0.0,81.69,13.25,415,27.7,0,80240000090,0.0,0.0,1.0,0.0,colorado,0
21,1530-0640colorado,1530colorado,2.1,0.23,77.57,15.56,437,28.9,0,80240000090,0.0,0.0,1.0,0.0,colorado,1
17,1540-4258colorado,1540colorado,1.3,0.65,29.74,37.58,306,48.1,0,80477000689,0.0,0.0,1.0,0.0,colorado,0
18,1540-4258colorado,1540colorado,1.6,0.65,31.05,36.27,306,60.6,0,80477000689,0.0,0.0,1.0,0.0,colorado,0
19,1540-4258colorado,1540colorado,1.47,0.0,30.51,34.93,272,62.4,0,80477000689,0.0,0.0,1.0,0.0,colorado,0
21,1540-4258colorado,1540colorado,2.2,0.0,29.56,34.67,274,58.8,0,80477000689,0.6,0.0,0.4,0.3,colorado,1
17,1550-3046colorado,1550colorado,2.4,2.25,65.41,24.21,1908,32.8,0,80399000528,0.0,0.0,1.0,0.0,colorado,0
18,1550-3046colorado,1550colorado,1.7,2.44,66.47,22.42,2007,32.6,0,80399000528,0.0,0.0,1.0,0.0,colorado,0
19,1550-3046colorado,1550colorado,0.84,2.02,66.31,23.5,2030,35.0,0,80399000528,0.0,0.0,1.0,0.0,colorado,0
21,1550-3046colorado,1550colorado,1.7,1.73,63.85,26.03,2144,26.2,0,80399000528,0.4,0.4,0.2,0.6,colorado,1
17,1550-3105colorado,1550colorado,0.8,1.36,81.08,7.76,2125,9.8,0,80399001848,0.0,0.0,1.0,0.0,colorado,0
18,1550-3105colorado,1550colorado,0.5,1.43,81.65,7.44,2164,9.0,0,80399001848,0.0,0.0,1.0,0.0,colorado,0
19,1550-3105colorado,1550colorado,0.27,1.21,80.41,8.2,2231,8.1,0,80399001848,0.0,0.0,1.0,0.0,colorado,0
21,1550-3105colorado,1550colorado,0.2,0.73,79.96,9.22,2320,6.2,0,80399001848,0.4,0.4,0.2,0.6,colorado,1
17,1550-5917colorado,1550colorado,0.0,3.33,86.67,3.33,30,21.3,1,80399006573,0.0,0.0,1.0,0.0,colorado,0
18,1550-5917colorado,1550colorado,0.0,0.0,86.67,3.33,30,24.4,1,80399006573,0.0,0.0,1.0,0.0,colorado,0
19,1550-5917colorado,1550colorado,0.0,1.72,82.76,8.62,58,27.8,1,80399006573,0.0,0.0,1.0,0.0,colorado,0
21,1550-5917colorado,1550colorado,0.0,1.41,88.73,7.04,71,12.1,1,80399006573,0.4,0.6,0.0,0.8,colorado,1
17,1550-7104colorado,1550colorado,0.7,0.37,82.77,6.74,267,28.1,0,80399006334,0.0,0.0,1.0,0.0,colorado,0
18,1550-7104colorado,1550colorado,0.4,1.12,82.16,8.18,269,28.2,0,80399006334,0.0,0.0,1.0,0.0,colorado,0
19,1550-7104colorado,1550colorado,0.0,1.1,84.93,8.09,272,26.8,0,80399006334,0.0,0.0,1.0,0.0,colorado,0
21,1550-7104colorado,1550colorado,0.0,2.55,83.83,7.66,235,13.5,0,80399006334,0.4,0.4,0.2,0.6,colorado,1
17,1550-7124colorado,1550colorado,1.3,1.25,67.25,25.47,2006,37.5,0,80399000541,0.0,0.0,1.0,0.0,colorado,0
18,1550-7124colorado,1550colorado,1.6,1.13,66.23,26.82,2043,39.9,0,80399000541,0.0,0.0,1.0,0.0,colorado,0
19,1550-7124colorado,1550colorado,1.18,0.89,65.67,27.84,2033,40.9,0,80399000541,0.0,0.0,1.0,0.0,colorado,0
21,1550-7124colorado,1550colorado,0.6,0.75,67.27,26.09,2139,30.1,0,80399000541,0.4,0.4,0.2,0.6,colorado,1
17,1550-7127colorado,1550colorado,5.1,2.25,51.12,42.13,178,73.1,0,80399001938,0.0,0.0,1.0,0.0,colorado,0
18,1550-7127colorado,1550colorado,4.4,1.59,52.78,38.89,252,68.7,0,80399001938,0.0,0.0,1.0,0.0,colorado,0
19,1550-7127colorado,1550colorado,3.36,2.45,51.68,38.23,327,71.1,0,80399001938,0.0,0.0,1.0,0.0,colorado,0
21,1550-7127colorado,1550colorado,2.1,1.05,49.34,42.52,381,55.3,0,80399001938,0.4,0.4,0.2,0.6,colorado,1
17,1550-7198colorado,1550colorado,0.0,0.0,85.48,8.87,124,24.4,0,80399006431,0.0,0.0,1.0,0.0,colorado,0
18,1550-7198colorado,1550colorado,1.8,0.6,78.44,17.37,167,28.0,0,80399006431,0.0,0.0,1.0,0.0,colorado,0
19,1550-7198colorado,1550colorado,3.91,0.56,73.18,22.91,179,32.1,0,80399006431,0.0,0.0,1.0,0.0,colorado,0
21,1550-7198colorado,1550colorado,3.9,0.49,72.82,20.39,206,24.7,0,80399006431,0.4,0.4,0.2,0.6,colorado,1
17,1550-7470colorado,1550colorado,1.3,1.14,75.6,15.29,2184,29.3,0,80399000545,0.0,0.0,1.0,0.0,colorado,0
18,1550-7470colorado,1550colorado,1.0,1.35,75.37,15.53,2221,29.4,0,80399000545,0.0,0.0,1.0,0.0,colorado,0
19,1550-7470colorado,1550colorado,1.36,1.72,73.63,16.55,2211,28.6,0,80399000545,0.0,0.0,1.0,0.0,colorado,0
21,1550-7470colorado,1550colorado,0.8,1.81,74.6,16.31,2213,20.3,0,80399000545,0.4,0.4,0.2,0.6,colorado,1
17,1560-0812colorado,1560colorado,0.9,0.51,84.27,11.25,782,22.4,0,80540000927,0.0,0.0,1.0,0.0,colorado,0
18,1560-0812colorado,1560colorado,1.4,0.39,84.14,11.31,769,19.6,0,80540000927,0.0,0.0,1.0,0.0,colorado,0
19,1560-0812colorado,1560colorado,1.33,0.27,85.01,10.88,754,18.9,0,80540000927,0.0,0.0,1.0,0.0,colorado,0
21,1560-0812colorado,1560colorado,1.9,0.42,82.87,13.37,718,12.6,0,80540000927,0.3,0.5,0.2,0.65,colorado,1
17,1560-3945colorado,1560colorado,0.0,2.5,76.25,11.25,80,30.9,0,80540006697,0.0,0.0,1.0,0.0,colorado,0
18,1560-3945colorado,1560colorado,0.9,1.85,75.0,16.67,108,31.5,0,80540006697,0.0,0.0,1.0,0.0,colorado,0
19,1560-3945colorado,1560colorado,1.48,3.7,75.56,15.56,135,28.1,0,80540006697,0.0,0.0,1.0,0.0,colorado,0
21,1560-3945colorado,1560colorado,0.6,0.64,71.15,19.87,156,21.5,0,80540006697,0.1,0.3,0.6,0.35,colorado,1
17,1560-5121colorado,1560colorado,0.0,1.39,87.5,6.94,72,11.9,0,80540006558,0.0,0.0,1.0,0.0,colorado,0
18,1560-5121colorado,1560colorado,0.0,0.0,86.3,9.59,73,9.6,0,80540006558,0.0,0.0,1.0,0.0,colorado,0
19,1560-5121colorado,1560colorado,0.0,0.0,82.43,9.46,74,10.8,0,80540006558,0.0,0.0,1.0,0.0,colorado,0
21,1560-5121colorado,1560colorado,0.0,0.0,87.88,3.03,66,15.3,0,80540006558,0.3,0.5,0.2,0.65,colorado,1
17,1560-5235colorado,1560colorado,0.0,0.0,78.49,17.13,251,27.6,1,80540006534,0.0,0.0,1.0,0.0,colorado,0
18,1560-5235colorado,1560colorado,0.0,0.35,84.81,11.31,283,29.3,1,80540006534,0.0,0.0,1.0,0.0,colorado,0
19,1560-5235colorado,1560colorado,0.3,0.3,84.45,11.89,328,29.0,1,80540006534,0.0,0.0,1.0,0.0,colorado,0
21,1560-5235colorado,1560colorado,0.0,0.55,78.08,16.71,365,25.1,1,80540006534,0.3,0.5,0.2,0.65,colorado,1
17,1560-5316colorado,1560colorado,2.8,1.55,71.58,21.61,1805,34.4,0,80540000935,0.0,0.0,1.0,0.0,colorado,0
18,1560-5316colorado,1560colorado,2.4,2.02,72.15,20.86,1831,34.3,0,80540000935,0.0,0.0,1.0,0.0,colorado,0
19,1560-5316colorado,1560colorado,1.51,1.89,71.15,21.72,1851,35.3,0,80540000935,0.0,0.0,1.0,0.0,colorado,0
21,1560-5316colorado,1560colorado,1.3,1.4,70.4,23.18,1713,24.3,0,80540000935,0.3,0.5,0.2,0.65,colorado,1
17,1560-6163colorado,1560colorado,3.1,2.28,67.74,25.64,1404,40.4,0,80540001786,0.0,0.0,1.0,0.0,colorado,0
18,1560-6163colorado,1560colorado,2.9,2.44,67.76,24.98,1433,41.3,0,80540001786,0.0,0.0,1.0,0.0,colorado,0
19,1560-6163colorado,1560colorado,3.11,2.54,66.76,25.34,1417,39.9,0,80540001786,0.0,0.0,1.0,0.0,colorado,0
21,1560-6163colorado,1560colorado,1.6,1.97,66.67,25.83,1320,29.9,0,80540001786,0.3,0.5,0.2,0.65,colorado,1
17,1560-8824colorado,1560colorado,2.3,0.91,75.4,19.92,1325,37.4,0,80540000938,0.0,0.0,1.0,0.0,colorado,0
18,1560-8824colorado,1560colorado,2.8,1.41,75.78,19.53,1280,38.4,0,80540000938,0.0,0.0,1.0,0.0,colorado,0
19,1560-8824colorado,1560colorado,1.38,0.73,76.24,19.14,1233,38.3,0,80540000938,0.0,0.0,1.0,0.0,colorado,0
21,1560-8824colorado,1560colorado,1.6,0.61,72.95,21.87,1157,30.6,0,80540000938,0.3,0.5,0.2,0.65,colorado,1
17,1570-2794colorado,1570colorado,2.2,0.54,72.21,20.44,367,35.1,0,80381000500,0.0,0.0,1.0,0.0,colorado,0
18,1570-2794colorado,1570colorado,0.8,0.82,69.4,23.77,366,39.5,0,80381000500,0.0,0.0,1.0,0.0,colorado,0
19,1570-2794colorado,1570colorado,1.86,0.27,70.74,22.87,376,19.8,0,80381000500,0.0,0.0,1.0,0.0,colorado,0
21,1570-2794colorado,1570colorado,1.7,0.72,67.39,26.86,417,38.9,0,80381000500,0.2,0.4,0.4,0.5,colorado,1
17,1580-8906colorado,1580colorado,1.1,0.79,25.13,70.63,378,63.6,0,80696001205,0.0,0.0,1.0,0.0,colorado,0
18,1580-8906colorado,1580colorado,1.7,1.1,27.82,66.94,363,63.3,0,80696001205,0.0,0.0,1.0,0.0,colorado,0
19,1580-8906colorado,1580colorado,2.19,1.88,31.66,62.07,319,53.3,0,80696001205,0.0,0.0,1.0,0.0,colorado,0
21,1580-8906colorado,1580colorado,3.3,0.93,29.44,64.49,214,76.0,0,80696001205,0.4,0.6,0.0,0.8,colorado,1
17,1590-7164colorado,1590colorado,0.0,0.0,60.0,36.67,90,54.7,0,80726001255,0.0,0.0,1.0,0.0,colorado,0
18,1590-7164colorado,1590colorado,1.2,0.0,43.53,54.12,85,62.5,0,80726001255,0.0,0.0,1.0,0.0,colorado,0
19,1590-7164colorado,1590colorado,1.3,0.0,48.05,50.65,77,38.8,0,80726001255,0.0,0.0,1.0,0.0,colorado,0
21,1590-7164colorado,1590colorado,0.0,1.04,38.54,55.21,96,58.5,0,80726001255,0.8,0.0,0.2,0.4,colorado,1
17,1600-4048colorado,1600colorado,0.0,0.0,52.15,45.16,186,38.4,0,80465000680,0.0,0.0,1.0,0.0,colorado,0
18,1600-4048colorado,1600colorado,0.0,0.0,44.9,52.55,196,41.5,0,80465000680,0.0,0.0,1.0,0.0,colorado,0
19,1600-4048colorado,1600colorado,0.0,0.0,43.43,54.55,198,39.6,0,80465000680,0.0,0.0,1.0,0.0,colorado,0
21,1600-4048colorado,1600colorado,0.0,0.0,40.41,57.51,193,37.5,0,80465000680,0.56,0.0,0.44,0.28,colorado,1
17,1750-0978colorado,1750colorado,0.0,7.89,44.74,39.47,38,60.9,0,80252000141,0.0,0.0,1.0,0.0,colorado,0
18,1750-0978colorado,1750colorado,0.0,0.0,62.26,30.19,53,60.8,0,80252000141,0.0,0.0,1.0,0.0,colorado,0
19,1750-0978colorado,1750colorado,0.0,0.0,68.75,25.0,48,50.7,0,80252000141,0.0,0.0,1.0,0.0,colorado,0
21,1750-0978colorado,1750colorado,0.0,0.0,80.77,15.38,52,45.8,0,80252000141,0.0,0.0,1.0,0.0,colorado,1
17,1780-4162colorado,1780colorado,0.0,0.0,96.05,3.95,76,31.7,0,80474000686,0.0,0.0,1.0,0.0,colorado,0
18,1780-4162colorado,1780colorado,1.3,1.25,91.25,6.25,80,42.8,0,80474000686,0.0,0.0,1.0,0.0,colorado,0
19,1780-4162colorado,1780colorado,2.0,2.0,89.0,8.0,100,50.5,0,80474000686,0.0,0.0,1.0,0.0,colorado,0
21,1780-4162colorado,1780colorado,0.0,3.16,93.68,3.16,95,44.2,0,80474000686,0.0,0.0,1.0,0.0,colorado,1
17,1790-5136colorado,1790colorado,1.2,1.2,76.8,16.0,250,40.3,0,80528000871,0.0,0.0,1.0,0.0,colorado,0
18,1790-5136colorado,1790colorado,0.4,1.64,76.23,15.98,244,41.1,0,80528000871,0.0,0.0,1.0,0.0,colorado,0
19,1790-5136colorado,1790colorado,0.0,1.17,78.6,15.95,257,40.7,0,80528000871,0.0,0.0,1.0,0.0,colorado,0
21,1790-5136colorado,1790colorado,0.0,2.44,77.64,14.63,246,43.3,0,80528000871,0.0,0.0,1.0,0.0,colorado,1
17,1828-1224colorado,1828colorado,0.0,1.45,74.64,23.19,138,46.0,0,80669001147,0.0,0.0,1.0,0.0,colorado,0
18,1828-1224colorado,1828colorado,0.0,1.46,75.91,20.44,137,41.0,0,80669001147,0.0,0.0,1.0,0.0,colorado,0
19,1828-1224colorado,1828colorado,0.0,0.69,72.92,22.22,144,47.0,0,80669001147,0.0,0.0,1.0,0.0,colorado,0
21,1828-1224colorado,1828colorado,0.0,0.0,77.27,18.94,132,33.9,0,80669001147,0.0,0.0,1.0,0.0,colorado,1
17,1828-8260colorado,1828colorado,2.8,0.49,69.74,24.27,618,35.6,0,80669001155,0.0,0.0,1.0,0.0,colorado,0
18,1828-8260colorado,1828colorado,2.1,0.64,69.98,23.6,623,35.5,0,80669001155,0.0,0.0,1.0,0.0,colorado,0
19,1828-8260colorado,1828colorado,3.32,1.0,71.64,23.05,603,36.6,0,80669001155,0.0,0.0,1.0,0.0,colorado,0
21,1828-8260colorado,1828colorado,1.6,1.09,67.58,27.5,549,38.7,0,80669001155,0.0,0.0,1.0,0.0,colorado,1
17,1860-5806colorado,1860colorado,0.0,3.12,88.12,7.5,160,34.0,0,80564000970,0.0,0.0,1.0,0.0,colorado,0
18,1860-5806colorado,1860colorado,0.0,1.33,86.67,8.67,150,32.4,0,80564000970,0.0,0.0,1.0,0.0,colorado,0
19,1860-5806colorado,1860colorado,0.0,2.58,84.52,9.03,155,30.2,0,80564000970,0.0,0.0,1.0,0.0,colorado,0
21,1860-5806colorado,1860colorado,0.0,1.27,82.8,11.46,157,29.8,0,80564000970,0.0,0.0,1.0,0.0,colorado,1
17,1870-6838colorado,1870colorado,0.0,0.0,93.1,5.75,87,31.6,0,80603001023,0.0,0.0,1.0,0.0,colorado,0
18,1870-6838colorado,1870colorado,0.0,0.0,92.31,3.85,78,27.8,0,80603001023,0.0,0.0,1.0,0.0,colorado,0
19,1870-6838colorado,1870colorado,0.0,0.0,92.0,1.33,75,32.4,0,80603001023,0.0,0.0,1.0,0.0,colorado,0
21,1870-6838colorado,1870colorado,0.0,1.47,86.76,5.88,68,48.2,0,80603001023,0.0,0.0,1.0,0.0,colorado,1
17,2000-0361colorado,2000colorado,0.3,0.33,79.78,14.0,900,35.0,0,80435002020,0.0,0.0,1.0,0.0,colorado,0
18,2000-0361colorado,2000colorado,0.1,0.44,78.49,14.71,911,31.0,0,80435002020,0.0,0.0,1.0,0.0,colorado,0
19,2000-0361colorado,2000colorado,0.11,0.33,80.42,13.68,914,33.0,0,80435002020,0.0,0.0,1.0,0.0,colorado,0
21,2000-0361colorado,2000colorado,0.0,0.31,79.34,14.64,963,35.4,0,80435002020,0.0,0.1,0.9,0.1,colorado,1
17,2000-1450colorado,2000colorado,2.3,1.02,64.86,28.37,1861,52.2,0,80435000600,0.0,0.0,1.0,0.0,colorado,0
18,2000-1450colorado,2000colorado,2.0,1.38,63.62,30.01,1883,43.6,0,80435000600,0.0,0.0,1.0,0.0,colorado,0
19,2000-1450colorado,2000colorado,2.0,0.95,60.86,32.56,1901,51.9,0,80435000600,0.0,0.0,1.0,0.0,colorado,0
21,2000-1450colorado,2000colorado,1.7,0.59,60.34,33.53,1876,55.6,0,80435000600,0.0,0.1,0.9,0.1,colorado,1
17,2000-3570colorado,2000colorado,2.0,0.55,69.51,23.9,2004,41.4,0,80435000612,0.0,0.0,1.0,0.0,colorado,0
18,2000-3570colorado,2000colorado,2.3,0.57,68.67,23.96,1928,37.8,0,80435000612,0.0,0.0,1.0,0.0,colorado,0
19,2000-3570colorado,2000colorado,2.43,0.9,67.0,24.39,1894,44.0,0,80435000612,0.0,0.0,1.0,0.0,colorado,0
21,2000-3570colorado,2000colorado,1.7,0.88,68.51,24.0,1696,48.0,0,80435000612,0.0,0.1,0.9,0.1,colorado,1
17,2000-3604colorado,2000colorado,0.3,0.28,77.29,14.96,361,41.7,0,80435006498,0.0,0.0,1.0,0.0,colorado,0
18,2000-3604colorado,2000colorado,0.8,1.12,77.59,15.69,357,22.9,0,80435006498,0.0,0.0,1.0,0.0,colorado,0
19,2000-3604colorado,2000colorado,4.8,0.48,71.22,20.62,417,30.0,0,80435006498,0.0,0.0,1.0,0.0,colorado,0
21,2000-3604colorado,2000colorado,4.4,0.55,70.88,21.7,364,51.1,0,80435006498,0.0,0.0,1.0,0.0,colorado,1
17,2000-6070colorado,2000colorado,2.4,0.29,82.25,13.17,1397,27.8,0,80435000609,0.0,0.0,1.0,0.0,colorado,0
18,2000-6070colorado,2000colorado,1.8,0.63,80.07,13.96,1425,19.0,0,80435000609,0.0,0.0,1.0,0.0,colorado,0
19,2000-6070colorado,2000colorado,1.75,0.54,79.42,14.1,1482,25.5,0,80435000609,0.0,0.0,1.0,0.0,colorado,0
21,2000-6070colorado,2000colorado,0.1,0.4,81.7,11.6,1508,29.6,0,80435000609,0.0,0.1,0.9,0.1,colorado,1
17,2000-6666colorado,2000colorado,2.1,0.53,67.84,26.64,1141,53.2,0,80435000620,0.0,0.0,1.0,0.0,colorado,0
18,2000-6666colorado,2000colorado,1.5,0.65,67.54,26.84,1226,45.7,0,80435000620,0.0,0.0,1.0,0.0,colorado,0
19,2000-6666colorado,2000colorado,1.6,0.59,65.4,28.54,1188,50.1,0,80435000620,0.0,0.0,1.0,0.0,colorado,0
21,2000-6666colorado,2000colorado,2.2,0.79,64.53,28.98,1263,52.0,0,80435000620,0.0,0.0,1.0,0.0,colorado,1
17,2000-7236colorado,2000colorado,19.7,0.38,59.73,34.73,524,63.8,0,80435000623,0.0,0.0,1.0,0.0,colorado,0
18,2000-7236colorado,2000colorado,21.7,0.34,60.24,34.18,591,59.9,0,80435000623,0.0,0.0,1.0,0.0,colorado,0
19,2000-7236colorado,2000colorado,25.6,1.29,60.41,32.41,543,77.8,0,80435000623,0.0,0.0,1.0,0.0,colorado,0
21,2000-7236colorado,2000colorado,18.6,1.4,52.6,40.2,500,79.2,0,80435000623,0.0,0.1,0.9,0.1,colorado,1
17,2010-1966colorado,2010colorado,0.0,0.0,87.04,11.11,54,63.0,0,80315000279,0.0,0.0,1.0,0.0,colorado,0
18,2010-1966colorado,2010colorado,0.0,0.0,86.54,11.54,52,47.5,0,80315000279,0.0,0.0,1.0,0.0,colorado,0
19,2010-1966colorado,2010colorado,0.0,0.0,87.93,8.62,58,43.2,0,80315000279,0.0,0.0,1.0,0.0,colorado,0
21,2010-1966colorado,2010colorado,0.0,0.0,82.05,12.82,39,43.2,0,80315000279,0.0,0.1,0.9,0.1,colorado,1
17,2020-5962colorado,2020colorado,2.8,1.02,74.09,21.25,687,35.7,0,80573000981,0.0,0.0,1.0,0.0,colorado,0
18,2020-5962colorado,2020colorado,3.0,0.58,73.33,22.03,690,24.7,0,80573000981,0.0,0.0,1.0,0.0,colorado,0
19,2020-5962colorado,2020colorado,4.16,0.29,71.31,23.96,697,26.7,0,80573000981,0.0,0.0,1.0,0.0,colorado,0
21,2020-5962colorado,2020colorado,2.8,0.29,70.8,24.78,678,39.4,0,80573000981,1.0,0.0,0.0,0.5,colorado,1
17,2035-2036colorado,2035colorado,0.0,0.0,73.33,13.33,15,37.1,1,80309006622,0.0,0.0,1.0,0.0,colorado,0
18,2035-2036colorado,2035colorado,0.0,0.0,62.5,12.5,16,35.9,1,80309006622,0.0,0.0,1.0,0.0,colorado,0
19,2035-2036colorado,2035colorado,0.0,0.0,41.18,5.88,17,42.3,1,80309006622,0.0,0.0,1.0,0.0,colorado,0
21,2035-2036colorado,2035colorado,6.9,0.0,82.76,6.9,29,45.0,1,80309006622,0.0,0.2,0.8,0.2,colorado,1
17,2035-6026colorado,2035colorado,3.9,0.5,55.03,17.21,796,54.5,0,80309000840,0.0,0.0,1.0,0.0,colorado,0
18,2035-6026colorado,2035colorado,3.4,0.39,53.2,17.78,765,38.5,0,80309000840,0.0,0.0,1.0,0.0,colorado,0
19,2035-6026colorado,2035colorado,2.62,0.39,50.85,18.74,763,42.9,0,80309000840,0.0,0.0,1.0,0.0,colorado,0
21,2035-6026colorado,2035colorado,2.2,0.28,47.49,19.78,718,39.9,0,80309000840,0.0,0.2,0.8,0.2,colorado,1
17,2035-8133colorado,2035colorado,22.7,0.57,53.41,15.34,176,78.5,1,80309001692,0.0,0.0,1.0,0.0,colorado,0
18,2035-8133colorado,2035colorado,18.8,0.0,59.69,14.14,191,69.0,1,80309001692,0.0,0.0,1.0,0.0,colorado,0
19,2035-8133colorado,2035colorado,10.76,0.0,62.03,12.66,158,64.9,1,80309001692,0.0,0.0,1.0,0.0,colorado,0
21,2035-8133colorado,2035colorado,16.9,0.0,50.0,28.12,160,66.7,1,80309001692,0.0,0.2,0.8,0.2,colorado,1
17,2055-2208colorado,2055colorado,1.5,0.52,79.38,13.4,194,22.4,0,80339000432,0.0,0.0,1.0,0.0,colorado,0
18,2055-2208colorado,2055colorado,0.5,0.0,79.09,14.09,220,27.5,0,80339000432,0.0,0.0,1.0,0.0,colorado,0
19,2055-2208colorado,2055colorado,1.2,0.0,72.75,18.26,334,42.4,0,80339000432,0.0,0.0,1.0,0.0,colorado,0
21,2055-2208colorado,2055colorado,1.8,0.0,77.38,15.18,336,45.4,0,80339000432,0.0,0.0,1.0,0.0,colorado,1
17,2070-5452colorado,2070colorado,0.8,0.0,75.38,13.85,130,41.3,0,80546000944,0.0,0.0,1.0,0.0,colorado,0
18,2070-5452colorado,2070colorado,2.3,0.0,72.73,13.64,132,53.5,0,80546000944,0.0,0.0,1.0,0.0,colorado,0
19,2070-5452colorado,2070colorado,0.75,0.75,72.93,15.79,133,56.2,0,80546000944,0.0,0.0,1.0,0.0,colorado,0
21,2070-5452colorado,2070colorado,1.8,0.61,68.1,18.4,163,45.0,0,80546000944,0.0,0.0,1.0,0.0,colorado,1
17,2180-6058colorado,2180colorado,2.2,0.59,60.16,34.94,1531,35.0,0,80579000992,0.0,0.0,1.0,0.0,colorado,0
18,2180-6058colorado,2180colorado,2.4,0.54,59.0,35.72,1478,33.8,0,80579000992,0.0,0.0,1.0,0.0,colorado,0
19,2180-6058colorado,2180colorado,2.47,0.48,57.35,37.29,1456,44.7,0,80579000992,0.0,0.0,1.0,0.0,colorado,0
21,2180-6058colorado,2180colorado,4.4,0.91,55.02,39.37,1534,44.1,0,80579000992,0.7,0.0,0.3,0.35,colorado,1
17,2180-6494colorado,2180colorado,0.5,0.27,49.32,48.22,365,39.2,0,80579000998,0.0,0.0,1.0,0.0,colorado,0
18,2180-6494colorado,2180colorado,0.6,0.28,49.01,48.73,353,43.6,0,80579000998,0.0,0.0,1.0,0.0,colorado,0
19,2180-6494colorado,2180colorado,1.45,0.58,48.55,48.84,344,53.7,0,80579000998,0.0,0.0,1.0,0.0,colorado,0
21,2180-6494colorado,2180colorado,3.2,0.0,51.13,45.95,309,54.2,0,80579000998,0.7,0.0,0.3,0.35,colorado,1
17,2180-9149colorado,2180colorado,15.6,0.38,62.36,33.84,263,47.2,1,80579001852,0.0,0.0,1.0,0.0,colorado,0
18,2180-9149colorado,2180colorado,28.2,0.34,62.42,34.23,298,69.1,1,80579001852,0.0,0.0,1.0,0.0,colorado,0
19,2180-9149colorado,2180colorado,8.05,0.42,61.02,35.59,236,60.9,1,80579001852,0.0,0.0,1.0,0.0,colorado,0
21,2180-9149colorado,2180colorado,3.3,0.47,56.81,37.56,213,56.4,1,80579001852,0.7,0.0,0.3,0.35,colorado,1
17,2395-1096colorado,2395colorado,0.8,0.59,48.82,48.63,510,51.9,0,80261000154,0.0,0.0,1.0,0.0,colorado,0
18,2395-1096colorado,2395colorado,1.2,0.6,50.1,47.48,497,52.0,0,80261000154,0.0,0.0,1.0,0.0,colorado,0
19,2395-1096colorado,2395colorado,1.28,1.28,50.75,45.82,467,53.4,0,80261000154,0.0,0.0,1.0,0.0,colorado,0
21,2395-1096colorado,2395colorado,2.2,1.23,52.58,44.47,407,43.6,0,80261000154,0.0,0.1,0.9,0.1,colorado,1
17,2405-3078colorado,2405colorado,3.3,5.97,31.64,59.65,1021,57.3,0,80405000557,0.0,0.0,1.0,0.0,colorado,0
18,2405-3078colorado,2405colorado,2.3,4.81,33.47,58.62,998,55.6,0,80405000557,0.0,0.0,1.0,0.0,colorado,0
19,2405-3078colorado,2405colorado,1.9,5.8,30.99,59.79,1052,54.3,0,80405000557,0.0,0.0,1.0,0.0,colorado,0
21,2405-3078colorado,2405colorado,3.4,5.37,29.52,63.22,1006,42.5,0,80405000557,0.22,0.22,0.56,0.33,colorado,1
17,2515-9582colorado,2515colorado,0.0,0.0,71.43,21.43,182,44.7,0,80729001258,0.0,0.0,1.0,0.0,colorado,0
