,elapass_in_hybridper_inf
1096,-0.0005782271437872479
1097,-0.0001570164806281578
1098,0.0005275587183014261
1099,-0.0006274925146500676
1100,3.393916720684551e-06
1101,-0.0001365241641232789
1102,0.0001545037571347821
1103,-0.0007751674740984598
1104,-8.722365792790531e-05
1105,3.3676923540794107e-05
1106,2.0114213178134217e-05
1107,-0.00023475940351095885
1108,7.367732673577088e-05
1109,5.071855313778862e-05
1110,7.623481938917602e-05
1111,9.457102707518806e-06
1112,-6.23969794492917e-05
1113,-1.0207933841560862e-05
1114,0.00019657588574770372
1115,0.0002437163191624646
1116,-0.00022157389566957578
1117,-0.00013810083996460308
1118,0.00017769296482146303
1119,-0.0003345924111458011
1120,0.000261389543088023
1121,-0.0009846880433011598
1122,0.0008118129900461647
1123,0.00025958152352877604
1124,-0.0005791921483802566
1125,0.0013706021840971417
1126,-0.001006043068383513
1127,-0.0009088247532961952
1128,-0.006173350555336223
1129,0.0024212705526001615
1130,-0.00016843922398309313
1131,-0.01190505011071902
1132,-0.0002460593452080902
1133,-0.003901450252644899
1134,0.0020477631692105047
1135,-0.005772509050891078
1136,-0.00030475949457645833
1137,-0.001394404417313128
1138,0.00022406116812574765
1139,-0.004684239943564913
1140,0.00011170871475131692
1141,-5.403793541825007e-05
1142,-4.3490670328917596e-05
1143,-3.568854180433389e-05
1144,-5.079091739189477e-06
1145,-7.145167616527245e-06
1146,0.0001047276696759835
1147,0.00023513473040023347
1148,0.00023919620832258982
1149,-8.63798656383786e-05
1150,-0.00020901445670352148
1151,0.000291785161643504
1152,-0.0001571929543604137
1153,-9.327193276587793e-06
1154,0.0001536775974547278
1155,-0.0003253541682444759
1156,-0.0011107062560186639
1157,-0.001420884716769396
1158,-0.00026745208354889344
1159,-0.008555810315575424
1160,1.952274788618348e-06
1161,-0.00013481560245047863
1162,0.0001931324823035259
1163,-1.2269364890789463e-05
1164,-5.2039308621322665e-05
1165,-0.00011055699932537549
1166,0.0004184752910806394
1167,-0.00023033258242953099
1168,0.00018318036625331158
1169,-0.00040469694004060413
1170,-9.976148699988604e-05
1171,-0.0003341228449843108
1172,-8.115185104373808e-05
1173,-0.00021888709788175703
1174,3.45408889265179e-05
1175,-0.0004561459003170683
1176,-1.3942729091607881e-05
1177,1.0841454029207683e-05
1178,0.0001617239230336086
1179,-2.1215731639397412e-05
1180,9.991098584171661e-05
1181,0.00044356102988006975
1182,-0.00047396165049289583
1183,0.00021155345672160038
1184,-4.8218571878185674e-05
1185,-7.494369065326654e-05
1186,0.00028475167452616715
1187,-0.0003078312516758261
1188,6.380899534903932e-05
1189,0.00011021386124096819
1190,-0.0001633052007604292
1191,0.00018491096969159188
1192,0.0004303288210983709
1193,0.00018012300979897307
1194,0.0009631281324085496
1195,0.005409954378021207
1196,-3.586392852476889e-06
1197,-1.5067904745187767e-05
1198,2.4837966082450525e-05
1199,-0.00010791108781464135
1200,-0.0001685075672898292
1201,-0.0006403467349549749
1202,0.0002108739508018745
1203,-0.0019664819018074065
1204,-0.0017865614356030316
1205,0.0011186696377241052
1206,-0.0011928879680748784
1207,-0.00630919037099238
1208,-5.27581147637837e-05
1209,0.0005722002515726362
1210,-0.00010095891271452578
1211,0.0005958632865462816
1212,0.0012279949603608178
1213,0.00014880162345392038
1214,-0.0010587242311650362
1215,0.0016439188203236019
1216,0.0004572046882687187
1217,0.001284685803949641
1218,3.865994763438394e-05
1219,0.007467331810992477
1220,0.0034617882132532357
1221,-0.0016680743385445048
1222,-0.001842486633168399
1223,-5.503584200935552e-05
1224,0.001623740797482514
1225,-0.0037523982718197842
1226,0.0036630643828516247
1227,0.0038046926814757015
1228,0.00018867788184967452
1229,-0.00012567978748741625
1230,0.0002007028227981421
1231,-0.0003009284227649867
1232,-0.00030382189710498455
1233,0.00010494925477278348
1234,0.00044716841431162907
1235,0.00055432004465732
1236,-0.002129679455841404
1237,0.00041590578682083954
1238,4.37725129808784e-05
1239,-0.0036077388055908775
1240,0.00026842710743949356
1241,-3.0346767755206504e-05
1242,0.0005051874252401994
1243,0.0018528848144103993
1244,-0.00029691925634194537
1245,6.206186966542001e-05
1246,4.7883332190477554e-05
1247,-0.0005040417035692512
1248,0.000628806272223255
1249,-7.30843278991479e-05
1250,0.00010285155669836893
1251,-3.9481242403513546e-05
1252,0.0006173014348285181
1253,-0.0008878636013941866
1254,0.00022606013880398321
1255,0.0001501338682782542
1256,-0.0025640909455681296
1257,0.0011781349086987683
1258,0.0008597504610721031
1259,-0.0014468972032151215
1260,-9.109113311198924e-05
1261,-0.00021196772516797916
1262,-0.00012081741607876532
1263,-0.0002950689890381986
1264,-0.00041225089032425504
1265,-0.0007937850832217174
1266,0.0011769197600389552
1267,0.0002806896244779723
1268,2.0865247084958092e-05
1269,9.436900772550771e-05
1270,-6.524302735798952e-05
1271,0.0003708656706792126
1272,1.8947757227957744e-06
1273,5.710054127655319e-05
1274,-3.0425419321034388e-05
1275,0.00025165324951865114
1276,-6.02064463717609e-07
1277,5.641729512674495e-05
1278,-4.6244772265279265e-05
1279,6.881900214678551e-05
1280,-1.492848345980767e-06
1281,0.00030137434698339886
1282,-0.00019478244386928156
1283,0.00018871907521941138
1284,-7.621100462855751e-05
1285,0.0004853091501476748
1286,-0.0004707157318592542
1287,-0.00059596502539334
1288,0.0006047881050614002
1289,-6.136250907639351e-05
1290,-1.533794659033731e-05
1291,0.0009770034091534875
1292,5.955061548115567e-06
1293,0.00017081384868524265
1294,-0.00021087257637419015
1295,-0.0007568506374564089
1296,0.0001465421381271448
1297,0.00012985557261291098
1298,0.0002941520370893923
1299,0.0002462188093290463
1300,-0.0009861932494768565
1301,0.00021515891452307046
1302,0.00015041307458142075
1303,-0.0006149432449804583
1304,3.111325708551978e-05
1305,0.0002786173209009369
1306,-0.0002370874321259717
1307,0.00020472535156927077
1308,3.164245202076586e-05
1309,0.00028386279053604945
1310,4.54545006865553e-06
1311,-3.635419446403261e-05
1312,4.930211624074935e-05
1313,6.974342022053408e-05
1314,-0.00021137251155260817
1315,7.276537850775008e-05
1316,-2.7460477667378865e-05
1317,8.780100391720615e-05
1318,0.00038633563452799766
1319,0.0009389597011513364
1320,5.243783967822065e-06
1321,-0.00011411209896578517
1322,3.616523256590756e-05
1323,-7.572981655328757e-05
1324,-0.0005465826300913027
1325,0.000961845619938641
1326,0.00011672603539460108
1327,0.0012959658747734013
1328,0.00023644834256746408
1329,-0.00012197446677178569
1330,0.0001086030107257311
1331,0.0014566104482526656
1332,-2.4974615689080958e-05
1333,0.0006851532962261532
1334,0.00020191866717802253
1335,0.002255613457550695
1336,0.00028718371283117526
1337,-0.00022900844942095648
1338,0.00010194715810910825
1339,0.000500121451062597
1340,-3.36128142506726e-05
1341,0.000775709330418488
1342,-0.00012997801422896707
1343,0.0009605445894101028
1344,-0.0006085193874305065
1345,0.0013060855495911267
1346,-0.0013605100337470751
1347,-0.002081731881260417
1348,-1.8948094696581182e-05
1349,-1.0228980181612761e-05
1350,3.7183063087225215e-05
1351,-7.505226045488655e-05
1352,7.672457338390254e-05
1353,0.0013156220122122818
1354,-0.0003131267748913406
1355,0.0032591848073774458
1356,5.286022245257604e-05
1357,-0.00012577558555143986
1358,8.13893381806481e-06
1359,0.0001014032570915667
1360,0.0011810574025235307
1361,-0.0008588902565079417
1362,-0.00021604080585271653
1363,0.0012330832495830958
1364,-0.00019027143592467255
1365,-7.005950251257346e-05
1366,3.137334662706329e-05
1367,-0.0005481714662507795
1368,5.824171125595406e-05
1369,0.00018104836235984952
1370,-3.154850734248141e-05
1371,0.0004670886870523075
1372,1.5996094636870146e-05
1373,0.0003386999937967761
1374,-2.00138161789406e-05
1375,0.0001902529508829519
1376,0.00026177919438257223
1377,-4.883178468951869e-06
1378,1.6200689000624567e-05
1379,0.0003301068468731319
1380,0.00018656257284164376
1381,0.00021494835213839886
1382,-5.2231909246613055e-05
1383,0.0009955930551610783
1384,-0.0002619101517230916
1385,0.0001721372887990604
1386,0.0001248976702860414
1387,-2.9276229604478346e-05
1388,-5.683780739237586e-05
1389,-1.244370181540192e-05
1390,2.4812831799323778e-05
1391,-0.0003354388638380742
1392,-7.481962005869912e-05
1393,-0.00018470251769596075
1394,0.000512985399742431
1395,0.0011438961281209953
1396,8.26610643513505e-05
1397,-0.00010311989617621031
1398,-0.0006223439483539178
1399,-0.0024175440541660607
1400,5.330010454285219e-07
1401,-2.8119755602873605e-05
1402,3.4021126799984377e-05
1403,-6.736395311804074e-05
1404,0.00014226451441677368
1405,-0.00023369420975683828
1406,-0.00024369520746602726
1407,-0.00022419199674823258
1408,-2.2024441595492904e-05
1409,-0.0001290527903325282
1410,-0.00015021367173945535
1411,0.0005997289075891283
1412,-4.902625637732075e-05
1413,-0.002648203237595296
1414,0.0005164914448725278
1415,-0.004802266436641144
1416,0.0001383955611804704
1417,-2.889603568020978e-05
1418,2.1341031527848872e-05
1419,0.00017668573853929663
1420,-0.0002572684442303994
1421,-0.00016598905073530995
1422,-0.0001562975686780746
1423,-0.00010491305453143823
1424,-0.00021987904206453
1425,2.6724795679807825e-05
1426,2.2854409501073887e-05
1427,-4.086601749766343e-05
1428,-2.3390851019683815e-05
1429,0.0007416786339666953
1430,-5.66463836585285e-05
1431,0.0012086502870620982
1432,0.0027726606467512642
1433,-0.00019946698864563588
1434,-0.0021633733966934417
1435,0.0009363269578092229
1436,0.00021113932336201197
1437,0.001075998884353769
1438,-0.001975796964114688
1439,0.000499209357744582
1440,0.00040005901989675647
1441,0.0010499243838499102
1442,-0.0006342572331844346
1443,0.0022020623532527633
1444,-0.00021060865998345982
1445,-0.0006325288515579891
1446,-0.0020999263258173703
1447,-0.0033137358033079713
1448,1.5068236542342522e-05
1449,0.00015236716875761169
1450,0.0006846624800938931
1451,0.002439836707214624
1452,6.2646956875067684e-06
1453,0.0014220459613461648
1454,-0.001924913910906318
1455,-0.002546991123412186
1456,-0.00017087465683314566
1457,0.0007392193470061896
1458,4.074485927479427e-05
1459,-0.00023943551865495235
1460,-0.00021451040582050118
1461,-0.0001491525628310776
1462,0.0001992562945115381
1463,-0.0005560640345469629
1464,2.102773177881911e-06
1465,-0.00015002391765126668
1466,9.199415822419625e-05
1467,-0.00018217159701986227
1468,-2.1548260992387517e-05
1469,8.73994492597834e-05
1470,8.871459029167893e-05
1471,2.212322041675529e-05
1472,-0.0010161093528910678
1473,1.1931042743546137e-07
1474,0.0010546937473450847
1475,0.0035536038444849865
1476,0.00024014726518930047
1477,-0.0009751869797340338
1478,-0.00017327416614120776
1479,-0.001856452865221431
1480,-0.00010286902014636532
1481,-0.00041982766127832626
1482,-0.00015715380579762631
1483,2.6336963541152597e-05
1484,1.0892760083687381e-05
1485,-4.556319636731384e-06
1486,-1.9926190585966112e-05
1487,-2.7541638014322448e-05
1488,0.0005740417817264212
1489,-0.0003231004733257729
1490,-0.0008090061266344052
1491,-0.002586187686547479
1492,-8.726575206995191e-05
1493,0.0003210434961990518
1494,-0.001522681292998971
1495,-0.003439850576260893
1496,0.0006986279152930021
1497,0.00020658100328720615
1498,0.00043039277552435625
1499,0.004087344355726964
1500,0.0003530138145667627
1501,0.0008039490190788088
1502,-0.0009219765454781373
1503,0.0004971680924232714
1504,0.0018285937215963607
1505,-0.0008570114683264962
1506,-0.0012087897185335923
1507,-0.001877214584686711
1508,6.507502260439204e-05
1509,-0.0001284125940792488
1510,-0.0001395453689738371
1511,0.0003075169222282731
1512,2.7743565399808883e-05
1513,-1.2840988152459817e-05
1514,-0.0002089772639296476
1515,0.00011020151407299501
1516,-2.0035593380530615e-05
1517,-9.732470019932772e-05
1518,-4.763673326779241e-05
1519,0.00018707606475836344
1520,0.0010257348320935032
1521,-2.2422954259253803e-05
1522,0.0008930322716893173
1523,2.6667464516214577e-05
1524,2.8171828580746497e-05
1525,-0.00011610922140353851
1526,0.00013012490113106532
1527,-0.00016967867532732876
1528,0.001083586395906068
1529,1.3735647290083646e-06
1530,-5.049166662380689e-05
1531,0.0004438933197868731
1532,-0.0008445450413334457
1533,0.0003384232373867865
1534,0.00022632201097374515
1535,0.0004867660646084745
1536,-0.0018753558681957772
1537,0.0003980685690806557
1538,0.0003915002911863853
1539,-0.0005155139191731049
1540,2.481683074114411e-05
1541,0.0001057097784740977
1542,-0.0003265775072796948
1543,9.020996001019635e-05
1544,-1.2208122547693976e-05
1545,-5.146900870773083e-06
1546,0.0004979511501142274
1547,-0.0012758808160928542
1548,-7.475767408134314e-05
1549,-0.0006801437822667862
1550,0.0007155774426180033
1551,-0.0026178731007888614
1552,-0.0005152469058626896
1553,-1.874867115639021e-06
1554,0.00043669322097740514
1555,0.00022475842465586
1556,-8.97847366406031e-05
1557,-5.0935414045748424e-05
1558,-5.9760400708346255e-06
1559,1.9953361170706627e-05
1560,-3.150419425493077e-05
1561,7.861424247647045e-05
1562,2.616444417193872e-05
1563,0.00013064206182224558
1564,0.00013627140533329312
1565,0.00010623057396341635
1566,0.00014351271814887394
1567,4.263903657880747e-05
1568,0.00013444553947303847
1569,0.00010090443675321485
1570,-6.512857308714751e-05
1571,-0.0002925255171927345
1572,0.00042233213935263873
1573,3.727823385358523e-05
1574,-0.0006478961708775068
1575,-0.0006395842168695804
1576,0.000898998392177818
1577,-0.0006268380168487811
1578,8.807691312213078e-05
1579,-0.000564986060670792
1580,0.0023262805014527817
1581,-0.00039779289416667153
1582,2.2519599648664774e-05
1583,0.003519957637489211
1584,-0.00022396399251364634
1585,0.0009448229871206927
1586,0.0006527974845250465
1587,0.005111211211453462
1588,0.0003238401259421386
1589,0.0003634955383475982
1590,-9.551480618030225e-05
1591,0.0022110051714952913
1592,0.0007999422124965049
1593,-6.548129915669848e-06
1594,-0.0002513313582090538
1595,0.0015598928589064356
1596,0.00033749089769713724
1597,7.435918287395705e-05
1598,0.0002766992611247965
1599,0.0007250580968477746
1600,-0.0005050804976932267
1601,4.988936077374133e-05
1602,0.0005502855172120027
1603,5.005832577558347e-05
1604,0.00019703211320516156
1605,0.0014027833478745995
1606,-0.0013144487324234341
1607,0.002539819339521363
1608,0.0040786874393963155
1609,0.0023165083364660275
1610,-0.004891905199192841
1611,0.0011688627553106724
1612,0.0004798601441989817
1613,-0.00035038092786302536
1614,0.0001694130872350553
1615,0.0005240359033844434
1616,-0.0014359198351630578
1617,-0.0009214799677084208
1618,-0.0013631169135847388
1619,-0.0033705454547423674
1620,0.0014661324301240158
1621,-0.001291275225847663
1622,-0.0012207083391239913
1623,-0.0019769624470695247
1624,0.00014350217382074715
1625,-3.316111753440723e-05
1626,0.00013399072290864843
1627,6.451931768371308e-06
1628,6.893381320932755e-05
1629,1.8457792822096409e-07
1630,7.619592041086838e-05
1631,0.00028453483661887446
1632,0.0010392872272025505
1633,-0.0006489003020199601
1634,-0.00028634551761043896
1635,0.0013462476314588785
1636,-0.000917297723006963
1637,-0.00022985621473327493
1638,0.000148464916584292
1639,-0.0014939519838097133
1640,-0.002791450684823169
1641,0.001581991030445654
1642,-9.709109200728028e-05
1643,-0.0036145330802771314
1644,-0.0017843164136618723
1645,-0.0006976112782018896
1646,0.0006303068334320306
1647,-0.005568071492094772
1648,-0.0009056121167319158
1649,-0.0004957889772209997
1650,0.0011139220737606318
1651,-0.0003236475619538833
1652,0.0003977103847325794
1653,8.212574829956545e-05
1654,-0.00044770670864965575
1655,0.0008643967678291809
1656,-3.493300214169763e-05
1657,0.000193541304770232
1658,-0.00047638073848422103
1659,-7.482197891604803e-05
1660,1.2105487767758579e-05
1661,-6.116341482757577e-05
1662,0.0003950493664781195
1663,5.768002564761805e-05
1664,0.0003271531980603395
1665,6.789686355058112e-05
1666,-3.8774703968139185e-06
1667,0.0003575669767952099
1668,-1.1824106178718921e-05
1669,-0.00024209456887557356
1670,0.00025817299094536687
1671,-0.0003883592937414454
1672,-9.91214436444902e-05
1673,0.0010547198108180258
1674,-0.00016979158455610987
1675,0.0009882199606446622
1676,5.7591623573653364e-05
1677,4.48583487640684e-05
1678,1.5851163402881508e-05
1679,0.00045650421194196435
1680,-7.307093268572781e-05
1681,-1.942183403146851e-05
1682,0.0001694371298637065
1683,0.00031569954377320134
1684,0.00021107622402851583
1685,0.0001519340735678374
1686,0.0001927285041566756
1687,0.001549655944394352
1688,2.6517340576385972e-05
1689,0.00035788354662001664
1690,5.985503023195219e-06
1691,6.705777486382895e-05
1692,-0.00015074770380910685
1693,0.00031173495448533114
1694,-0.0004427700909911429
1695,-0.0004677169377307933
1696,-0.0013015335948877366
1697,0.002764487427804298
1698,-0.0005629467970535082
1699,0.0021846564786489604
1700,5.6520348179912806e-05
1701,0.0011877313014371656
1702,-6.556512361503978e-05
1703,0.002641316815990843
1704,-0.0001567971884975398
1705,0.00015299178961819713
1706,0.0001461184837017944
1707,0.0006807364792004325
1708,-4.771103322833523e-05
1709,0.0004592262622679545
1710,-1.9632805357346897e-05
1711,6.47282997346247e-05
1712,-1.351014501638892e-05
1713,2.968944699286323e-05
1714,-0.00011047645359872408
1715,-0.00012180127089091932
1716,0.00011692824055946512
1717,-0.00011878812577166655
1718,-0.00029659538479961413
1719,-0.0011047504998548895
1720,-0.0002195854357200538
1721,0.002033017618278243
1722,-0.0006574942611626041
1723,0.003036463297521365
1724,-0.00013490130814371312
1725,0.0008005198107317506
1726,-2.3139731850924484e-05
1727,0.0017997191693015805
1728,0.0001521576934243032
1729,0.0002389241615592149
1730,-0.00010806652014012027
1731,-0.00017534803584005808
1732,0.00013773272102923195
1733,-0.00023937642034600425
1734,-9.931699841483724e-05
1735,-0.0007239117200043032
1736,0.00022617602590752946
1737,-0.0007175984483712795
1738,-0.0003340052769128392
1739,-0.0019435789134767184
1740,-0.000515834082457319
1741,0.00039694769971312396
1742,-0.0012805361686418874
1743,-0.004745404217030403
1744,0.0007227240140194042
1745,-0.0006697777478329714
1746,-0.0005787511428189052
1747,-0.0026702756132990554
1748,2.8656251684724e-07
1749,0.00034025337675689873
1750,0.00016128217727153185
1751,0.0011055871016616306
1752,-0.00016595445874800958
1753,0.000612837068524333
1754,1.046660219428352e-05
1755,0.0012143963339810437
1756,-0.0003694043029577173
1757,0.0006151936876705713
1758,-1.2765866998575947e-05
1759,-3.999577690438674e-05
1760,2.959274772897699e-05
1761,-0.00022794375423229398
1762,3.261404443453017e-06
1763,4.630203731169911e-05
1764,6.56173044595792e-05
1765,-5.3470132383704315e-05
1766,4.324732448699455e-05
1767,2.2907354151434256e-05
1768,0.0003166701473377997
1769,-0.000991671759808764
1770,0.0002900520163364361
1771,0.0006580098258000313
1772,0.0006238000767818274
1773,0.0012785011508424178
1774,3.1708947810075076e-05
1775,0.006342644021506963
1776,0.00010298679388242411
1777,0.00017082619283841796
1778,0.0002847461995574323
1779,0.0020312138497065213
1780,-0.00016659200689496617
1781,0.00014260337592813177
1782,-0.00013456215680233405
1783,-1.481458216591767e-05
1784,-0.00014339577552207973
1785,0.00011922389565241097
1786,-0.0001518519416653559
1787,1.6098777415981993e-05
1788,7.680152780171818e-05
1789,-7.507821446726707e-05
1790,-0.0005168082922998442
1791,-0.001328703529927364
1792,-0.00011775732880079942
1793,0.0006997170988295624
1794,-0.00015477525085292262
1795,0.000876800685571007
1796,0.00010336174343162646
1797,0.00023473911125282285
1798,-0.00017638119077168242
1799,0.0006237565253709692
1800,1.3015062739247303e-05
1801,0.00012925606727378665
1802,2.3225189692472273e-05
1803,8.738733206245298e-05
1804,0.00018003023341645784
1805,1.357087845349877e-05
1806,-5.4749319936385995e-06
1807,0.00039245709098799917
1808,7.446492847810035e-05
1809,-9.291300747042786e-05
1810,-7.844669906406687e-05
1811,-0.0004468321729007535
1812,-5.9343938526149264e-05
1813,3.270796448088218e-05
1814,-1.9369916881022173e-05
1815,0.00012848182594816658
1816,2.1549593812704866e-05
1817,9.347257331152638e-06
1818,-4.071693923829899e-06
1819,-3.0621793567652106e-05
1820,1.2870821518351568e-06
1821,3.8916512699805216e-05
1822,0.00012438238364814066
1823,0.0002919239205334756
1824,0.00010693130310772071
1825,0.0007590000371346412
1826,-0.0008854820706016739
1827,-0.0006739893088921879
1828,0.00029004757805111873
1829,4.665898844333645e-05
1830,-0.00046530591060222443
1831,-2.8094382412431632e-05
1832,0.00014235040475833795
1833,-2.091984420951456e-05
1834,-0.00018203873916461697
1835,-0.00010515960516218977
1836,-2.4229067475208708e-06
1837,0.00010837395590140466
1838,-5.383824273873317e-05
1839,0.0002155640608712616
1840,1.106837948675665e-05
1841,-3.0653714663206475e-05
1842,2.4431827050440157e-05
1843,0.0002988042352756321
1844,-0.00010551246828526022
1845,3.656446960227518e-06
1846,0.00014414412349576585
1847,6.0220118403986244e-05
1848,-3.4369041975654e-05
1849,8.407636669684882e-05
1850,-6.499472029878036e-06
1851,0.0005014123457873039
1852,-4.96179017460165e-06
1853,3.56052994267616e-05
1854,5.572462240440607e-05
1855,0.00030729486114635654
1856,2.8429361816028857e-05
1857,7.662411323556478e-05
1858,-1.2389400649310311e-05
1859,0.00042932382955747464
1860,7.52761425689987e-05
1861,0.00016284757252643295
1862,-0.0001284915557990425
1863,0.0002449425441371926
1864,-9.824832062889191e-05
1865,0.000476016777569052
1866,-4.277072359764602e-05
1867,0.0005238768493516918
1868,-2.8809924294800424e-06
1869,-6.85352309125211e-05
1870,0.00015998921151183068
1871,0.00016634666926354066
1872,-0.00021472076165199547
1873,-0.0001683442670266826
1874,-3.138616942017895e-05
1875,0.0004444966058737016
1876,-1.2083733071792049e-05
1877,0.0001260518043396845
1878,0.00011838876071737335
1879,0.00046734435651023097
1880,7.736669628722359e-05
1881,-5.901245187769835e-06
1882,-1.152117358832119e-06
1883,0.0009028346411493305
1884,-3.970177619942669e-05
1885,3.0058367953512964e-05
1886,5.017216318610076e-05
1887,-0.00036819088502301035
1888,0.0003535745867434508
1889,0.0012265099845768926
1890,-0.0007578015089591235
1891,0.002221003368521171
1892,5.558686090113138e-05
1893,-1.3119442391155517e-05
1894,0.00011416052124219987
1895,0.00018118266338465092
1896,6.977926651617211e-05
1897,0.0002440466405307603
1898,0.0001324201569685384
1899,0.0003655289488490668
1900,0.000168914045735877
1901,0.00018669764746707192
1902,0.0009069894750561677
1903,0.0006886209295307008
1904,-0.0003420841504524188
1905,0.00011256886495332996
1906,0.0002748772109001119
1907,-1.673951388146911e-05
1908,-0.0005224967501012001
1909,-0.00033930852482329477
1910,0.0006811668160103306
1911,-0.001095459434127712
1912,-0.0005354517077131412
1913,-0.0006161615089542822
1914,0.00100796473399023
1915,-0.00021108690445450205
1916,1.5006121186855639e-05
1917,-8.925345826709413e-05
1918,2.1268829504728253e-05
1919,3.981739370481976e-05
1920,0.00018801919394881495
1921,-0.00023275871293576658
1922,5.1384388211121034e-05
1923,0.00017962201734132737
1924,-0.00029544189224913126
1925,5.082334112616904e-05
1926,0.0005674727158142678
1927,0.00112584303038498
1928,9.573081356402278e-05
1929,2.7319997887802077e-05
1930,-0.000170236431319421
1931,-0.00011049928436573468
1932,-0.0006729794877513861
1933,0.0009103329146984846
1934,-9.200094130135304e-05
1935,-0.00027579618999281486
1936,0.0010805456812262723
1937,-0.0009874343281734905
1938,0.0006099823258116535
1939,0.003900743827750032
1940,-0.000502914703303508
1941,0.0004424288660911748
1942,3.188435647968272e-05
1943,-0.0009164805390754926
1944,1.657799792947245e-06
1945,4.020462236348813e-05
1946,-3.88545101150716e-05
1947,1.8411170417552995e-05
1948,0.0009039606855847219
1949,-0.000438965675382432
1950,-0.0011176326841859194
1951,-0.001408471779180503
1952,0.001581703673327844
1953,-0.0010537151351701004
1954,-4.36495567542405e-06
1955,0.000544496682302785
1956,-0.0002235415325206654
1957,-2.0391844374370572e-05
1958,1.5832738179806945e-06
1959,-0.00042977852523725524
1960,-4.884467321540971e-05
1961,8.678387757298547e-06
1962,-0.00016619357788143023
1963,-1.3930722233688012e-05
1964,8.379079360931629e-05
1965,4.0889565808143245e-06
1966,1.552312999305292e-05
1967,1.6300929194302485e-05
1968,-2.16193730633181e-05
1969,1.9629561667511493e-05
1970,-3.053761825814638e-05
1971,-3.2989387531130833e-06
1972,-0.00015185317779872013
1973,3.342134794288003e-06
1974,-6.3541250140368326e-06
1975,-6.906980513192462e-05
1976,0.0001472106959351281
1977,-1.8517291220465656e-05
1978,5.360177244103393e-06
1979,0.00016945114595174024
1980,3.19724976503849e-05
1981,1.9759188731266545e-05
1982,5.944012348638073e-06
1983,1.5354449996930742e-05
1984,-1.723913896402391e-05
1985,-7.4932747977059976e-06
1986,-9.446531501952794e-05
1987,-7.9910150808718e-05
1988,2.872428417111394e-05
1989,5.123416462594978e-07
1990,-2.939997053644926e-05
1991,-4.88705949037261e-05
1992,-2.984270547078572e-07
1993,5.0299090608996025e-06
1994,3.24709475679201e-05
1995,6.60441822346309e-05
1996,-4.256235007328428e-06
1997,-2.3898612226354693e-05
1998,-7.045724758028709e-06
1999,-0.00010024199907069804
2000,0.0001460288469525292
2001,-0.00022067367968368396
2002,-0.0001475062450380619
2003,0.00030960883664339455
2004,-6.525000143323725e-06
2005,1.0308475115281357e-06
2006,2.6530642882246046e-05
2007,4.129512708589717e-08
2008,-2.7487528784935258e-05
2009,-5.46556519214482e-05
2010,-0.0003040206565994444
2011,0.00018262141555551388
2012,0.000624532837044474
2013,3.4597557554378285e-05
2014,-0.0007954980674299813
2015,0.00026082987334882346
2016,-2.5670766330529764e-05
2017,0.0003043007158024556
2018,3.2252645292186656e-06
2019,0.0003270582277619287
2020,-3.473248681225802e-06
2021,-1.1566777742950231e-05
2022,4.866278237639426e-06
2023,-1.117869868100753e-05
2024,-0.0017508555835725156
2025,-0.0009505020072871043
2026,0.0003647761767317382
2027,-0.0017666852247680037
2028,0.0006143009123893545
2029,-0.0002829752664524857
2030,-0.0002867958610642516
2031,0.00026519295962524963
2032,-7.308730944868918e-05
2033,1.2268978844273021e-05
2034,3.443709316830479e-05
2035,1.4314709771670212e-07
2036,3.049057235300906e-05
2037,-7.3035587657246435e-06
2038,-1.1325436157242878e-05
2039,1.2365792930803512e-05
2040,-5.0962142872547734e-05
2041,-6.728170824222391e-06
2042,5.155970438694931e-07
2043,1.9805740236376147e-05
2044,-0.00016489042078675256
2045,-0.0006280787170393563
2046,0.0012849830579558172
2047,0.00017547064796821971
2048,0.00010640199850695512
2049,-0.00016404016342308307
2050,-2.655814099470623e-05
2051,-3.496563805736528e-05
2052,0.00018167858798377664
2053,-1.2017197598348144e-05
2054,9.468745647039189e-05
2055,-0.00025652575694381634
2056,0.00043683972016678315
2057,-3.487650475214238e-05
2058,-0.00019234230686710206
2059,-1.8333469543924906e-05
2060,-3.0420686134926202e-05
2061,3.0600316419716965e-05
2062,3.984221213511055e-06
2063,0.00012304284096026818
2064,2.9347118340436777e-06
2065,0.0007559644079443073
2066,-0.00019121613759319188
2067,0.0005448195346828463
2068,-0.0016877652225545906
2069,0.00042677954898175845
2070,0.0001813325009424207
2071,-1.5619782070594792e-05
2072,4.941791944626812e-05
2073,9.074416862663557e-05
2074,-4.025357388681042e-06
2075,1.2879012817061751e-05
2076,0.0001327520779832596
2077,-4.305094893576215e-06
2078,-4.482475268879931e-05
2079,-6.667572539387613e-07
2080,0.00035284332281726086
2081,-0.0001439930026433342
2082,4.316163668757044e-05
2083,0.0010217575932950271
2084,-0.00010009097617043123
2085,0.0004619659486656048
2086,0.0007413074213229444
2087,0.00018644210397630818
2088,8.377530913864042e-05
2089,4.496962702003201e-05
2090,0.00023034353596811563
2091,0.001579748990667921
2092,4.879465644286375e-05
2093,3.1198547823234965e-05
2094,-2.924737166200543e-06
2095,0.000186840048325333
2096,-0.0007885028820511149
2097,0.0008356327782770485
2098,8.349359949616889e-05
2099,0.0012294207108824904
2100,0.0003306615402791172
2101,0.00024659702276062627
2102,-0.00026280921103817275
2103,0.0014537787659344794
