,elapass_black_hybridper_inf
5186,1.0560192623489833e-05
5187,0.0003550234254896791
5188,2.0472406783096966e-05
5189,-0.0005080409185865908
5190,2.513724491380799e-05
5191,-0.0005732501179396529
5192,0.00023495464323438554
5193,-3.256796573068955e-05
5194,2.7646168848834954e-05
5195,0.0006140144551147787
5196,0.00030875948095814254
5197,-0.0007664971886968779
5198,-0.00028459017228500526
5199,-0.0024730313658639057
5200,-8.319196657774873e-05
5201,-0.00012714856268501205
5202,-6.328979076456037e-06
5203,-0.0007450664498845724
5204,-0.00037969432259871426
5205,-0.0005732405404145981
5206,1.5502539952758634e-05
5207,-0.0021017596167461398
5208,-5.025323210076473e-05
5209,-0.0005013775043398211
5210,-3.19420698459024e-05
5211,-0.002033026903642972
5212,-0.003081435571653181
5213,-0.0014409019340217277
5214,0.009599360008805999
5215,0.01694012216326406
5216,-0.0005659475852026486
5217,0.0012395594900090558
5218,0.0008874409472490842
5219,0.004833805860601929
5220,0.00014990167780769514
5221,0.00017000457704437777
5222,-0.00013034182191893075
5223,0.0005134858539911588
5224,-9.163551093795888e-05
5225,-0.000138038219654544
5226,0.00015462389416229263
5227,-7.885370167186247e-06
5228,8.687359482885935e-05
5229,-3.935907317811414e-05
5230,-3.524971555860038e-05
5231,0.00011407401514335046
5232,-2.1387819080837593e-05
5233,-7.620078110859448e-05
5234,7.721373014492009e-05
5235,-0.00012240964651857313
5236,7.701733944026908e-05
5237,0.00017357376607368515
5238,-9.070229592064236e-05
5239,0.00023377696688665317
5240,-0.0003595467831242221
5241,3.2891140220385576e-05
5242,-6.383678273149177e-05
5243,-0.0014894376157740777
5244,4.759879117367142e-05
5245,-6.056246423112835e-06
5246,7.438798422637156e-05
5247,-1.8218335453551327e-05
5248,2.242265155072973e-05
5249,-2.5970540298747613e-05
5250,0.0007411719926881238
5251,0.0007542490550069047
5252,0.00027134845149679376
5253,0.00018387539118019312
5254,-0.00010578545071833636
5255,0.0006166080036201019
5256,0.0011011237608459501
5257,0.0005375255786644343
5258,-0.001685318727923337
5259,0.0003562998450023945
5260,-4.858421367816621e-05
5261,-5.728517594829891e-05
5262,8.61299457378637e-05
5263,4.598794312390548e-05
5264,3.9376324837984294e-05
5265,-0.00039700296070562164
5266,5.5851766639428824e-05
5267,-0.00011222854121690449
