County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Grade,Total Pupil Count,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count,School Closed Note
DENVER,0880,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,9,55,0.1270,7,40,5,
DENVER,0880,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,10,55,0.3450,6,42,3,
DENVER,0880,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,11,49,0.3670,10,35,3,
DENVER,0880,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,12,29,0.3790,2,20,5,
DENVER,0880,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,ALL,188,0.2930,25,137,16,
DENVER,0880,DENVER COUNTY 1,7861,7861 SCHOOL CLOSED 2015-16,7,5,0.2000,4,0,0,SCHOOL CLOSED 2015-16
DENVER,0880,DENVER COUNTY 1,7861,7861 SCHOOL CLOSED 2015-16,8,1,0.0000,1,0,0,SCHOOL CLOSED 2015-16
DENVER,0880,DENVER COUNTY 1,7861,7861 SCHOOL CLOSED 2015-16,9,3,0.3330,1,1,1,SCHOOL CLOSED 2015-16
DENVER,0880,DENVER COUNTY 1,7861,7861 SCHOOL CLOSED 2015-16,10,4,0.0000,2,1,0,SCHOOL CLOSED 2015-16
DENVER,0880,DENVER COUNTY 1,7861,7861 SCHOOL CLOSED 2015-16,11,2,0.0000,2,0,0,SCHOOL CLOSED 2015-16
DENVER,0880,DENVER COUNTY 1,7861,7861 SCHOOL CLOSED 2015-16,ALL,15,0.1330,10,2,1,SCHOOL CLOSED 2015-16
DENVER,0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,7,263,0.0000,16,171,58,
DENVER,0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,8,206,0.0190,7,145,41,
DENVER,0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,ALL,469,0.0090,23,316,99,
DENVER,0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,7,80,0.0000,3,7,61,
DENVER,0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,8,72,0.0000,1,4,55,
DENVER,0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,ALL,152,0.0000,4,11,116,
DENVER,0880,DENVER COUNTY 1,8054,HENRY WORLD SCHOOL GRADES 6-8,7,290,0.0030,17,216,30,
DENVER,0880,DENVER COUNTY 1,8054,HENRY WORLD SCHOOL GRADES 6-8,8,323,0.0060,14,240,41,
DENVER,0880,DENVER COUNTY 1,8054,HENRY WORLD SCHOOL GRADES 6-8,ALL,613,0.0050,31,456,71,
DENVER,0880,DENVER COUNTY 1,8085,STRIVE PREP - FEDERAL,7,140,0.0290,1,137,1,
DENVER,0880,DENVER COUNTY 1,8085,STRIVE PREP - FEDERAL,8,130,0.0000,0,127,1,
DENVER,0880,DENVER COUNTY 1,8085,STRIVE PREP - FEDERAL,ALL,270,0.0150,1,264,2,
DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,9,601,0.0230,129,221,152,
DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,10,489,0.0120,103,176,135,
DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,11,409,0.0100,112,132,104,
DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,12,358,0.0250,87,97,98,
DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,ALL,1857,0.0180,431,626,489,
DENVER,0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE,9,56,0.0540,0,52,2,
DENVER,0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE,10,64,0.0160,0,59,5,
DENVER,0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE,11,49,0.0000,0,46,1,
DENVER,0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE,12,84,0.0600,0,78,3,
DENVER,0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE,ALL,253,0.0360,0,235,11,
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,7,35,0.0000,4,30,0,
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,8,21,0.0000,2,18,0,
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,9,61,0.1150,4,51,3,
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,10,60,0.0330,2,49,7,
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,11,40,0.1500,1,35,2,
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,12,70,0.1140,2,62,5,
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,ALL,287,0.0800,15,245,17,
DENVER,0880,DENVER COUNTY 1,8347,STRIVE PREP - EXCEL,9,172,0.0640,9,150,6,
DENVER,0880,DENVER COUNTY 1,8347,STRIVE PREP - EXCEL,10,131,0.0000,4,121,2,
DENVER,0880,DENVER COUNTY 1,8347,STRIVE PREP - EXCEL,11,77,0.0000,1,64,7,
DENVER,0880,DENVER COUNTY 1,8347,STRIVE PREP - EXCEL,ALL,380,0.0290,14,335,15,
DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,9,482,0.0150,95,143,198,
DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,10,336,0.0030,74,98,129,
DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,11,297,0.0200,62,79,119,
DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,12,244,0.0200,58,73,92,
DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,ALL,1359,0.0140,289,393,538,
DENVER,0880,DENVER COUNTY 1,8909,TREVISTA AT HORACE MANN,7,1,0.0000,0,1,0,
DENVER,0880,DENVER COUNTY 1,8909,TREVISTA AT HORACE MANN,8,4,0.2500,0,4,0,
DENVER,0880,DENVER COUNTY 1,8909,TREVISTA AT HORACE MANN,ALL,5,0.2000,0,5,0,
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,7,27,0.0370,11,15,1,
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,8,30,0.0000,10,18,1,
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,9,53,0.0380,15,34,2,
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,10,69,0.0580,13,50,4,
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,11,83,0.0120,16,58,5,
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,12,76,0.0920,21,46,6,
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,ALL,338,0.0440,86,221,19,
DENVER,0880,DENVER COUNTY 1,9336,STRIVE PREP - SUNNYSIDE,7,135,0.0150,8,123,1,
DENVER,0880,DENVER COUNTY 1,9336,STRIVE PREP - SUNNYSIDE,8,137,0.0000,2,128,4,
DENVER,0880,DENVER COUNTY 1,9336,STRIVE PREP - SUNNYSIDE,ALL,272,0.0070,10,251,5,
DENVER,0880,DENVER COUNTY 1,9348,WEST CAREER ACADEMY,9,5,0.8000,0,5,0,
DENVER,0880,DENVER COUNTY 1,9348,WEST CAREER ACADEMY,10,12,0.6670,1,7,4,
DENVER,0880,DENVER COUNTY 1,9348,WEST CAREER ACADEMY,11,29,0.3100,2,21,2,
DENVER,0880,DENVER COUNTY 1,9348,WEST CAREER ACADEMY,12,73,0.1230,9,55,6,
DENVER,0880,DENVER COUNTY 1,9348,WEST CAREER ACADEMY,ALL,119,0.2520,12,88,12,
DENVER,0880,DENVER COUNTY 1,9389,STRIVE PREP - WESTWOOD,7,139,0.0000,1,134,2,
DENVER,0880,DENVER COUNTY 1,9389,STRIVE PREP - WESTWOOD,8,131,0.0000,1,123,3,
DENVER,0880,DENVER COUNTY 1,9389,STRIVE PREP - WESTWOOD,ALL,270,0.0000,2,257,5,
DENVER,0880,DENVER COUNTY 1,9390,STRIVE PREP - LAKE,7,151,0.0070,5,136,6,
DENVER,0880,DENVER COUNTY 1,9390,STRIVE PREP - LAKE,8,145,0.0000,6,125,6,
DENVER,0880,DENVER COUNTY 1,9390,STRIVE PREP - LAKE,ALL,296,0.0030,11,261,12,
DENVER,0880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,7,24,0.0000,11,9,1,
DENVER,0880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,8,24,0.0420,9,12,0,
DENVER,0880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,ALL,48,0.0210,20,21,1,
DENVER,0880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,7,65,0.0000,15,11,33,
DENVER,0880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,8,73,0.0140,24,9,31,
DENVER,0880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,ALL,138,0.0070,39,20,64,
DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,9,209,0.0290,1,205,0,
DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,10,158,0.0060,0,156,1,
DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,11,113,0.0270,0,108,4,
DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,12,105,0.0100,0,104,0,
DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,ALL,585,0.0190,1,573,5,
DENVER,0880,DENVER COUNTY 1,9693,WEST GENERATIONS ACADEMY,7,189,0.0260,12,166,7,
DENVER,0880,DENVER COUNTY 1,9693,WEST GENERATIONS ACADEMY,8,153,0.0200,13,126,10,
DENVER,0880,DENVER COUNTY 1,9693,WEST GENERATIONS ACADEMY,9,183,0.0440,14,152,7,
DENVER,0880,DENVER COUNTY 1,9693,WEST GENERATIONS ACADEMY,10,124,0.0650,6,104,10,
DENVER,0880,DENVER COUNTY 1,9693,WEST GENERATIONS ACADEMY,11,96,0.0310,13,73,5,
DENVER,0880,DENVER COUNTY 1,9693,WEST GENERATIONS ACADEMY,12,99,0.0200,9,87,2,
DENVER,0880,DENVER COUNTY 1,9693,WEST GENERATIONS ACADEMY,ALL,844,0.0340,67,708,41,
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,7,163,0.0000,5,150,5,
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,8,163,0.0000,13,140,7,
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,9,152,0.0000,4,141,3,
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,10,82,0.0000,3,74,4,
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,11,61,0.0160,1,56,2,
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,12,61,0.0160,1,58,2,
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,ALL,682,0.0030,27,619,23,
DENVER,0880,DENVER COUNTY 1,9730,STRIVE PREP - GVR,7,154,0.0000,33,93,14,
DENVER,0880,DENVER COUNTY 1,9730,STRIVE PREP - GVR,8,147,0.0000,22,103,11,
DENVER,0880,DENVER COUNTY 1,9730,STRIVE PREP - GVR,ALL,301,0.0000,55,196,25,
DENVER,0880,DENVER COUNTY 1,9735,STRIVE PREP - MONTBELLO,7,173,0.0170,27,118,9,
DENVER,0880,DENVER COUNTY 1,9735,STRIVE PREP - MONTBELLO,8,136,0.0070,21,98,6,
DENVER,0880,DENVER COUNTY 1,9735,STRIVE PREP - MONTBELLO,ALL,309,0.0130,48,216,15,
DENVER,0880,DENVER COUNTY 1,9739,WYATT ACADEMY,7,73,0.0140,14,58,0,
DENVER,0880,DENVER COUNTY 1,9739,WYATT ACADEMY,8,57,0.0180,13,42,0,
DENVER,0880,DENVER COUNTY 1,9739,WYATT ACADEMY,ALL,130,0.0150,27,100,0,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),7,95,0.0420,20,68,5,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,7055,0.0070,926,4121,1432,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,7150,0.0070,946,4189,1437,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),8,141,0.0430,33,96,7,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,6613,0.0060,919,3865,1323,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,6754,0.0070,952,3961,1330,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),9,795,0.2210,157,499,103,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,7530,0.0270,1073,4323,1493,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,8325,0.0450,1230,4822,1596,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,871,0.2100,156,579,103,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,5731,0.0220,828,3294,1136,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,6602,0.0470,984,3873,1239,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,940,0.2310,180,616,99,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,4669,0.0220,732,2553,987,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,5609,0.0570,912,3169,1086,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,1617,0.2460,323,1026,185,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,4511,0.0300,672,2480,959,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,6128,0.0870,995,3506,1144,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,4459,0.2210,869,2884,502,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,36109,0.0180,5150,20636,7330,
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,40568,0.0400,6019,23520,7832,
DOLORES,0890,DOLORES COUNTY RE NO.2,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,7,25,0.0000,0,2,23,
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,8,22,0.0000,0,2,15,
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,9,26,0.0380,0,1,23,
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,10,17,0.0000,0,2,13,
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,11,13,0.0000,0,1,12,
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,12,19,0.0000,0,0,19,
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,ALL,122,0.0080,0,8,105,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,25,0.0000,0,2,23,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,25,0.0000,0,2,23,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,22,0.0000,0,2,15,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,22,0.0000,0,2,15,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,26,0.0380,0,1,23,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,26,0.0380,0,1,23,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,17,0.0000,0,2,13,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,17,0.0000,0,2,13,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,13,0.0000,0,1,12,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,13,0.0000,0,1,12,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,19,0.0000,0,0,19,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,19,0.0000,0,0,19,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,122,0.0080,0,8,105,
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,122,0.0080,0,8,105,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0011,ACADEMY CHARTER SCHOOL,7,87,0.0000,0,9,72,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0011,ACADEMY CHARTER SCHOOL,8,86,0.0000,0,12,72,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0011,ACADEMY CHARTER SCHOOL,ALL,173,0.0000,0,21,144,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0135,BEN FRANKLIN ACADEMY,7,108,0.0000,0,11,88,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0135,BEN FRANKLIN ACADEMY,8,82,0.0000,1,3,65,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0135,BEN FRANKLIN ACADEMY,ALL,190,0.0000,1,14,153,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,10,23,0.0000,0,3,18,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,11,60,0.1000,0,10,46,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,12,144,0.0970,0,23,111,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,ALL,227,0.0880,0,36,175,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY,7,183,0.0000,1,13,141,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY,8,156,0.0000,0,10,124,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY,ALL,339,0.0000,1,23,265,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,7,511,0.0000,2,45,427,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,8,522,0.0000,3,56,421,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,ALL,1033,0.0000,5,101,848,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,7,535,0.0020,8,67,430,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,8,535,0.0000,6,99,405,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,ALL,1070,0.0010,14,166,835,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,9,646,0.0020,8,81,518,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,10,558,0.0000,8,74,436,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,11,518,0.0080,6,68,410,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,12,501,0.0220,5,79,385,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,ALL,2223,0.0070,27,302,1749,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,9,677,0.0000,8,95,507,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,10,627,0.0000,19,95,469,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,11,578,0.0020,7,82,432,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,12,545,0.0060,11,65,421,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,ALL,2427,0.0020,45,337,1829,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,7,52,0.0000,1,3,41,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,8,47,0.0000,1,2,36,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,ALL,99,0.0000,2,5,77,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,7,28,0.0000,0,3,23,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,8,22,0.0000,0,0,21,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,9,17,0.0000,0,3,12,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,10,5,0.0000,0,0,5,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,11,4,0.0000,0,1,3,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,12,2,0.0000,0,0,2,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,ALL,78,0.0000,0,7,66,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,7,70,0.0000,1,12,51,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,8,53,0.0000,2,8,35,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,ALL,123,0.0000,3,20,86,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,7,77,0.0000,0,5,65,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,8,73,0.0000,1,3,55,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,ALL,150,0.0000,1,8,120,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,7,502,0.0020,11,79,362,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,8,509,0.0000,11,81,358,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,ALL,1011,0.0010,22,160,720,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,7,506,0.0000,2,78,389,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,8,489,0.0020,5,77,381,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,ALL,995,0.0010,7,155,770,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,9,564,0.0000,10,88,428,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,10,579,0.0000,7,87,438,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,11,485,0.0020,4,67,378,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,12,477,0.0170,6,76,353,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,ALL,2105,0.0040,27,318,1597,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,10,9,0.0000,0,1,6,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,11,63,0.0320,3,13,44,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,12,162,0.1730,1,21,131,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,ALL,234,0.1280,4,35,181,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3847,HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL,7,322,0.0120,25,230,62,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3847,HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL,8,321,0.0190,16,232,56,
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3847,HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL,ALL,643,0.0160,41,462,118,
