County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Grade,Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
BOULDER,0470,ST VRAIN VALLEY RE 1J,2964,FLAGSTAFF CHARTER ACADEMY,ALL,186,0,0.0000,5,12,155
BOULDER,0470,ST VRAIN VALLEY RE 1J,3192,THUNDER VALLEY PK-8, 7,111,0,0.0000,0,56,51
BOULDER,0470,ST VRAIN VALLEY RE 1J,3192,THUNDER VALLEY PK-8, 8,103,2,0.0190,0,54,47
BOULDER,0470,ST VRAIN VALLEY RE 1J,3192,THUNDER VALLEY PK-8,ALL,214,2,0.0090,0,110,98
BOULDER,0470,ST VRAIN VALLEY RE 1J,3194,COAL RIDGE MIDDLE SCHOOL, 7,270,0,0.0000,2,58,200
BOULDER,0470,ST VRAIN VALLEY RE 1J,3194,COAL RIDGE MIDDLE SCHOOL, 8,263,0,0.0000,3,54,199
BOULDER,0470,ST VRAIN VALLEY RE 1J,3194,COAL RIDGE MIDDLE SCHOOL,ALL,533,0,0.0000,5,112,399
BOULDER,0470,ST VRAIN VALLEY RE 1J,3196,FREDERICK SENIOR HIGH SCHOOL, 9,314,0,0.0000,2,97,210
BOULDER,0470,ST VRAIN VALLEY RE 1J,3196,FREDERICK SENIOR HIGH SCHOOL,10,290,2,0.0070,1,85,193
BOULDER,0470,ST VRAIN VALLEY RE 1J,3196,FREDERICK SENIOR HIGH SCHOOL,11,277,4,0.0140,0,83,187
BOULDER,0470,ST VRAIN VALLEY RE 1J,3196,FREDERICK SENIOR HIGH SCHOOL,12,280,11,0.0390,1,88,183
BOULDER,0470,ST VRAIN VALLEY RE 1J,3196,FREDERICK SENIOR HIGH SCHOOL,ALL,1161,17,0.0150,4,353,773
BOULDER,0470,ST VRAIN VALLEY RE 1J,4333,IMAGINE CHARTER, 7,60,0,0.0000,1,11,45
BOULDER,0470,ST VRAIN VALLEY RE 1J,4333,IMAGINE CHARTER, 8,51,0,0.0000,1,6,42
BOULDER,0470,ST VRAIN VALLEY RE 1J,4333,IMAGINE CHARTER,ALL,111,0,0.0000,2,17,87
BOULDER,0470,ST VRAIN VALLEY RE 1J,5282,LONGMONT HIGH SCHOOL, 9,356,0,0.0000,5,138,198
BOULDER,0470,ST VRAIN VALLEY RE 1J,5282,LONGMONT HIGH SCHOOL,10,335,3,0.0090,7,99,216
BOULDER,0470,ST VRAIN VALLEY RE 1J,5282,LONGMONT HIGH SCHOOL,11,317,8,0.0250,3,102,186
BOULDER,0470,ST VRAIN VALLEY RE 1J,5282,LONGMONT HIGH SCHOOL,12,307,13,0.0420,1,89,203
BOULDER,0470,ST VRAIN VALLEY RE 1J,5282,LONGMONT HIGH SCHOOL,ALL,1315,24,0.0180,16,428,803
BOULDER,0470,ST VRAIN VALLEY RE 1J,5286,SUNSET MIDDLE SCHOOL, 7,226,0,0.0000,2,95,119
BOULDER,0470,ST VRAIN VALLEY RE 1J,5286,SUNSET MIDDLE SCHOOL, 8,217,2,0.0090,2,85,118
BOULDER,0470,ST VRAIN VALLEY RE 1J,5286,SUNSET MIDDLE SCHOOL,ALL,443,2,0.0050,4,180,237
BOULDER,0470,ST VRAIN VALLEY RE 1J,5288,LONGS PEAK MIDDLE SCHOOL, 7,167,0,0.0000,2,102,57
BOULDER,0470,ST VRAIN VALLEY RE 1J,5288,LONGS PEAK MIDDLE SCHOOL, 8,161,0,0.0000,4,109,44
BOULDER,0470,ST VRAIN VALLEY RE 1J,5288,LONGS PEAK MIDDLE SCHOOL,ALL,328,0,0.0000,6,211,101
BOULDER,0470,ST VRAIN VALLEY RE 1J,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL, 7,57,0,0.0000,1,3,47
BOULDER,0470,ST VRAIN VALLEY RE 1J,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL, 8,51,0,0.0000,0,3,45
BOULDER,0470,ST VRAIN VALLEY RE 1J,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL, 9,87,0,0.0000,0,3,73
BOULDER,0470,ST VRAIN VALLEY RE 1J,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,10,48,0,0.0000,0,5,42
BOULDER,0470,ST VRAIN VALLEY RE 1J,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,11,74,0,0.0000,0,6,64
BOULDER,0470,ST VRAIN VALLEY RE 1J,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,12,48,2,0.0420,0,5,42
BOULDER,0470,ST VRAIN VALLEY RE 1J,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,ALL,365,2,0.0050,1,25,313
BOULDER,0470,ST VRAIN VALLEY RE 1J,5722,MEAD HIGH SCHOOL, 9,293,1,0.0030,1,51,227
BOULDER,0470,ST VRAIN VALLEY RE 1J,5722,MEAD HIGH SCHOOL,10,240,1,0.0040,0,43,191
BOULDER,0470,ST VRAIN VALLEY RE 1J,5722,MEAD HIGH SCHOOL,11,242,5,0.0210,1,43,193
BOULDER,0470,ST VRAIN VALLEY RE 1J,5722,MEAD HIGH SCHOOL,12,205,7,0.0340,2,31,168
BOULDER,0470,ST VRAIN VALLEY RE 1J,5722,MEAD HIGH SCHOOL,ALL,980,14,0.0140,4,168,779
BOULDER,0470,ST VRAIN VALLEY RE 1J,5730,MEAD MIDDLE SCHOOL, 7,158,0,0.0000,0,26,128
BOULDER,0470,ST VRAIN VALLEY RE 1J,5730,MEAD MIDDLE SCHOOL, 8,165,0,0.0000,1,34,119
BOULDER,0470,ST VRAIN VALLEY RE 1J,5730,MEAD MIDDLE SCHOOL,ALL,323,0,0.0000,1,60,247
BOULDER,0470,ST VRAIN VALLEY RE 1J,6010,TIMBERLINE PK-8, 7,126,0,0.0000,0,103,21
BOULDER,0470,ST VRAIN VALLEY RE 1J,6010,TIMBERLINE PK-8, 8,152,0,0.0000,2,131,17
BOULDER,0470,ST VRAIN VALLEY RE 1J,6010,TIMBERLINE PK-8,ALL,278,0,0.0000,2,234,38
BOULDER,0470,ST VRAIN VALLEY RE 1J,6276,NIWOT HIGH SCHOOL, 9,357,0,0.0000,3,99,200
BOULDER,0470,ST VRAIN VALLEY RE 1J,6276,NIWOT HIGH SCHOOL,10,355,0,0.0000,4,65,249
BOULDER,0470,ST VRAIN VALLEY RE 1J,6276,NIWOT HIGH SCHOOL,11,366,1,0.0030,3,88,235
BOULDER,0470,ST VRAIN VALLEY RE 1J,6276,NIWOT HIGH SCHOOL,12,318,2,0.0060,5,52,234
BOULDER,0470,ST VRAIN VALLEY RE 1J,6276,NIWOT HIGH SCHOOL,ALL,1396,3,0.0020,15,304,918
BOULDER,0470,ST VRAIN VALLEY RE 1J,6498,OLDE COLUMBINE HIGH SCHOOL, 9,5,0,0.0000,0,3,2
BOULDER,0470,ST VRAIN VALLEY RE 1J,6498,OLDE COLUMBINE HIGH SCHOOL,10,43,1,0.0230,1,22,19
BOULDER,0470,ST VRAIN VALLEY RE 1J,6498,OLDE COLUMBINE HIGH SCHOOL,11,56,16,0.2860,1,31,20
BOULDER,0470,ST VRAIN VALLEY RE 1J,6498,OLDE COLUMBINE HIGH SCHOOL,12,118,40,0.3390,1,69,43
BOULDER,0470,ST VRAIN VALLEY RE 1J,6498,OLDE COLUMBINE HIGH SCHOOL,ALL,222,57,0.2570,3,125,84
BOULDER,0470,ST VRAIN VALLEY RE 1J,7565,ST. VRAIN COMMUNITY MONTESSORI SCHOOL, 7,9,0,0.0000,0,0,9
BOULDER,0470,ST VRAIN VALLEY RE 1J,7565,ST. VRAIN COMMUNITY MONTESSORI SCHOOL,ALL,9,0,0.0000,0,0,9
BOULDER,0470,ST VRAIN VALLEY RE 1J,7789,SILVER CREEK HIGH SCHOOL, 9,355,1,0.0030,11,67,255
BOULDER,0470,ST VRAIN VALLEY RE 1J,7789,SILVER CREEK HIGH SCHOOL,10,341,1,0.0030,4,52,264
BOULDER,0470,ST VRAIN VALLEY RE 1J,7789,SILVER CREEK HIGH SCHOOL,11,302,1,0.0030,4,44,239
BOULDER,0470,ST VRAIN VALLEY RE 1J,7789,SILVER CREEK HIGH SCHOOL,12,295,12,0.0410,4,57,218
BOULDER,0470,ST VRAIN VALLEY RE 1J,7789,SILVER CREEK HIGH SCHOOL,ALL,1293,15,0.0120,23,220,976
BOULDER,0470,ST VRAIN VALLEY RE 1J,7839,ST. VRAIN GLOBAL ONLINE ACADEMY, 9,26,0,0.0000,1,6,17
BOULDER,0470,ST VRAIN VALLEY RE 1J,7839,ST. VRAIN GLOBAL ONLINE ACADEMY,10,33,1,0.0300,1,8,23
BOULDER,0470,ST VRAIN VALLEY RE 1J,7839,ST. VRAIN GLOBAL ONLINE ACADEMY,11,60,7,0.1170,0,13,45
BOULDER,0470,ST VRAIN VALLEY RE 1J,7839,ST. VRAIN GLOBAL ONLINE ACADEMY,12,90,19,0.2110,0,25,64
BOULDER,0470,ST VRAIN VALLEY RE 1J,7839,ST. VRAIN GLOBAL ONLINE ACADEMY,ALL,209,27,0.1290,2,52,149
BOULDER,0470,ST VRAIN VALLEY RE 1J,7954,SKYLINE HIGH SCHOOL, 9,445,1,0.0020,4,254,173
BOULDER,0470,ST VRAIN VALLEY RE 1J,7954,SKYLINE HIGH SCHOOL,10,406,3,0.0070,4,224,161
BOULDER,0470,ST VRAIN VALLEY RE 1J,7954,SKYLINE HIGH SCHOOL,11,377,14,0.0370,7,194,155
BOULDER,0470,ST VRAIN VALLEY RE 1J,7954,SKYLINE HIGH SCHOOL,12,394,35,0.0890,6,221,148
BOULDER,0470,ST VRAIN VALLEY RE 1J,7954,SKYLINE HIGH SCHOOL,ALL,1622,53,0.0330,21,893,637
BOULDER,0470,ST VRAIN VALLEY RE 1J,8903,TRAIL RIDGE MIDDLE SCHOOL, 7,233,0,0.0000,4,107,109
BOULDER,0470,ST VRAIN VALLEY RE 1J,8903,TRAIL RIDGE MIDDLE SCHOOL, 8,221,0,0.0000,4,97,110
BOULDER,0470,ST VRAIN VALLEY RE 1J,8903,TRAIL RIDGE MIDDLE SCHOOL,ALL,454,0,0.0000,8,204,219
BOULDER,0470,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY, 7,123,0,0.0000,1,43,61
BOULDER,0470,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY, 8,103,0,0.0000,2,38,52
BOULDER,0470,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY, 9,54,0,0.0000,3,16,28
BOULDER,0470,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY,10,36,1,0.0280,1,11,20
BOULDER,0470,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY,11,32,0,0.0000,0,14,16
BOULDER,0470,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY,12,32,1,0.0310,0,3,27
BOULDER,0470,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY,ALL,380,2,0.0050,7,125,204
BOULDER,0470,ST VRAIN VALLEY RE 1J,9430,WESTVIEW MIDDLE SCHOOL, 7,284,0,0.0000,1,54,210
BOULDER,0470,ST VRAIN VALLEY RE 1J,9430,WESTVIEW MIDDLE SCHOOL, 8,269,0,0.0000,1,48,207
BOULDER,0470,ST VRAIN VALLEY RE 1J,9430,WESTVIEW MIDDLE SCHOOL,ALL,553,0,0.0000,2,102,417
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 7,2507,2,0.0010,17,725,1619
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 7,2507,2,0.0010,17,725,1619
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 8,2423,4,0.0020,38,722,1533
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 8,2423,4,0.0020,38,722,1533
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY), 9,5,0,0.0000,0,3,2
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS), 9,2519,4,0.0020,31,747,1582
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS), 9,2524,4,0.0020,31,750,1584
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,38,1,0.0260,1,20,16
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,2265,13,0.0060,22,605,1521
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,2303,14,0.0060,23,625,1537
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,56,16,0.2860,1,31,20
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,2171,42,0.0190,18,582,1444
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,2227,58,0.0260,19,613,1464
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,115,40,0.3480,1,67,42
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,2120,104,0.0490,21,570,1430
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,2235,144,0.0640,22,637,1472
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,214,57,0.2660,3,121,80
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,14005,169,0.0120,147,3951,9129
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,14219,226,0.0160,150,4072,9209
BOULDER,0480,BOULDER VALLEY RE 2,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0,0.0000,0,0,0
BOULDER,0480,BOULDER VALLEY RE 2,0125,ARAPAHOE RIDGE HIGH SCHOOL, 9,4,0,0.0000,1,3,0
BOULDER,0480,BOULDER VALLEY RE 2,0125,ARAPAHOE RIDGE HIGH SCHOOL,10,42,1,0.0240,1,27,10
BOULDER,0480,BOULDER VALLEY RE 2,0125,ARAPAHOE RIDGE HIGH SCHOOL,11,70,4,0.0570,2,43,21
BOULDER,0480,BOULDER VALLEY RE 2,0125,ARAPAHOE RIDGE HIGH SCHOOL,12,89,8,0.0900,1,47,36
BOULDER,0480,BOULDER VALLEY RE 2,0125,ARAPAHOE RIDGE HIGH SCHOOL,ALL,205,13,0.0630,5,120,67
BOULDER,0480,BOULDER VALLEY RE 2,0441,ASPEN CREEK K-8 SCHOOL, 7,162,0,0.0000,1,18,127
BOULDER,0480,BOULDER VALLEY RE 2,0441,ASPEN CREEK K-8 SCHOOL, 8,169,0,0.0000,2,26,127
BOULDER,0480,BOULDER VALLEY RE 2,0441,ASPEN CREEK K-8 SCHOOL,ALL,331,0,0.0000,3,44,254
BOULDER,0480,BOULDER VALLEY RE 2,0866,BOULDER EXPLORE, 7,7,0,0.0000,0,0,7
BOULDER,0480,BOULDER VALLEY RE 2,0866,BOULDER EXPLORE, 8,3,0,0.0000,0,0,2
BOULDER,0480,BOULDER VALLEY RE 2,0866,BOULDER EXPLORE,ALL,10,0,0.0000,0,0,9
BOULDER,0480,BOULDER VALLEY RE 2,0924,BOULDER HIGH SCHOOL, 9,590,0,0.0000,6,128,399
BOULDER,0480,BOULDER VALLEY RE 2,0924,BOULDER HIGH SCHOOL,10,549,0,0.0000,7,112,386
BOULDER,0480,BOULDER VALLEY RE 2,0924,BOULDER HIGH SCHOOL,11,561,0,0.0000,7,117,388
BOULDER,0480,BOULDER VALLEY RE 2,0924,BOULDER HIGH SCHOOL,12,471,2,0.0040,8,82,327
BOULDER,0480,BOULDER VALLEY RE 2,0924,BOULDER HIGH SCHOOL,ALL,2171,2,0.0010,28,439,1500
BOULDER,0480,BOULDER VALLEY RE 2,0930,BOULDER UNIVERSAL, 7,11,0,0.0000,0,1,9
BOULDER,0480,BOULDER VALLEY RE 2,0930,BOULDER UNIVERSAL, 8,11,0,0.0000,0,0,9
BOULDER,0480,BOULDER VALLEY RE 2,0930,BOULDER UNIVERSAL, 9,21,0,0.0000,0,0,15
BOULDER,0480,BOULDER VALLEY RE 2,0930,BOULDER UNIVERSAL,10,28,0,0.0000,0,3,24
BOULDER,0480,BOULDER VALLEY RE 2,0930,BOULDER UNIVERSAL,11,51,2,0.0390,2,4,40
BOULDER,0480,BOULDER VALLEY RE 2,0930,BOULDER UNIVERSAL,12,83,4,0.0480,1,12,61
BOULDER,0480,BOULDER VALLEY RE 2,0930,BOULDER UNIVERSAL,ALL,205,6,0.0290,3,20,158
BOULDER,0480,BOULDER VALLEY RE 2,0934,BOULDER PREP CHARTER HIGH SCHOOL, 9,20,0,0.0000,1,3,13
BOULDER,0480,BOULDER VALLEY RE 2,0934,BOULDER PREP CHARTER HIGH SCHOOL,10,43,0,0.0000,1,11,28
BOULDER,0480,BOULDER VALLEY RE 2,0934,BOULDER PREP CHARTER HIGH SCHOOL,11,67,3,0.0450,1,18,44
BOULDER,0480,BOULDER VALLEY RE 2,0934,BOULDER PREP CHARTER HIGH SCHOOL,12,74,20,0.2700,3,31,32
BOULDER,0480,BOULDER VALLEY RE 2,0934,BOULDER PREP CHARTER HIGH SCHOOL,ALL,204,23,0.1130,6,63,117
BOULDER,0480,BOULDER VALLEY RE 2,1066,BROOMFIELD HEIGHTS MIDDLE SCHOOL, 7,213,0,0.0000,2,47,148
BOULDER,0480,BOULDER VALLEY RE 2,1066,BROOMFIELD HEIGHTS MIDDLE SCHOOL, 8,213,0,0.0000,4,49,140
BOULDER,0480,BOULDER VALLEY RE 2,1066,BROOMFIELD HEIGHTS MIDDLE SCHOOL,ALL,426,0,0.0000,6,96,288
BOULDER,0480,BOULDER VALLEY RE 2,1070,BROOMFIELD HIGH SCHOOL, 9,481,0,0.0000,9,92,342
BOULDER,0480,BOULDER VALLEY RE 2,1070,BROOMFIELD HIGH SCHOOL,10,433,2,0.0050,5,91,305
BOULDER,0480,BOULDER VALLEY RE 2,1070,BROOMFIELD HIGH SCHOOL,11,409,0,0.0000,8,60,306
BOULDER,0480,BOULDER VALLEY RE 2,1070,BROOMFIELD HIGH SCHOOL,12,323,2,0.0060,4,35,252
BOULDER,0480,BOULDER VALLEY RE 2,1070,BROOMFIELD HIGH SCHOOL,ALL,1646,4,0.0020,26,278,1205
BOULDER,0480,BOULDER VALLEY RE 2,1136,MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS, 7,219,0,0.0000,0,52,141
BOULDER,0480,BOULDER VALLEY RE 2,1136,MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS, 8,207,0,0.0000,2,49,132
BOULDER,0480,BOULDER VALLEY RE 2,1136,MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS,ALL,426,0,0.0000,2,101,273
BOULDER,0480,BOULDER VALLEY RE 2,1352,CASEY MIDDLE SCHOOL, 7,221,0,0.0000,3,97,100
BOULDER,0480,BOULDER VALLEY RE 2,1352,CASEY MIDDLE SCHOOL, 8,229,0,0.0000,4,81,125
BOULDER,0480,BOULDER VALLEY RE 2,1352,CASEY MIDDLE SCHOOL,ALL,450,0,0.0000,7,178,225
BOULDER,0480,BOULDER VALLEY RE 2,1380,CENTAURUS HIGH SCHOOL, 9,320,0,0.0000,1,117,174
BOULDER,0480,BOULDER VALLEY RE 2,1380,CENTAURUS HIGH SCHOOL,10,286,0,0.0000,3,81,181
BOULDER,0480,BOULDER VALLEY RE 2,1380,CENTAURUS HIGH SCHOOL,11,295,2,0.0070,2,83,182
BOULDER,0480,BOULDER VALLEY RE 2,1380,CENTAURUS HIGH SCHOOL,12,244,0,0.0000,0,58,167
BOULDER,0480,BOULDER VALLEY RE 2,1380,CENTAURUS HIGH SCHOOL,ALL,1145,2,0.0020,6,339,704
BOULDER,0480,BOULDER VALLEY RE 2,1390,CENTENNIAL MIDDLE SCHOOL, 7,216,0,0.0000,1,42,144
BOULDER,0480,BOULDER VALLEY RE 2,1390,CENTENNIAL MIDDLE SCHOOL, 8,205,0,0.0000,1,57,130
BOULDER,0480,BOULDER VALLEY RE 2,1390,CENTENNIAL MIDDLE SCHOOL,ALL,421,0,0.0000,2,99,274
BOULDER,0480,BOULDER VALLEY RE 2,2589,ELDORADO K-8 SCHOOL, 7,157,0,0.0000,0,13,120
BOULDER,0480,BOULDER VALLEY RE 2,2589,ELDORADO K-8 SCHOOL, 8,159,0,0.0000,2,12,119
BOULDER,0480,BOULDER VALLEY RE 2,2589,ELDORADO K-8 SCHOOL,ALL,316,0,0.0000,2,25,239
BOULDER,0480,BOULDER VALLEY RE 2,2892,FAIRVIEW HIGH SCHOOL, 9,615,0,0.0000,7,75,450
BOULDER,0480,BOULDER VALLEY RE 2,2892,FAIRVIEW HIGH SCHOOL,10,524,0,0.0000,3,53,382
BOULDER,0480,BOULDER VALLEY RE 2,2892,FAIRVIEW HIGH SCHOOL,11,598,0,0.0000,3,51,442
BOULDER,0480,BOULDER VALLEY RE 2,2892,FAIRVIEW HIGH SCHOOL,12,567,3,0.0050,4,47,434
BOULDER,0480,BOULDER VALLEY RE 2,2892,FAIRVIEW HIGH SCHOOL,ALL,2304,3,0.0010,17,226,1708
BOULDER,0480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION), 7,4,0,0.0000,0,0,4
BOULDER,0480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION), 8,8,0,0.0000,0,4,3
BOULDER,0480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION), 9,7,0,0.0000,0,3,3
BOULDER,0480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION),10,5,0,0.0000,0,2,3
BOULDER,0480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION),11,8,1,0.1250,0,3,4
BOULDER,0480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION),12,2,0,0.0000,0,1,0
BOULDER,0480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION),ALL,34,1,0.0290,0,13,17
BOULDER,0480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL, 7,2,0,0.0000,0,2,0
BOULDER,0480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL, 8,4,0,0.0000,0,4,0
BOULDER,0480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL, 9,12,0,0.0000,1,7,4
BOULDER,0480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL,10,23,0,0.0000,2,10,8
BOULDER,0480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL,11,37,6,0.1620,1,15,19
BOULDER,0480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL,12,80,18,0.2250,4,54,21
BOULDER,0480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL,ALL,158,24,0.1520,8,92,52
BOULDER,0480,BOULDER VALLEY RE 2,4878,ANGEVINE MIDDLE SCHOOL, 7,257,1,0.0040,3,110,126
BOULDER,0480,BOULDER VALLEY RE 2,4878,ANGEVINE MIDDLE SCHOOL, 8,211,0,0.0000,5,88,106
BOULDER,0480,BOULDER VALLEY RE 2,4878,ANGEVINE MIDDLE SCHOOL,ALL,468,1,0.0020,8,198,232
BOULDER,0480,BOULDER VALLEY RE 2,5306,LOUISVILLE MIDDLE SCHOOL, 7,223,0,0.0000,1,32,171
BOULDER,0480,BOULDER VALLEY RE 2,5306,LOUISVILLE MIDDLE SCHOOL, 8,230,0,0.0000,1,27,184
BOULDER,0480,BOULDER VALLEY RE 2,5306,LOUISVILLE MIDDLE SCHOOL,ALL,453,0,0.0000,2,59,355
BOULDER,0480,BOULDER VALLEY RE 2,5999,MONARCH HIGH SCHOOL, 9,471,0,0.0000,2,48,367
BOULDER,0480,BOULDER VALLEY RE 2,5999,MONARCH HIGH SCHOOL,10,455,0,0.0000,5,46,363
BOULDER,0480,BOULDER VALLEY RE 2,5999,MONARCH HIGH SCHOOL,11,479,2,0.0040,1,58,364
BOULDER,0480,BOULDER VALLEY RE 2,5999,MONARCH HIGH SCHOOL,12,389,5,0.0130,2,30,327
BOULDER,0480,BOULDER VALLEY RE 2,5999,MONARCH HIGH SCHOOL,ALL,1794,7,0.0040,10,182,1421
BOULDER,0480,BOULDER VALLEY RE 2,6000,MONARCH K-8 SCHOOL, 7,175,0,0.0000,1,15,140
BOULDER,0480,BOULDER VALLEY RE 2,6000,MONARCH K-8 SCHOOL, 8,167,0,0.0000,0,10,128
BOULDER,0480,BOULDER VALLEY RE 2,6000,MONARCH K-8 SCHOOL,ALL,342,0,0.0000,1,25,268
BOULDER,0480,BOULDER VALLEY RE 2,6195,NEW VISTA HIGH SCHOOL, 9,55,0,0.0000,1,17,33
BOULDER,0480,BOULDER VALLEY RE 2,6195,NEW VISTA HIGH SCHOOL,10,87,0,0.0000,0,16,62
BOULDER,0480,BOULDER VALLEY RE 2,6195,NEW VISTA HIGH SCHOOL,11,109,0,0.0000,2,15,84
BOULDER,0480,BOULDER VALLEY RE 2,6195,NEW VISTA HIGH SCHOOL,12,85,0,0.0000,1,15,60
BOULDER,0480,BOULDER VALLEY RE 2,6195,NEW VISTA HIGH SCHOOL,ALL,336,0,0.0000,4,63,239
BOULDER,0480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL, 7,46,0,0.0000,0,2,38
BOULDER,0480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL, 8,63,1,0.0160,1,4,55
BOULDER,0480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL, 9,42,0,0.0000,0,4,36
BOULDER,0480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,10,46,1,0.0220,0,3,37
BOULDER,0480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,11,60,1,0.0170,0,8,45
BOULDER,0480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,12,54,2,0.0370,0,6,44
BOULDER,0480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,ALL,311,5,0.0160,1,27,255
BOULDER,0480,BOULDER VALLEY RE 2,6224,NEVIN PLATT MIDDLE SCHOOL, 7,205,0,0.0000,6,23,159
