Org. Code,Organization Name,School Code,School Name,Grade Level,Black or African American Female,Black or African American Male,Hispanic or Latino Female,Hispanic or Latino Male,White Female,White Male,PK-12 Total
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,007 (Full Day K),0,0,0,0,1,0,1
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,020 (2nd),0,0,0,0,1,0,1
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,040 (4th),0,0,0,0,1,0,1
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,060 (6th),0,0,0,2,0,1,3
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,070 (7th),0,0,1,0,0,0,1
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,080 (8th),0,1,0,1,0,1,3
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,090 (9th),0,0,0,3,0,4,7
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,100 (10th),1,0,3,4,1,2,11
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,110 (11th),0,0,3,1,1,0,5
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,120 (12th),0,0,9,5,1,2,17
0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,,1,1,16,16,6,10,50
0550,NORTH CONEJOS RE-1J TOTAL,,,,5,5,276,274,194,216,977
0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,004 (PK),0,0,4,3,7,6,20
0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,007 (Full Day K),0,0,8,4,8,8,28
0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,010 (1st),0,0,6,8,11,6,32
0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,020 (2nd),0,0,1,7,9,12,29
0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,030 (3rd),0,0,7,3,12,3,25
0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,040 (4th),0,0,2,6,17,8,33
0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,050 (5th),0,0,3,2,10,7,22
0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,060 (6th),0,0,4,3,11,7,25
0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,,0,0,35,36,85,57,214
0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,070 (7th),0,0,5,4,6,4,20
0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,080 (8th),0,0,3,2,14,7,27
0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,090 (9th),0,0,5,7,12,7,32
0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,100 (10th),0,0,4,3,8,13,28
0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,110 (11th),0,0,4,1,12,6,23
0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,120 (12th),0,0,4,4,11,7,28
0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,,0,0,25,21,63,44,158
0560,SANFORD 6J TOTAL,,,,0,0,60,57,148,101,372
0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,007 (Full Day K),0,0,11,8,0,0,19
0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,010 (1st),0,0,6,11,2,1,20
0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,020 (2nd),0,0,3,8,1,3,16
0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,030 (3rd),1,0,7,7,1,0,17
0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,040 (4th),0,0,7,5,1,1,14
0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,050 (5th),0,0,9,6,0,1,16
0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,060 (6th),0,0,11,5,1,0,17
0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,,1,0,54,50,6,6,119
0580,SOUTH CONEJOS RE-10,0250,ANTONITO MIDDLE SCHOOL,070 (7th),0,0,6,3,0,1,11
0580,SOUTH CONEJOS RE-10,0250,ANTONITO MIDDLE SCHOOL,080 (8th),0,0,12,5,1,0,18
0580,SOUTH CONEJOS RE-10,0250,ANTONITO MIDDLE SCHOOL,,0,0,18,8,1,1,29
0580,SOUTH CONEJOS RE-10,0252,ANTONITO HIGH SCHOOL,090 (9th),0,0,8,7,1,0,16
0580,SOUTH CONEJOS RE-10,0252,ANTONITO HIGH SCHOOL,100 (10th),0,0,11,11,0,0,23
0580,SOUTH CONEJOS RE-10,0252,ANTONITO HIGH SCHOOL,110 (11th),0,0,4,5,0,0,9
0580,SOUTH CONEJOS RE-10,0252,ANTONITO HIGH SCHOOL,120 (12th),0,0,13,7,0,0,20
0580,SOUTH CONEJOS RE-10,0252,ANTONITO HIGH SCHOOL,,0,0,36,30,1,0,68
0580,SOUTH CONEJOS RE-10 TOTAL,,,,1,0,108,88,8,7,216
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,004 (PK),0,0,7,9,0,0,16
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,007 (Full Day K),0,0,7,10,2,0,19
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,010 (1st),0,0,8,6,0,1,15
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,020 (2nd),0,0,13,6,0,0,19
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,030 (3rd),0,0,4,8,0,0,12
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,040 (4th),0,0,11,7,0,0,18
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,050 (5th),0,0,9,8,1,1,19
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,060 (6th),0,0,6,5,1,1,13
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,070 (7th),0,0,9,8,3,2,22
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,080 (8th),0,0,9,6,0,2,17
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,090 (9th),0,0,6,11,1,2,20
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,100 (10th),0,0,7,6,1,1,15
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,110 (11th),0,0,6,2,0,1,9
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,120 (12th),0,1,8,5,0,1,15
0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,,0,1,110,97,9,12,229
0640,CENTENNIAL R-1 TOTAL,,,,0,1,110,97,9,12,229
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,007 (Full Day K),0,0,7,3,2,3,16
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,010 (1st),0,0,11,6,2,1,20
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,020 (2nd),0,0,7,9,3,4,25
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,030 (3rd),0,0,7,17,2,5,32
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,040 (4th),0,0,5,9,5,6,26
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,050 (5th),0,0,8,11,2,4,27
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,060 (6th),0,1,5,7,4,4,22
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,070 (7th),0,0,12,11,5,4,32
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,080 (8th),0,0,5,5,2,3,15
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,090 (9th),0,0,9,9,0,1,20
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,100 (10th),0,0,5,9,2,1,19
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,110 (11th),0,0,9,6,3,1,21
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,120 (12th),0,0,7,4,0,4,15
0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,,0,1,97,106,32,41,290
0740,SIERRA GRANDE R-30 TOTAL,,,,0,1,97,106,32,41,290
0770,CROWLEY COUNTY RE-1-J,2050,CROWLEY COUNTY PRIMARY,007 (Full Day K),0,0,17,6,5,11,41
0770,CROWLEY COUNTY RE-1-J,2050,CROWLEY COUNTY PRIMARY,010 (1st),0,0,13,6,10,1,31
0770,CROWLEY COUNTY RE-1-J,2050,CROWLEY COUNTY PRIMARY,020 (2nd),0,0,7,7,11,10,37
0770,CROWLEY COUNTY RE-1-J,2050,CROWLEY COUNTY PRIMARY,030 (3rd),0,0,9,5,7,11,33
0770,CROWLEY COUNTY RE-1-J,2050,CROWLEY COUNTY PRIMARY,,0,0,46,24,33,33,142
0770,CROWLEY COUNTY RE-1-J,2054,CROWLEY COUNTY WARD INTERMEDIATE,040 (4th),0,0,9,8,7,5,30
0770,CROWLEY COUNTY RE-1-J,2054,CROWLEY COUNTY WARD INTERMEDIATE,050 (5th),1,0,8,7,11,6,33
0770,CROWLEY COUNTY RE-1-J,2054,CROWLEY COUNTY WARD INTERMEDIATE,060 (6th),0,0,13,6,10,9,38
0770,CROWLEY COUNTY RE-1-J,2054,CROWLEY COUNTY WARD INTERMEDIATE,,1,0,30,21,28,20,101
0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,070 (7th),0,0,10,5,6,10,31
0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,080 (8th),0,0,4,8,6,11,30
0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,090 (9th),0,0,2,6,13,15,37
0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,100 (10th),1,0,2,6,10,16,37
0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,110 (11th),0,0,6,3,11,8,29
0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,120 (12th),0,0,5,5,12,14,38
0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,,1,0,29,33,58,74,202
0770,CROWLEY COUNTY RE-1-J TOTAL,,,,2,0,105,78,119,127,445
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,004 (PK),0,0,1,1,13,12,28
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,13,11,27
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,010 (1st),0,0,0,1,16,13,31
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,9,18,29
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,030 (3rd),0,0,0,0,8,16,25
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,040 (4th),0,0,0,2,9,6,20
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,050 (5th),0,0,0,0,15,11,27
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,,0,0,1,4,83,87,187
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2091,CUSTER MIDDLE SCHOOL,060 (6th),0,0,0,0,11,13,24
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2091,CUSTER MIDDLE SCHOOL,070 (7th),1,0,0,0,10,12,25
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2091,CUSTER MIDDLE SCHOOL,080 (8th),0,0,0,0,24,11,35
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2091,CUSTER MIDDLE SCHOOL,,1,0,0,0,45,36,84
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092,CUSTER COUNTY HIGH SCHOOL,090 (9th),0,0,0,1,19,16,36
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092,CUSTER COUNTY HIGH SCHOOL,100 (10th),0,0,0,1,14,15,31
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092,CUSTER COUNTY HIGH SCHOOL,110 (11th),0,0,0,0,15,9,25
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092,CUSTER COUNTY HIGH SCHOOL,120 (12th),0,0,0,0,16,13,30
0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092,CUSTER COUNTY HIGH SCHOOL,,0,0,0,2,64,53,122
0860,CUSTER COUNTY SCHOOL DISTRICT C-1 TOTAL,,,,1,0,1,6,192,176,393
0870,DELTA COUNTY 50(J),0489,BACKPACK EARLY LEARNING ACADEMY,004 (PK),0,1,33,30,60,66,201
0870,DELTA COUNTY 50(J),0489,BACKPACK EARLY LEARNING ACADEMY,,0,1,33,30,60,66,201
0870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,090 (9th),0,0,4,1,37,29,75
0870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,100 (10th),0,0,3,4,26,40,76
0870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,110 (11th),0,0,2,1,32,28,63
0870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,120 (12th),0,0,6,5,19,20,53
0870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,,0,0,15,11,114,117,267
0870,DELTA COUNTY 50(J),1375,CEDAREDGE MIDDLE SCHOOL,060 (6th),0,0,3,1,27,27,63
0870,DELTA COUNTY 50(J),1375,CEDAREDGE MIDDLE SCHOOL,070 (7th),0,0,5,5,34,29,78
0870,DELTA COUNTY 50(J),1375,CEDAREDGE MIDDLE SCHOOL,080 (8th),0,0,5,1,29,24,61
0870,DELTA COUNTY 50(J),1375,CEDAREDGE MIDDLE SCHOOL,,0,0,13,7,90,80,202
0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,004 (PK),0,0,1,0,10,8,20
0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,007 (Full Day K),0,0,1,0,15,7,24
0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,010 (1st),0,0,2,0,5,3,11
0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,020 (2nd),0,0,0,0,8,7,16
0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,030 (3rd),0,0,1,2,6,7,17
0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,040 (4th),0,0,0,2,11,10,23
0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,050 (5th),0,0,0,3,8,11,22
0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,060 (6th),0,0,1,0,10,5,17
0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,,0,0,6,7,73,58,150
0870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,060 (6th),0,0,3,0,2,1,7
0870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,070 (7th),0,0,0,1,1,6,8
0870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,080 (8th),0,0,1,1,4,5,11
0870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,,0,0,4,2,7,12,26
0870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,080 (8th),0,0,0,0,1,2,3
0870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,090 (9th),0,0,1,1,0,1,3
0870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,100 (10th),0,0,2,5,2,9,18
0870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,110 (11th),0,0,5,2,7,13,27
0870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,120 (12th),0,0,7,3,14,19,44
0870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,,0,0,15,11,24,44,95
0870,DELTA COUNTY 50(J),2160,DELTA MIDDLE SCHOOL,060 (6th),0,1,27,31,62,43,170
0870,DELTA COUNTY 50(J),2160,DELTA MIDDLE SCHOOL,070 (7th),0,0,28,24,52,53,166
0870,DELTA COUNTY 50(J),2160,DELTA MIDDLE SCHOOL,080 (8th),0,0,21,25,59,52,166
0870,DELTA COUNTY 50(J),2160,DELTA MIDDLE SCHOOL,,0,1,76,80,173,148,502
0870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,090 (9th),0,0,24,13,60,53,161
0870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,100 (10th),0,0,14,17,59,53,148
0870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,110 (11th),0,0,21,21,57,50,162
0870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,120 (12th),1,0,20,29,47,41,146
0870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,,1,0,79,80,223,197,617
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,006 (1/2 Day K),0,0,0,0,2,2,4
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,007 (Full Day K),0,1,0,2,6,9,18
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,010 (1st),0,0,2,1,11,6,20
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,020 (2nd),0,1,2,1,21,10,36
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,030 (3rd),1,0,1,0,12,10,25
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,040 (4th),1,1,5,0,24,14,46
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,050 (5th),0,0,1,3,16,20,40
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,060 (6th),1,0,0,2,12,12,28
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,070 (7th),0,0,0,1,19,14,34
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,080 (8th),0,2,2,1,15,22,44
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,090 (9th),1,0,3,1,15,18,38
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,100 (10th),1,0,3,0,14,16,34
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,110 (11th),2,0,3,2,18,19,45
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,120 (12th),0,0,2,3,11,17,34
0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,,7,5,24,17,196,189,446
0870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,007 (Full Day K),1,1,20,16,21,29,94
0870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,010 (1st),0,0,17,15,25,25,86
0870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,020 (2nd),0,0,15,22,25,25,89
0870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,030 (3rd),0,0,13,11,26,28,87
0870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,040 (4th),1,1,9,17,33,40,104
0870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,050 (5th),0,0,17,16,29,26,98
0870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,,2,2,91,97,159,173,558
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,004 (PK),0,0,0,2,11,14,30
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,007 (Full Day K),0,0,3,7,16,7,35
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,010 (1st),0,0,2,2,11,12,29
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,020 (2nd),0,0,7,4,12,18,43
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,030 (3rd),0,1,1,4,15,16,40
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,040 (4th),0,0,1,4,16,17,38
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,050 (5th),0,0,3,3,14,8,29
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,060 (6th),0,0,6,4,20,20,50
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,070 (7th),1,0,1,6,27,29,64
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,080 (8th),0,0,3,1,13,24,41
0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,,1,1,27,37,155,165,399
0870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,090 (9th),1,0,4,7,21,18,54
0870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,100 (10th),0,0,3,2,18,28,55
0870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,110 (11th),0,0,3,6,14,17,42
0870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,120 (12th),0,0,4,7,22,20,54
0870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,,1,0,14,22,75,83,205
0870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,007 (Full Day K),0,0,7,2,26,17,52
0870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,010 (1st),2,0,1,2,24,30,62
0870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,020 (2nd),0,0,5,4,32,19,62
0870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,030 (3rd),1,0,4,4,27,28,67
0870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,040 (4th),0,0,4,2,22,22,54
0870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,050 (5th),0,0,5,6,27,19,58
0870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,,3,0,26,20,158,135,355
0870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,007 (Full Day K),1,1,12,16,37,24,92
0870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,010 (1st),0,0,13,7,28,31,84
0870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,020 (2nd),0,0,8,11,32,24,80
0870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,030 (3rd),0,0,17,18,21,28,89
0870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,040 (4th),0,0,9,18,25,33,88
0870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,050 (5th),0,0,12,16,21,19,71
0870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,,1,1,71,86,164,159,504
0870,DELTA COUNTY 50(J),6295,NORTH FORK SCHOOL OF INTEGRATED STUDIES,007 (Full Day K),0,0,1,0,2,0,3
0870,DELTA COUNTY 50(J),6295,NORTH FORK SCHOOL OF INTEGRATED STUDIES,010 (1st),1,0,0,0,1,2,4
0870,DELTA COUNTY 50(J),6295,NORTH FORK SCHOOL OF INTEGRATED STUDIES,020 (2nd),0,0,0,0,4,1,5
0870,DELTA COUNTY 50(J),6295,NORTH FORK SCHOOL OF INTEGRATED STUDIES,030 (3rd),0,0,0,0,4,5,9
0870,DELTA COUNTY 50(J),6295,NORTH FORK SCHOOL OF INTEGRATED STUDIES,040 (4th),0,0,0,0,0,3,4
0870,DELTA COUNTY 50(J),6295,NORTH FORK SCHOOL OF INTEGRATED STUDIES,,1,0,1,0,11,11,25
0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,004 (PK),0,0,0,3,12,14,29
0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,007 (Full Day K),0,0,3,1,11,11,26
0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,010 (1st),0,0,4,1,8,7,20
0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,020 (2nd),0,0,0,1,11,8,21
0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,030 (3rd),0,0,1,3,11,9,24
0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,040 (4th),0,0,0,2,10,10,22
0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,050 (5th),0,0,2,4,14,16,37
0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,060 (6th),0,0,2,4,6,14,26
0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,,0,0,12,19,83,89,205
0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,070 (7th),0,1,3,3,13,11,32
0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,080 (8th),0,0,1,1,21,20,43
0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,090 (9th),1,0,2,2,12,13,32
0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,100 (10th),0,0,0,6,13,20,39
0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,110 (11th),0,0,0,3,19,18,41
0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,120 (12th),0,0,1,2,21,15,40
0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,,1,1,7,17,99,97,227
0870,DELTA COUNTY 50(J) TOTAL,,,,18,12,514,543,1864,1823,4984
0880,DENVER COUNTY 1,0010,ABRAHAM LINCOLN HIGH SCHOOL,090 (9th),6,7,161,205,5,6,414
