COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME,K-12 COUNT,FREE LUNCH,REDUCED LUNCH,NOT ELIGIBLE,FREE AND REDUCED,% FREE,% REDUCED,% FREE AND REDUCED
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,467,47,45,375,92,10.1%,9.6%,0.1970
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,852,522,94,235,616,61.3%,11.0%,0.7230
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,411,286,53,72,339,69.6%,12.9%,0.8248
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,399,250,57,91,307,62.7%,14.3%,0.7694
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,451,62,24,365,86,13.7%,5.3%,0.1907
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9444,WESTLAKE MIDDLE SCHOOL,1138,223,60,846,283,19.6%,5.3%,0.2487
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,421,212,45,162,257,50.4%,10.7%,0.6105
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9682,WOODGLEN ELEMENTARY SCHOOL,392,172,47,173,219,43.9%,12.0%,0.5587
01,ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL,798,611,86,101,697,76.6%,10.8%,0.8734
01,ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,213,156,13,29,169,73.2%,6.1%,0.7934
01,ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,1782,"1,244",202,306,"1,446",69.8%,11.3%,0.8114
01,ADAMS,0030,ADAMS COUNTY 14,0124,STARS EARLY LEARNING CENTER,0,0,0,0,0,0.0%,0.0%,0.0000
01,ADAMS,0030,ADAMS COUNTY 14,0186,ALSUP ELEMENTARY SCHOOL,545,437,40,68,477,80.2%,7.3%,0.8752
01,ADAMS,0030,ADAMS COUNTY 14,1426,CENTRAL ELEMENTARY SCHOOL,517,393,57,67,450,76.0%,11.0%,0.8704
01,ADAMS,0030,ADAMS COUNTY 14,2308,DUPONT ELEMENTARY SCHOOL,642,508,63,70,571,79.1%,9.8%,0.8894
01,ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL,821,609,90,120,699,74.2%,11.0%,0.8514
01,ADAMS,0030,ADAMS COUNTY 14,4536,KEMP ELEMENTARY SCHOOL,503,389,61,51,450,77.3%,12.1%,0.8946
01,ADAMS,0030,ADAMS COUNTY 14,5880,MILDRED L SANVILLE PRESCHOOL,0,0,0,0,0,0.0%,0.0%,0.0000
01,ADAMS,0030,ADAMS COUNTY 14,5982,MONACO ELEMENTARY SCHOOL,472,378,37,56,415,80.1%,7.8%,0.8792
01,ADAMS,0030,ADAMS COUNTY 14,6534,HANSON ELEMENTARY SCHOOL,235,175,30,30,205,74.5%,12.8%,0.8723
01,ADAMS,0030,ADAMS COUNTY 14,7500,ROSE HILL ELEMENTARY SCHOOL,475,367,37,71,404,77.3%,7.8%,0.8505
01,ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL,707,205,53,448,258,29.0%,7.5%,0.3649
01,ADAMS,0040,SCHOOL DISTRICT 27J,1013,BRANTNER ELEMENTARY SCHOOL,387,33,12,342,45,8.5%,3.1%,0.1163
01,ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,192,51,14,92,65,26.6%,7.3%,0.3385
01,ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,1786,538,115,"1,110",653,30.1%,6.4%,0.3656
01,ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,970,155,97,718,252,16.0%,10.0%,0.2598
01,ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,64,2,0,62,2,3.1%,0.0%,0.0313
01,ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,503,86,31,386,117,17.1%,6.2%,0.2326
01,ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,751,54,41,654,95,7.2%,5.5%,0.1213
01,ADAMS,0040,SCHOOL DISTRICT 27J,3900,HENDERSON ELEMENTARY SCHOOL,459,165,49,244,214,35.9%,10.7%,0.4662
01,ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION,767,59,18,680,77,7.7%,2.3%,0.1004
01,ADAMS,0040,SCHOOL DISTRICT 27J,5615,MARY E PENNOCK ELEMENTARY SCHOOL,605,225,31,348,256,37.2%,5.1%,0.4231
01,ADAMS,0040,SCHOOL DISTRICT 27J,6294,NORTH ELEMENTARY SCHOOL,358,258,37,63,295,72.1%,10.3%,0.8240
01,ADAMS,0040,SCHOOL DISTRICT 27J,6395,NORTHEAST ELEMENTARY SCHOOL,548,282,45,220,327,51.5%,8.2%,0.5967
01,ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,629,286,66,277,352,45.5%,10.5%,0.5596
01,ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL,716,188,49,476,237,26.3%,6.8%,0.3310
01,ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,1907,476,138,"1,282",614,25.0%,7.2%,0.3220
01,ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,807,211,77,517,288,26.1%,9.5%,0.3569
01,ADAMS,0040,SCHOOL DISTRICT 27J,7714,SECOND CREEK ELEMENTARY SCHOOL,636,173,41,416,214,27.2%,6.4%,0.3365
01,ADAMS,0040,SCHOOL DISTRICT 27J,7725,SD 27J PRESCHOOL AT THE BRIGHTON LRC,0,0,0,0,0,0.0%,0.0%,0.0000
01,ADAMS,0040,SCHOOL DISTRICT 27J,8032,JOHN W THIMMIG ELEMENTARY SCHOOL,672,219,46,406,265,32.6%,6.8%,0.3943
01,ADAMS,0040,SCHOOL DISTRICT 27J,8060,SOUTH ELEMENTARY SCHOOL,487,306,46,135,352,62.8%,9.4%,0.7228
01,ADAMS,0040,SCHOOL DISTRICT 27J,8130,SOUTHEAST ELEMENTARY SCHOOL,541,240,44,256,284,44.4%,8.1%,0.5250
01,ADAMS,0040,SCHOOL DISTRICT 27J,8820,TURNBERRY ELEMENTARY,794,150,46,598,196,18.9%,5.8%,0.2469
01,ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL,592,313,68,208,381,52.9%,11.5%,0.6436
01,ADAMS,0040,SCHOOL DISTRICT 27J,9426,WEST RIDGE ELEMENTARY,654,119,46,489,165,18.2%,7.0%,0.2523
01,ADAMS,0050,BENNETT 29J,0763,BENNETT PRESCHOOL,0,0,0,0,0,0.0%,0.0%,0.0000
01,ADAMS,0050,BENNETT 29J,0770,BENNETT ELEMENTARY SCHOOL,453,132,42,279,174,29.1%,9.3%,0.3841
01,ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL,263,62,16,185,78,23.6%,6.1%,0.2966
01,ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,320,46,16,256,62,14.4%,5.0%,0.1938
01,ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,10,2,0,8,2,20.0%,0.0%,0.2000
01,ADAMS,0060,STRASBURG 31J,8328,STRASBURG ELEMENTARY SCHOOL,397,93,24,280,117,23.4%,6.0%,0.2947
01,ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL,238,39,11,187,50,16.4%,4.6%,0.2101
01,ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,315,42,7,265,49,13.3%,2.2%,0.1556
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,0000,Not a school,4,0,0,0,0,0.0%,0.0%,0.0000
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,1622,CLARA E. METZ ELEMENTARY SCHOOL,350,256,36,55,292,73.1%,10.3%,0.8343
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,2876,FAIRVIEW ELEMENTARY SCHOOL,341,263,38,37,301,77.1%,11.1%,0.8827
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3144,FRANCIS M. DAY ELEMENTARY SCHOOL,323,284,18,21,302,87.9%,5.6%,0.9350
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3649,GREGORY HILL PRESCHOOL,0,0,0,0,0,0.0%,0.0%,0.0000
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3792,HARRIS PARK ELEMENTARY SCHOOL,340,255,37,46,292,75.0%,10.9%,0.8588
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3931,HIDDEN LAKE HIGH SCHOOL,259,149,11,95,160,57.5%,4.2%,0.6178
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,4334,COLORADO STEM ACADEMY,283,91,42,150,133,32.2%,14.8%,0.4700
