COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME, K-12 COUNT , FREE LUNCH , REDUCED LUNCH , NOT ELIGIBLE , FREE AND REDUCED COUNT ,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE
3,ARAPAHOE,180,Adams-Arapahoe 28J,1,Facilities with District Run Education,18, * , * , * , * , * , * ,*, * 
3,ARAPAHOE,180,Adams-Arapahoe 28J,126,Academy of Advanced Learning,928,623,63,242,686,67.10%,6.80%,0.739,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,127,Aurora Science & Tech Middle School,335,216,38,81,254,64.50%,11.30%,0.758,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,136,APS Early Beginnings - A Zoom Site,0, * , * , * , * , * , * ,*, * 
3,ARAPAHOE,180,Adams-Arapahoe 28J,213,AXL Academy,361,219,39,103,258,60.70%,10.80%,0.715,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,214,Altura Elementary School,443,374,35,34,409,84.40%,7.90%,0.923,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,310,Arkansas Elementary School,366,246,21,99,267,67.20%,5.70%,0.73,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,458,Aurora Academy Charter School,517,304,55,158,359,58.80%,10.60%,0.694,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,464,Aurora Hills Middle School,694,537,71,86,608,77.40%,10.20%,0.876,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,465,Aurora Frontier K-8,710,260,42,408,302,36.60%,5.90%,0.425,25%-50%
3,ARAPAHOE,180,Adams-Arapahoe 28J,914,Boston K-8 School,381,357,15,9,372,93.70%,3.90%,0.976,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,1458,Aurora Central High School,1807,"1,325",113,369,"1,438",73.30%,6.30%,0.796,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,1470,Century Elementary School,228,149,22,57,171,65.40%,9.60%,0.75,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,1720,Clyde Miller K-8,436,278,49,109,327,63.80%,11.20%,0.75,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,1800,Columbia Middle School,723,416,56,251,472,57.50%,7.70%,0.653,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,1851,Harmony Ridge P-8,455,267,44,144,311,58.70%,9.70%,0.684,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,1948,Crawford Elementary School,446,423,5,18,428,94.80%,1.10%,0.96,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,2095,Dalton Elementary School,397,200,25,172,225,50.40%,6.30%,0.567,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,2114,Dartmouth Elementary School,313,184,20,109,204,58.80%,6.40%,0.652,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,2384,East Middle School,846,683,75,88,758,80.70%,8.90%,0.896,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,2618,Elkhart Elementary School,478,388,58,32,446,81.20%,12.10%,0.933,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,2654,Empower Community High School,130,89,11,30,100,68.50%,8.50%,0.769,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,2673,Edna and John W. Mosley P-8,836,483,89,264,572,57.80%,10.60%,0.684,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,2951,Laredo Child Development Center,0, * , * , * , * , * , * ,*, * 
3,ARAPAHOE,180,Adams-Arapahoe 28J,3272,Fulton Academy of Excellence,348,320,10,18,330,92.00%,2.90%,0.948,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,3354,Gateway High School,1438,917,107,414,"1,024",63.80%,7.40%,0.712,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,3471,Global Village Academy Aurora,861,441,85,335,526,51.20%,9.90%,0.611,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,4024,Hinkley High School,1961,"1,362",167,432,"1,529",69.50%,8.50%,0.78,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,4270,Iowa Elementary School,392,242,33,117,275,61.70%,8.40%,0.702,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,4385,Jamaica Child Development Center,0, * , * , * , * , * , * ,*, * 
3,ARAPAHOE,180,Adams-Arapahoe 28J,4426,Jewell Elementary School,342,232,28,82,260,67.80%,8.20%,0.76,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,4646,Kenton Elementary School,426,405,10,11,415,95.10%,2.30%,0.974,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,4970,Lansing Elementary Community School,329,244,39,46,283,74.20%,11.90%,0.86,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,4973,Laredo Elementary School,376,331,15,30,346,88.00%,4.00%,0.92,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,5298,Lotus School for Excellence,949,736,85,128,821,77.60%,9.00%,0.865,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,5361,Lyn Knoll Elementary School,246,200,28,18,228,81.30%,11.40%,0.927,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,5751,Meadowood Child Development Center,0, * , * , * , * , * , * ,*, * 
3,ARAPAHOE,180,Adams-Arapahoe 28J,6068,Montview Math & Health Sciences Elementary School,300,244,21,35,265,81.30%,7.00%,0.883,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,6160,Mrachek Middle School,928,596,90,242,686,64.20%,9.70%,0.739,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,6189,Murphy Creek K-8 School,590,168,36,386,204,28.50%,6.10%,0.346,25%-50%
3,ARAPAHOE,180,Adams-Arapahoe 28J,6310,North Middle School Health Sciences and Technology Campus,575,491,44,40,535,85.40%,7.70%,0.93,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,6546,Options School,862, * , * , * , * , * , * ,*, * 
3,ARAPAHOE,180,Adams-Arapahoe 28J,6728,Paris Elementary School,260,251,5,4,256,96.50%,1.90%,0.985,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,6758,Park Lane Elementary School,235,196,19,20,215,83.40%,8.10%,0.915,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,6869,Peoria Elementary School,380,344,24,12,368,90.50%,6.30%,0.968,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,7232,Aurora Quest K-8,592,161,44,387,205,27.20%,7.40%,0.346,25%-50%
3,ARAPAHOE,180,Adams-Arapahoe 28J,7233,Rocky Mountain Prep: Fletcher,498,389,56,53,445,78.10%,11.20%,0.894,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,7250,Rangeview High School,2132,986,168,978,"1,154",46.20%,7.90%,0.541,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,7558,Sable Elementary School,376,337,16,23,353,89.60%,4.30%,0.939,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,7865,Side Creek Elementary School,408,214,43,151,257,52.50%,10.50%,0.63,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,7932,Sixth Avenue Elementary School,352,324,9,19,333,92.00%,2.60%,0.946,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,8078,South Middle School,706,550,78,78,628,77.90%,11.00%,0.89,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,8356,William Smith High School,378,231,38,109,269,61.10%,10.10%,0.712,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,8858,Tollgate Elementary School of Expeditionary Learning,479,383,37,59,420,80.00%,7.70%,0.877,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9053,Vega Collegiate Academy,310,278,21,11,299,89.70%,6.80%,0.965,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9056,Vanguard Classical School - West,383,276,30,77,306,72.10%,7.80%,0.799,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9059,Vassar Elementary School,434,237,44,153,281,54.60%,10.10%,0.647,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9060,Vaughn Elementary School,295,269,12,14,281,91.20%,4.10%,0.953,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9083,Vista Peak P-8 Exploratory,781,215,69,497,284,27.50%,8.80%,0.364,25%-50%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9125,Vista Peak 9-12 Preparatory,1519,607,133,779,740,40.00%,8.80%,0.487,25%-50%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9140,Virginia Court Elementary School,354,274,30,50,304,77.40%,8.50%,0.859,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9189,Vanguard Classical School - East,748,404,66,278,470,54.00%,8.80%,0.628,50%-75%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9396,Aurora West College Preparatory Academy,1132,982,78,72,"1,060",86.70%,6.90%,0.936,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9514,Wheeling Elementary School,446,348,33,65,381,78.00%,7.40%,0.854,75%-100%
3,ARAPAHOE,180,Adams-Arapahoe 28J,9756,Yale Elementary School,427,311,35,81,346,72.80%,8.20%,0.81,75%-100%
3,ARAPAHOE,190,Byers 32J,1168,Byers Elementary School,218,72,25,121,97,33.00%,11.50%,0.445,25%-50%
3,ARAPAHOE,190,Byers 32J,1176,Byers Junior-Senior High School,240,76,24,140,100,31.70%,10.00%,0.417,25%-50%
3,ARAPAHOE,190,Byers 32J,1752,Colorado Virtual Academy High School ,370,82,9,279,91,22.20%,2.40%,0.246,0% - 25%
3,ARAPAHOE,190,Byers 32J,2356,Astravo Academy High School,525,83,7,435,90,15.80%,1.30%,0.171,0% - 25%
3,ARAPAHOE,190,Byers 32J,2793,Astravo Academy Middle School,551,59,5,487,64,10.70%,0.90%,0.116,0% - 25%
3,ARAPAHOE,190,Byers 32J,3362,Astravo Online Academy High School,1332,350,33,949,383,26.30%,2.50%,0.288,25%-50%
3,ARAPAHOE,190,Byers 32J,6241,Colorado Virtual Academy ,447,165,22,260,187,36.90%,4.90%,0.418,25%-50%
3,ARAPAHOE,190,Byers 32J,6263,Colorado Virtual Academy Middle School,78, * , * , * , * , * , * ,*, * 
3,ARAPAHOE,190,Byers 32J,8994,Astravo Online Academy Elementary School,805,302,33,470,335,37.50%,4.10%,0.416,25%-50%
3,ARAPAHOE,190,Byers 32J,9033,Astravo Online Academy Middle School,756,242,27,487,269,32.00%,3.60%,0.356,25%-50%
4,ARCHULETA,220,Archuleta County 50 Jt,2269,San Juan Mountain School,45, * , * , * , * , * , * ,*, * 
4,ARCHULETA,220,Archuleta County 50 Jt,6652,Pagosa Springs Elementary School,500,239,46,215,285,47.80%,9.20%,0.57,50%-75%
4,ARCHULETA,220,Archuleta County 50 Jt,6657,Pagosa Springs Middle School,499,253,44,202,297,50.70%,8.80%,0.595,50%-75%
4,ARCHULETA,220,Archuleta County 50 Jt,6658,Pagosa Springs High School,435,128,23,284,151,29.40%,5.30%,0.347,25%-50%
4,ARCHULETA,220,Archuleta County 50 Jt,6679,Pagosa Peak Open School,120,45,20,55,65,37.50%,16.70%,0.542,50%-75%
5,BACA,230,Walsh RE-1,9222,Walsh Elementary School,85,32,22,31,54,37.60%,25.90%,0.635,50%-75%
5,BACA,230,Walsh RE-1,9226,Walsh High School,48,15,8,25,23,31.30%,16.70%,0.479,25%-50%
5,BACA,240,Pritchett RE-3,7174,Pritchett Elementary School,23, * , * , * , * , * , * ,*, * 
5,BACA,240,Pritchett RE-3,7176,Pritchett Middle School,15, * , * , * , * , * , * ,*, * 
5,BACA,240,Pritchett RE-3,7180,Pritchett High School,17, * , * , * , * , * , * ,*, * 
5,BACA,250,Springfield RE-4,8160,Springfield Elementary School,134,62,19,53,81,46.30%,14.20%,0.604,50%-75%
5,BACA,250,Springfield RE-4,8168,Springfield Junior/Senior High School,128,55,16,57,71,43.00%,12.50%,0.555,50%-75%
5,BACA,260,Vilas RE-5,9090,Vilas Elementary School,123,31,12,80,43,25.20%,9.80%,0.35,25%-50%
5,BACA,260,Vilas RE-5,9100,Vilas Undivided High School,76,26,7,43,33,34.20%,9.20%,0.434,25%-50%
5,BACA,270,Campo RE-6,1248,Campo Elementary School,23,11,4,8,15,47.80%,17.40%,0.652,50%-75%
5,BACA,270,Campo RE-6,1252,Campo Undivided High School,23,9,5,9,14,39.10%,21.70%,0.609,50%-75%
6,BENT,290,Las Animas RE-1,443,AIM Global,1701,"1,177",120,404,"1,297",69.20%,7.10%,0.762,75%-100%
6,BENT,290,Las Animas RE-1,1812,Las Animas Elementary School,228,154,15,59,169,67.50%,6.60%,0.741,50%-75%
6,BENT,290,Las Animas RE-1,4279,Immersion Schools Science Technology Arts,168,30,6,132,36,17.90%,3.60%,0.214,0% - 25%
6,BENT,290,Las Animas RE-1,4495,Jump Start Learning Center,0, * , * , * , * , * , * ,*, * 
6,BENT,290,Las Animas RE-1,4986,Las Animas Junior High School,58,35,6,17,41,60.30%,10.30%,0.707,50%-75%
6,BENT,290,Las Animas RE-1,4990,Las Animas High School,118,65,14,39,79,55.10%,11.90%,0.669,50%-75%
6,BENT,310,McClave Re-2,5666,McClave Elementary School,101,28,10,63,38,27.70%,9.90%,0.376,25%-50%
6,BENT,310,McClave Re-2,5670,McClave Undivided High School,101,36,16,49,52,35.60%,15.80%,0.515,50%-75%
7,BOULDER,470,St Vrain Valley RE1J,60,Legacy Elementary School,456,85,33,338,118,18.60%,7.20%,0.259,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,61,Alpine Elementary School,361,133,38,190,171,36.80%,10.50%,0.474,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,71,Aspen Ridge Preparatory School,482,28,11,443,39,5.80%,2.30%,0.081,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,120,Apex Home School Enrichment Program,784,45,12,727,57,5.70%,1.50%,0.073,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,226,Altona Middle School,794,125,29,640,154,15.70%,3.70%,0.194,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,875,Black Rock Elementary,518,34,8,476,42,6.60%,1.50%,0.081,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,878,Blue Mountain Elementary,522,37,8,477,45,7.10%,1.50%,0.086,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,1148,Burlington Elementary School,311,131,36,144,167,42.10%,11.60%,0.537,50%-75%
7,BOULDER,470,St Vrain Valley RE1J,1245,Centennial Elementary,489,114,34,341,148,23.30%,7.00%,0.303,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,1284,Carbon Valley Academy,193,44,7,142,51,22.80%,3.60%,0.264,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,1434,Central Elementary School,282,56,18,208,74,19.90%,6.40%,0.262,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,1844,Columbine Elementary School,240,175,40,25,215,72.90%,16.70%,0.896,75%-100%
7,BOULDER,470,St Vrain Valley RE1J,2343,Eagle Crest Elementary School,457,150,20,287,170,32.80%,4.40%,0.372,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,2758,Erie Elementary School,299,48,9,242,57,16.10%,3.00%,0.191,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,2760,Erie Middle School,790,68,22,700,90,8.60%,2.80%,0.114,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,2761,Erie High School,1609,111,35,"1,463",146,6.90%,2.20%,0.091,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,2912,Fall River Elementary School,462,93,31,338,124,20.10%,6.70%,0.268,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,2964,Flagstaff Charter Academy,786,82,29,675,111,10.40%,3.70%,0.141,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,3192,Thunder Valley PK-8,782,354,148,280,502,45.30%,18.90%,0.642,50%-75%
7,BOULDER,470,St Vrain Valley RE1J,3194,Coal Ridge Middle School,816,183,72,561,255,22.40%,8.80%,0.313,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,3196,Frederick Senior High School,1213,281,105,827,386,23.20%,8.70%,0.318,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,3473,Grand View Elementary,340,58,26,256,84,17.10%,7.60%,0.247,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,4202,Hygiene Elementary School,289,50,9,230,59,17.30%,3.10%,0.204,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,4278,Indian Peaks Elementary School,263,193,45,25,238,73.40%,17.10%,0.905,75%-100%
7,BOULDER,470,St Vrain Valley RE1J,4333,Firestone Charter Academy,611,63,15,533,78,10.30%,2.50%,0.128,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,5181,Red Hawk Elementary,547,32,15,500,47,5.90%,2.70%,0.086,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,5282,Longmont High School,1265,445,112,708,557,35.20%,8.90%,0.44,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,5284,Longmont Estates Elementary School,284,81,20,183,101,28.50%,7.00%,0.356,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,5286,Sunset Middle School,430,192,48,190,240,44.70%,11.20%,0.558,50%-75%
7,BOULDER,470,St Vrain Valley RE1J,5288,Longs Peak Middle School,426,287,65,74,352,67.40%,15.30%,0.826,75%-100%
7,BOULDER,470,St Vrain Valley RE1J,5364,Lyons Elementary School,244,32,19,193,51,13.10%,7.80%,0.209,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,5368,Lyons Middle/Senior High School,398,49,15,334,64,12.30%,3.80%,0.161,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,5722,Mead High School,1086,159,66,861,225,14.60%,6.10%,0.207,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,5726,Mead Elementary School,537,62,22,453,84,11.50%,4.10%,0.156,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,5730,Mead Middle School,489,68,17,404,85,13.90%,3.50%,0.174,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,6010,Timberline PK-8,788,567,99,122,666,72.00%,12.60%,0.845,75%-100%
7,BOULDER,470,St Vrain Valley RE1J,6156,Mountain View Elementary School,236,139,35,62,174,58.90%,14.80%,0.737,50%-75%
7,BOULDER,470,St Vrain Valley RE1J,6274,Niwot Elementary School,378,30,7,341,37,7.90%,1.90%,0.098,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,6276,Niwot High School,1200,255,75,870,330,21.30%,6.30%,0.275,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,6404,Northridge Elementary School,251,173,40,38,213,68.90%,15.90%,0.849,75%-100%
7,BOULDER,470,St Vrain Valley RE1J,6498,Olde Columbine High School,111,59,11,41,70,53.20%,9.90%,0.631,50%-75%
7,BOULDER,470,St Vrain Valley RE1J,7157,Prairie Ridge Elementary School,436,102,22,312,124,23.40%,5.00%,0.284,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,7464,Rocky Mountain Elementary School,325,208,68,49,276,64.00%,20.90%,0.849,75%-100%
7,BOULDER,470,St Vrain Valley RE1J,7561,Spark! Discovery Preschool,0, * , * , * , * , * , * ,*, * 
7,BOULDER,470,St Vrain Valley RE1J,7565,St. Vrain Community Montessori School,223,13,4,206,17,5.80%,1.80%,0.076,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,7584,Sanborn Elementary School,291,140,22,129,162,48.10%,7.60%,0.557,50%-75%
7,BOULDER,470,St Vrain Valley RE1J,7789,Silver Creek High School,1301,169,39,"1,093",208,13.00%,3.00%,0.16,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,7839,St. Vrain Global Online Academy,107, * , * , * , * , * , * ,*, * 
7,BOULDER,470,St Vrain Valley RE1J,7954,Skyline High School,1520,676,169,675,845,44.50%,11.10%,0.556,50%-75%
7,BOULDER,470,St Vrain Valley RE1J,8055,Soaring Heights PK-8,1187,62,14,"1,111",76,5.20%,1.20%,0.064,0% - 25%
7,BOULDER,470,St Vrain Valley RE1J,8903,Trail Ridge Middle School,609,301,87,221,388,49.40%,14.30%,0.637,50%-75%
7,BOULDER,470,St Vrain Valley RE1J,8927,Twin Peaks Charter Academy,808,244,89,475,333,30.20%,11.00%,0.412,25%-50%
7,BOULDER,470,St Vrain Valley RE1J,9430,Westview Middle School,706,149,43,514,192,21.10%,6.10%,0.272,25%-50%
7,BOULDER,480,Boulder Valley Re 2,125,Arapahoe Ridge High School,135,59,9,67,68,43.70%,6.70%,0.504,50%-75%
