year,mergecode,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,totaltest,mathpass,elapass,totalenroll,droprate,districtcode,black,lowincome,hispanic,white,year_21,state
21,287-40wisconsin,550084000112,0.0,0.2,0.8,0.2,26,26.92,53.85,185,0.0,287wisconsin,0.43,17.95,0.85,97.86,1,wisconsin
17,2884-20wisconsin,550765000884,0.0,0.0,1.0,0.0,341,30.21,40.76,1429,1.47,2884wisconsin,1.65,26.63,18.94,75.84,0,wisconsin
18,2884-20wisconsin,550765000884,0.0,0.0,1.0,0.0,364,37.09,35.44,1394,0.72,2884wisconsin,1.88,29.1,19.93,74.03,0,wisconsin
19,2884-20wisconsin,550765000884,0.0,0.0,1.0,0.0,316,33.23,40.19,1382,1.59,2884wisconsin,1.43,35.7,21.15,73.84,0,wisconsin
21,2884-20wisconsin,550765000884,0.0,0.0,1.0,0.0,302,25.5,35.1,1353,0.59,2884wisconsin,1.18,36.47,21.91,72.65,1,wisconsin
17,2891-40wisconsin,550768000886,0.0,0.0,1.0,0.0,31,32.26,48.39,94,0.0,2891wisconsin,2.27,42.05,4.55,85.23,0,wisconsin
18,2891-40wisconsin,550768000886,0.0,0.0,1.0,0.0,23,13.04,21.74,107,0.0,2891wisconsin,1.83,38.53,4.59,88.07,0,wisconsin
19,2891-40wisconsin,550768000886,0.0,0.0,1.0,0.0,24,20.83,33.33,104,0.0,2891wisconsin,0.95,41.9,2.86,88.57,0,wisconsin
21,2891-40wisconsin,550768000886,0.0,0.0,1.0,0.0,24,12.5,4.17,103,0.0,2891wisconsin,0.0,51.46,2.91,92.23,1,wisconsin
17,2898-40wisconsin,550771000887,0.0,0.0,1.0,0.0,93,44.09,55.91,404,0.5,2898wisconsin,0.75,22.14,9.2,86.07,0,wisconsin
18,2898-40wisconsin,550771000887,0.0,0.0,1.0,0.0,101,40.59,40.59,433,0.23,2898wisconsin,0.93,19.68,6.48,88.19,0,wisconsin
19,2898-40wisconsin,550771000887,0.0,0.0,1.0,0.0,89,39.33,50.56,451,0.22,2898wisconsin,0.67,22.39,7.1,88.03,0,wisconsin
21,2898-40wisconsin,550771000887,0.3,0.0,0.7,0.15,122,35.25,32.79,489,0.0,2898wisconsin,0.61,25.51,8.98,84.49,1,wisconsin
17,2912-20wisconsin,550777000891,0.0,0.0,1.0,0.0,76,36.84,34.21,268,0.75,2912wisconsin,0.72,31.65,0.36,96.4,0,wisconsin
18,2912-20wisconsin,550777000891,0.0,0.0,1.0,0.0,55,38.18,45.45,274,2.19,2912wisconsin,1.87,27.24,1.12,95.15,0,wisconsin
19,2912-20wisconsin,550777000891,0.0,0.0,1.0,0.0,62,35.48,41.94,272,2.21,2912wisconsin,2.62,31.84,0.37,93.26,0,wisconsin
21,2912-20wisconsin,550777000891,0.0,0.0,1.0,0.0,66,27.27,37.88,290,1.03,2912wisconsin,1.38,38.28,1.72,93.79,1,wisconsin
17,2940-20wisconsin,550783000893,0.0,0.0,1.0,0.0,20,10.0,15.0,97,2.06,2940wisconsin,0.0,35.11,0.0,93.62,0,wisconsin
18,2940-20wisconsin,550783000893,0.0,0.0,1.0,0.0,16,6.25,25.0,99,0.0,2940wisconsin,1.01,41.41,2.02,86.87,0,wisconsin
19,2940-20wisconsin,550783000893,0.0,0.0,1.0,0.0,10,10.0,20.0,102,0.98,2940wisconsin,0.0,44.9,1.02,87.76,0,wisconsin
21,2940-20wisconsin,550783000893,0.0,0.0,1.0,0.0,17,5.88,23.53,106,0.0,2940wisconsin,0.0,35.51,2.8,77.57,1,wisconsin
17,2961-40wisconsin,550786000896,0.0,0.0,1.0,0.0,32,9.38,31.25,100,3.0,2961wisconsin,0.0,40.38,1.92,95.19,0,wisconsin
18,2961-40wisconsin,550786000896,0.0,0.0,1.0,0.0,19,15.79,26.32,103,0.97,2961wisconsin,0.0,38.24,2.94,92.16,0,wisconsin
19,2961-40wisconsin,550786000896,0.0,0.0,1.0,0.0,24,12.5,25.0,109,1.83,2961wisconsin,0.0,33.33,6.48,88.89,0,wisconsin
21,2961-40wisconsin,550786000896,0.0,0.0,1.0,0.0,34,17.65,26.47,128,1.56,2961wisconsin,0.76,36.64,7.63,90.84,1,wisconsin
17,308-30wisconsin,550087000114,0.0,0.0,1.0,0.0,76,17.11,35.53,368,0.0,308wisconsin,11.23,46.85,3.84,80.0,0,wisconsin
18,308-30wisconsin,550087000114,0.0,0.0,1.0,0.0,85,18.82,24.71,376,0.53,308wisconsin,14.81,39.95,4.23,78.04,0,wisconsin
19,308-30wisconsin,550087000114,0.0,0.0,1.0,0.0,85,16.47,20.0,347,0.29,308wisconsin,11.78,47.95,4.93,80.27,0,wisconsin
21,308-30wisconsin,550087000114,0.0,0.0,1.0,0.0,65,16.92,33.85,326,0.31,308wisconsin,13.08,52.02,7.79,76.32,1,wisconsin
17,3129-40wisconsin,550816000901,0.0,0.0,1.0,0.0,103,27.18,32.04,381,2.62,3129wisconsin,1.63,26.56,5.96,88.89,0,wisconsin
18,3129-40wisconsin,550816000901,0.0,0.0,1.0,0.0,76,23.68,26.32,116,11.21,3129wisconsin,1.43,26.65,8.31,86.53,0,wisconsin
19,3129-40wisconsin,550816000901,0.0,0.0,1.0,0.0,79,13.92,24.05,330,1.52,3129wisconsin,1.54,33.85,8.92,84.0,0,wisconsin
21,3129-40wisconsin,550816000901,1.0,0.0,0.0,0.5,89,15.73,24.72,360,2.22,3129wisconsin,1.94,34.35,9.14,84.76,1,wisconsin
17,3129-410wisconsin,550816002905,0.0,0.0,1.0,0.0,23,52.17,52.17,120,0.0,3129wisconsin,1.67,10.0,3.33,95.0,0,wisconsin
18,3129-410wisconsin,550816002905,0.0,0.0,1.0,0.0,34,52.94,64.71,21,4.76,3129wisconsin,3.31,9.93,2.65,92.72,0,wisconsin
19,3129-410wisconsin,550816002905,0.0,0.0,1.0,0.0,35,28.57,51.43,166,0.0,3129wisconsin,2.31,12.14,2.31,94.8,0,wisconsin
21,3129-410wisconsin,550816002905,1.0,0.0,0.0,0.5,42,42.86,52.38,146,1.37,3129wisconsin,3.45,15.86,5.52,89.66,1,wisconsin
17,315-40wisconsin,550090000121,0.0,0.0,1.0,0.0,34,5.88,11.76,123,1.63,315wisconsin,0.81,63.41,7.32,19.51,0,wisconsin
18,315-40wisconsin,550090000121,0.0,0.0,1.0,0.0,24,8.33,33.33,118,0.0,315wisconsin,1.69,40.68,5.93,20.34,0,wisconsin
19,315-40wisconsin,550090000121,0.0,0.0,1.0,0.0,27,11.11,25.93,104,0.0,315wisconsin,0.93,60.19,3.7,23.15,0,wisconsin
21,315-40wisconsin,550090000121,0.2,0.5,0.3,0.6,20,5.0,5.0,101,3.96,315wisconsin,2.88,68.27,1.92,18.27,1,wisconsin
17,3150-80wisconsin,550819000905,0.0,0.0,1.0,0.0,138,61.59,51.45,489,0.0,3150wisconsin,1.01,14.37,2.63,92.51,0,wisconsin
18,3150-80wisconsin,550819000905,0.0,0.0,1.0,0.0,115,53.04,55.65,499,0.2,3150wisconsin,0.0,13.43,3.21,92.18,0,wisconsin
19,3150-80wisconsin,550819000905,0.0,0.0,1.0,0.0,115,38.26,51.3,471,0.21,3150wisconsin,0.43,16.49,3.0,92.93,0,wisconsin
21,3150-80wisconsin,550819000905,0.3,0.4,0.3,0.55,107,45.79,47.66,453,0.22,3150wisconsin,0.22,18.0,3.78,91.33,1,wisconsin
17,3171-60wisconsin,550822000908,0.0,0.0,1.0,0.0,85,41.18,35.29,376,1.33,3171wisconsin,1.59,17.51,5.84,90.72,0,wisconsin
18,3171-60wisconsin,550822000908,0.0,0.0,1.0,0.0,88,38.64,39.77,360,0.0,3171wisconsin,1.65,17.03,4.67,90.11,0,wisconsin
19,3171-60wisconsin,550822000908,0.0,0.0,1.0,0.0,84,35.71,34.52,356,0.56,3171wisconsin,1.94,21.67,3.06,91.39,0,wisconsin
21,3171-60wisconsin,550822000908,0.0,0.0,1.0,0.0,70,32.86,32.86,334,0.3,3171wisconsin,3.23,27.86,6.16,85.92,1,wisconsin
17,3206-60wisconsin,550825000912,0.0,0.0,1.0,0.0,41,51.22,36.59,146,1.37,3206wisconsin,0.7,33.1,4.23,90.85,0,wisconsin
18,3206-60wisconsin,550825000912,0.0,0.0,1.0,0.0,34,38.24,29.41,152,0.0,3206wisconsin,0.66,34.87,4.61,90.79,0,wisconsin
19,3206-60wisconsin,550825000912,0.0,0.0,1.0,0.0,37,27.03,18.92,153,0.65,3206wisconsin,0.0,29.68,5.81,92.9,0,wisconsin
21,3206-60wisconsin,550825000912,0.0,0.0,1.0,0.0,38,28.95,26.32,146,0.0,3206wisconsin,0.0,37.5,7.89,91.45,1,wisconsin
17,3213-60wisconsin,550828000915,0.0,0.0,1.0,0.0,37,24.32,35.14,202,0.0,3213wisconsin,0.0,41.79,1.49,94.53,0,wisconsin
18,3213-60wisconsin,550828000915,0.0,0.0,1.0,0.0,34,8.82,14.71,210,0.48,3213wisconsin,0.0,39.02,2.93,93.66,0,wisconsin
19,3213-60wisconsin,550828000915,0.0,0.0,1.0,0.0,29,34.48,34.48,205,1.46,3213wisconsin,0.0,45.28,2.83,92.45,0,wisconsin
21,3213-60wisconsin,550828000915,0.0,0.09,0.91,0.09,33,27.27,39.39,133,0.75,3213wisconsin,0.0,60.28,3.55,92.91,1,wisconsin
17,3220-140wisconsin,550834000918,0.0,0.0,1.0,0.0,160,46.88,46.25,638,0.31,3220wisconsin,0.94,14.71,3.44,94.68,0,wisconsin
18,3220-140wisconsin,550834000918,0.0,0.0,1.0,0.0,151,43.05,45.7,622,1.13,3220wisconsin,0.32,13.04,4.61,94.44,0,wisconsin
19,3220-140wisconsin,550834000918,0.0,0.0,1.0,0.0,141,26.95,34.04,620,1.29,3220wisconsin,0.16,17.21,5.52,93.67,0,wisconsin
21,3220-140wisconsin,550834000918,0.0,0.0,1.0,0.0,160,35.62,38.12,606,0.83,3220wisconsin,0.33,19.13,7.99,91.01,1,wisconsin
17,3269-150wisconsin,550852000925,0.0,0.0,1.0,0.0,354,34.75,37.57,1661,2.29,3269wisconsin,26.41,54.88,19.27,36.86,0,wisconsin
18,3269-150wisconsin,550852000925,0.0,0.0,1.0,0.0,360,32.5,37.78,1695,2.71,3269wisconsin,24.31,56.14,21.26,36.59,0,wisconsin
19,3269-150wisconsin,550852000925,0.0,0.0,1.0,0.0,347,25.36,30.55,1697,2.53,3269wisconsin,24.69,57.3,22.15,35.64,0,wisconsin
21,3269-150wisconsin,550852000925,0.3,0.7,0.0,0.85,367,15.8,20.98,1723,1.86,3269wisconsin,21.69,61.93,23.75,36.3,1,wisconsin
17,3269-360wisconsin,550852000937,0.0,0.0,1.0,0.0,436,56.42,59.4,1935,1.65,3269wisconsin,15.75,33.6,15.22,49.45,0,wisconsin
18,3269-360wisconsin,550852000937,0.0,0.0,1.0,0.0,450,50.67,52.89,1980,1.36,3269wisconsin,15.69,33.74,15.33,49.49,0,wisconsin
19,3269-360wisconsin,550852000937,0.0,0.0,1.0,0.0,416,43.51,46.63,1995,1.2,3269wisconsin,14.13,33.79,16.74,50.59,0,wisconsin
21,3269-360wisconsin,550852000937,0.27,0.73,0.0,0.86,519,25.43,32.18,2105,1.19,3269wisconsin,15.35,40.1,21.11,46.2,1,wisconsin
17,3269-400wisconsin,550852002265,0.0,0.0,1.0,0.0,29,24.14,55.17,97,4.12,3269wisconsin,6.0,28.0,13.0,68.0,0,wisconsin
18,3269-400wisconsin,550852002265,0.0,0.0,1.0,0.0,39,25.64,43.59,98,2.04,3269wisconsin,7.02,32.46,14.91,67.54,0,wisconsin
19,3269-400wisconsin,550852002265,0.0,0.0,1.0,0.0,46,6.52,28.26,101,2.97,3269wisconsin,9.24,36.13,18.49,61.34,0,wisconsin
21,3269-400wisconsin,550852002265,0.27,0.73,0.0,0.86,30,6.67,20.0,94,4.26,3269wisconsin,14.74,54.74,7.37,61.05,1,wisconsin
17,3269-420wisconsin,550852000941,0.0,0.0,1.0,0.0,338,25.15,28.11,1609,1.62,3269wisconsin,22.39,52.04,22.26,39.78,0,wisconsin
18,3269-420wisconsin,550852000941,0.0,0.0,1.0,0.0,357,21.85,29.41,1606,1.49,3269wisconsin,20.96,53.91,23.59,39.1,0,wisconsin
19,3269-420wisconsin,550852000941,0.0,0.0,1.0,0.0,368,20.92,26.36,1640,1.89,3269wisconsin,21.14,55.22,25.3,36.64,0,wisconsin
21,3269-420wisconsin,550852000941,0.27,0.73,0.0,0.86,396,13.13,16.92,1603,1.87,3269wisconsin,22.1,60.19,29.59,32.19,1,wisconsin
17,3269-840wisconsin,550852000967,0.0,0.0,1.0,0.0,505,51.68,55.84,2229,1.21,3269wisconsin,11.85,32.6,18.99,53.57,0,wisconsin
18,3269-840wisconsin,550852000967,0.0,0.0,1.0,0.0,533,47.28,54.22,2252,0.75,3269wisconsin,12.46,32.75,18.19,52.37,0,wisconsin
19,3269-840wisconsin,550852000967,0.0,0.0,1.0,0.0,509,43.22,58.94,2281,0.48,3269wisconsin,11.71,32.14,17.91,53.77,0,wisconsin
21,3269-840wisconsin,550852000967,0.0,1.0,0.0,1.0,556,31.65,40.47,2193,1.09,3269wisconsin,10.63,34.47,19.73,52.77,1,wisconsin
17,3276-40wisconsin,550855000968,0.0,0.0,1.0,0.0,55,29.09,40.0,339,1.18,3276wisconsin,0.6,32.84,2.39,94.03,0,wisconsin
18,3276-40wisconsin,550855000968,0.0,0.0,1.0,0.0,55,30.91,32.73,349,0.57,3276wisconsin,0.29,29.5,2.06,93.81,0,wisconsin
19,3276-40wisconsin,550855000968,0.0,0.0,1.0,0.0,51,13.73,29.41,341,1.47,3276wisconsin,0.0,34.52,1.49,94.94,0,wisconsin
21,3276-40wisconsin,550855000968,0.4,0.0,0.6,0.2,52,25.0,26.92,234,0.85,3276wisconsin,0.0,32.2,1.69,94.07,1,wisconsin
17,3290-140wisconsin,550861000976,0.0,0.0,1.0,0.0,342,35.67,34.5,1146,2.53,3290wisconsin,3.44,34.54,9.6,71.81,0,wisconsin
18,3290-140wisconsin,550861000976,0.0,0.0,1.0,0.0,336,30.95,25.3,1096,3.19,3290wisconsin,3.85,34.87,10.34,71.24,0,wisconsin
19,3290-140wisconsin,550861000976,0.0,0.0,1.0,0.0,306,24.84,27.45,1080,2.96,3290wisconsin,3.64,32.77,11.11,72.08,0,wisconsin
21,3290-140wisconsin,550861000976,0.2,0.4,0.4,0.5,362,21.55,35.08,1482,2.77,3290wisconsin,4.06,40.77,13.79,68.83,1,wisconsin
17,3297-160wisconsin,550864000987,0.0,0.0,1.0,0.0,102,31.37,34.31,433,0.46,3297wisconsin,1.55,40.13,1.55,90.02,0,wisconsin
18,3297-160wisconsin,550864000987,0.0,0.0,1.0,0.0,102,29.41,29.41,419,0.24,3297wisconsin,1.67,37.47,1.67,91.65,0,wisconsin
19,3297-160wisconsin,550864000987,0.0,0.0,1.0,0.0,105,35.24,36.19,428,0.93,3297wisconsin,1.19,23.04,2.14,90.97,0,wisconsin
21,3297-160wisconsin,550864000987,0.1,0.1,0.8,0.15,106,33.02,35.85,419,0.0,3297wisconsin,0.24,30.02,2.6,90.54,1,wisconsin
17,3311-60wisconsin,550870000995,0.0,0.0,1.0,0.0,144,21.53,29.17,634,2.05,3311wisconsin,1.27,36.46,2.23,94.59,0,wisconsin
18,3311-60wisconsin,550870000995,0.0,0.0,1.0,0.0,168,32.74,26.79,609,1.97,3311wisconsin,2.15,43.21,3.31,91.39,0,wisconsin
19,3311-60wisconsin,550870000995,0.0,0.0,1.0,0.0,119,21.01,23.53,630,2.7,3311wisconsin,1.79,44.05,4.24,91.03,0,wisconsin
21,3311-60wisconsin,550870000995,0.7,0.0,0.3,0.35,159,11.95,17.61,623,0.64,3311wisconsin,2.45,48.69,4.41,89.38,1,wisconsin
17,3318-100wisconsin,550873001005,0.0,0.0,1.0,0.0,31,16.13,22.58,201,0.5,3318wisconsin,1.01,44.95,0.51,93.94,0,wisconsin
18,3318-100wisconsin,550873001005,0.0,0.0,1.0,0.0,33,21.21,36.36,191,2.09,3318wisconsin,0.5,45.73,1.01,92.46,0,wisconsin
19,3318-100wisconsin,550873001005,0.0,0.0,1.0,0.0,23,30.43,30.43,174,0.0,3318wisconsin,1.13,37.85,0.56,94.35,0,wisconsin
21,3318-100wisconsin,550873001005,0.4,0.1,0.5,0.3,26,30.77,19.23,187,0.0,3318wisconsin,1.06,48.68,3.17,88.89,1,wisconsin
17,3325-120wisconsin,550876001011,0.0,0.0,1.0,0.0,54,40.74,42.59,238,1.26,3325wisconsin,1.21,29.15,11.74,86.64,0,wisconsin
18,3325-120wisconsin,550876001011,0.0,0.0,1.0,0.0,63,42.86,52.38,230,0.87,3325wisconsin,1.72,24.57,9.05,88.36,0,wisconsin
19,3325-120wisconsin,550876001011,0.0,0.0,1.0,0.0,45,44.44,33.33,253,0.0,3325wisconsin,1.15,35.63,9.96,85.06,0,wisconsin
21,3325-120wisconsin,550876001011,0.0,0.0,1.0,0.0,73,35.62,34.25,277,1.44,3325wisconsin,1.12,38.43,10.82,84.33,1,wisconsin
17,3332-40wisconsin,550879001013,0.0,0.0,1.0,0.0,83,30.12,32.53,311,1.93,3332wisconsin,4.18,34.41,15.11,75.24,0,wisconsin
18,3332-40wisconsin,550879001013,0.0,0.0,1.0,0.0,65,27.69,38.46,316,3.16,3332wisconsin,4.0,31.69,18.46,71.08,0,wisconsin
19,3332-40wisconsin,550879001013,0.0,0.0,1.0,0.0,75,6.67,18.67,315,0.95,3332wisconsin,2.92,31.49,19.81,70.13,0,wisconsin
21,3332-40wisconsin,550879001013,0.5,0.5,0.0,0.75,74,9.46,17.57,304,1.64,3332wisconsin,2.65,37.42,19.87,69.87,1,wisconsin
17,3339-120wisconsin,550882001021,0.0,0.0,1.0,0.0,285,48.77,52.28,1205,0.33,3339wisconsin,0.68,24.64,4.05,89.37,0,wisconsin
18,3339-120wisconsin,550882001021,0.0,0.0,1.0,0.0,280,45.36,43.57,1230,0.33,3339wisconsin,1.09,22.96,5.3,88.65,0,wisconsin
19,3339-120wisconsin,550882001021,0.0,0.0,1.0,0.0,260,38.85,50.38,1241,1.29,3339wisconsin,1.3,27.8,4.54,88.41,0,wisconsin
21,3339-120wisconsin,550882001021,0.78,0.0,0.22,0.39,307,36.48,50.49,1189,1.01,3339wisconsin,1.31,31.48,5.16,88.44,1,wisconsin
17,336-40wisconsin,550096000123,0.0,0.0,1.0,0.0,244,38.11,44.26,1055,0.57,336wisconsin,2.2,40.46,16.7,78.62,0,wisconsin
18,336-40wisconsin,550096000123,0.0,0.0,1.0,0.0,241,30.29,36.51,1048,0.67,336wisconsin,1.21,36.53,17.33,79.03,0,wisconsin
19,336-40wisconsin,550096000123,0.0,0.0,1.0,0.0,269,26.02,37.92,1051,0.76,336wisconsin,2.04,38.16,18.11,76.32,0,wisconsin
21,336-40wisconsin,550096000123,1.0,0.0,0.0,0.5,271,23.62,25.09,1094,0.27,336wisconsin,1.91,44.99,18.21,75.59,1,wisconsin
17,3360-60wisconsin,550885001025,0.0,0.0,1.0,0.0,113,25.66,35.4,478,1.67,3360wisconsin,0.85,44.07,5.08,87.92,0,wisconsin
18,3360-60wisconsin,550885001025,0.0,0.0,1.0,0.0,122,24.59,27.87,479,2.3,3360wisconsin,0.85,42.31,5.77,88.25,0,wisconsin
19,3360-60wisconsin,550885001025,0.0,0.0,1.0,0.0,87,29.89,33.33,448,1.34,3360wisconsin,0.67,41.74,6.92,85.71,0,wisconsin
21,3360-60wisconsin,550885001025,0.0,0.0,1.0,0.0,92,15.22,15.22,415,0.0,3360wisconsin,0.46,48.62,6.68,85.02,1,wisconsin
17,3367-80wisconsin,550888001030,0.0,0.0,1.0,0.0,90,30.0,34.44,390,0.51,3367wisconsin,0.26,22.77,4.71,93.19,0,wisconsin
18,3367-80wisconsin,550888001030,0.0,0.0,1.0,0.0,93,24.73,27.96,382,0.52,3367wisconsin,0.51,23.39,6.43,91.26,0,wisconsin
19,3367-80wisconsin,550888001030,0.0,0.0,1.0,0.0,84,29.76,44.05,374,0.8,3367wisconsin,0.0,29.87,5.87,90.93,0,wisconsin
21,3367-80wisconsin,550888001030,0.0,0.0,1.0,0.0,88,20.45,46.59,376,0.0,3367wisconsin,0.81,28.73,5.69,90.24,1,wisconsin
17,3381-80wisconsin,550891001035,0.0,0.0,1.0,0.0,155,52.26,58.06,671,0.0,3381wisconsin,2.96,15.68,4.88,85.06,0,wisconsin
18,3381-80wisconsin,550891001035,0.0,0.0,1.0,0.0,156,50.0,53.85,699,0.29,3381wisconsin,2.3,13.92,5.02,84.51,0,wisconsin
19,3381-80wisconsin,550891001035,0.0,0.0,1.0,0.0,187,41.71,49.73,724,0.14,3381wisconsin,2.06,15.78,5.35,83.4,0,wisconsin
21,3381-80wisconsin,550891001035,0.3,0.4,0.3,0.55,169,28.4,34.91,748,0.13,3381wisconsin,1.61,17.83,4.16,84.58,1,wisconsin
17,3409-220wisconsin,550894001043,0.0,0.0,1.0,0.0,146,36.99,28.77,681,0.15,3409wisconsin,0.74,26.11,3.24,93.95,0,wisconsin
18,3409-220wisconsin,550894001043,0.0,0.0,1.0,0.0,165,40.0,26.06,640,0.78,3409wisconsin,0.78,29.81,4.19,93.17,0,wisconsin
19,3409-220wisconsin,550894001043,0.0,0.0,1.0,0.0,143,25.87,36.36,644,0.93,3409wisconsin,0.62,35.3,4.98,92.69,0,wisconsin
21,3409-220wisconsin,550894001043,0.0,0.0,1.0,0.0,156,21.15,19.87,662,0.3,3409wisconsin,0.6,39.88,7.5,90.55,1,wisconsin
17,3428-40wisconsin,550900001051,0.0,0.0,1.0,0.0,46,39.13,36.96,218,2.75,3428wisconsin,0.9,36.94,2.25,88.74,0,wisconsin
18,3428-40wisconsin,550900001051,0.0,0.0,1.0,0.0,52,32.69,28.85,203,0.0,3428wisconsin,0.0,45.45,0.0,93.94,0,wisconsin
19,3428-40wisconsin,550900001051,0.0,0.0,1.0,0.0,47,36.17,27.66,336,0.0,3428wisconsin,0.59,42.52,2.93,86.51,0,wisconsin
21,3428-40wisconsin,550900001051,0.0,0.0,1.0,0.0,63,22.22,31.75,357,0.0,3428wisconsin,0.57,37.89,3.13,89.46,1,wisconsin
17,3430-100wisconsin,550903001059,0.0,0.0,1.0,0.0,253,28.06,31.62,995,1.61,3430wisconsin,3.3,53.75,16.18,69.23,0,wisconsin
18,3430-100wisconsin,550903001059,0.0,0.0,1.0,0.0,248,24.19,22.98,981,2.04,3430wisconsin,3.04,52.18,18.24,67.68,0,wisconsin
19,3430-100wisconsin,550903001059,0.0,0.0,1.0,0.0,210,26.67,28.1,917,1.31,3430wisconsin,2.95,51.8,19.34,66.67,0,wisconsin
21,3430-100wisconsin,550903001059,0.3,0.3,0.4,0.45,222,14.41,16.67,894,0.67,3430wisconsin,3.3,53.63,20.99,64.84,1,wisconsin
17,3434-40wisconsin,550907001070,0.0,0.0,1.0,0.0,63,1.59,1.59,292,2.4,3434wisconsin,0.0,83.64,5.58,0.74,0,wisconsin
18,3434-40wisconsin,550907001070,0.0,0.0,1.0,0.0,70,2.86,4.29,320,5.31,3434wisconsin,0.0,89.75,7.42,0.0,0,wisconsin
19,3434-40wisconsin,550907001070,0.0,0.0,1.0,0.0,69,0.0,4.35,335,6.27,3434wisconsin,0.32,88.18,9.9,0.0,0,wisconsin
21,3434-40wisconsin,550907001070,0.0,1.0,0.0,1.0,88,0.0,1.14,334,1.2,3434wisconsin,0.0,88.62,10.15,0.0,1,wisconsin
17,3437-110wisconsin,550906002338,0.0,0.0,1.0,0.0,313,54.95,63.26,1311,0.15,3437wisconsin,6.29,13.81,4.3,78.97,0,wisconsin
18,3437-110wisconsin,550906002338,0.0,0.0,1.0,0.0,341,57.77,67.45,1309,0.15,3437wisconsin,7.25,13.49,4.55,78.03,0,wisconsin
19,3437-110wisconsin,550906002338,0.0,0.0,1.0,0.0,298,49.33,60.4,1318,0.23,3437wisconsin,8.02,18.4,4.77,74.94,0,wisconsin
21,3437-110wisconsin,550906002338,0.4,0.0,0.6,0.2,345,43.77,47.54,1317,0.38,3437wisconsin,11.18,20.14,4.98,70.52,1,wisconsin
17,3444-180wisconsin,550909001079,0.0,0.0,1.0,0.0,237,35.02,45.15,977,0.51,3444wisconsin,1.25,30.79,2.4,86.85,0,wisconsin
18,3444-180wisconsin,550909001079,0.0,0.0,1.0,0.0,223,27.35,32.29,958,0.94,3444wisconsin,1.85,29.94,2.16,86.52,0,wisconsin
19,3444-180wisconsin,550909001079,0.0,0.0,1.0,0.0,218,33.94,37.16,985,0.71,3444wisconsin,0.82,31.58,3.09,86.52,0,wisconsin
21,3444-180wisconsin,550909001079,0.0,0.0,1.0,0.0,254,38.58,49.21,1013,0.59,3444wisconsin,0.98,39.67,2.94,83.55,1,wisconsin
17,3479-60wisconsin,550913001085,0.0,0.0,1.0,0.0,309,64.4,67.96,1332,0.08,3479wisconsin,6.8,9.72,4.78,77.95,0,wisconsin
18,3479-60wisconsin,550913001085,0.0,0.0,1.0,0.0,342,62.57,69.3,1323,0.08,3479wisconsin,6.95,9.44,4.91,76.89,0,wisconsin
19,3479-60wisconsin,550913001085,0.0,0.0,1.0,0.0,334,52.1,69.16,1332,0.08,3479wisconsin,7.45,10.68,5.27,75.77,0,wisconsin
21,3479-60wisconsin,550913001085,0.0,0.0,1.0,0.0,320,45.31,57.81,1279,0.08,3479wisconsin,8.84,13.54,5.95,73.71,1,wisconsin
17,350-40wisconsin,550099000132,0.0,0.0,1.0,0.0,72,34.72,45.83,261,0.0,350wisconsin,0.38,19.23,7.69,88.46,0,wisconsin
18,350-40wisconsin,550099000132,0.0,0.0,1.0,0.0,65,56.92,55.38,281,1.07,350wisconsin,0.0,12.77,6.38,88.3,0,wisconsin
19,350-40wisconsin,550099000132,0.0,0.0,1.0,0.0,61,36.07,62.3,276,0.36,350wisconsin,0.0,14.75,6.83,87.05,0,wisconsin
21,350-40wisconsin,550099000132,0.6,0.4,0.0,0.7,69,31.88,40.58,304,0.66,350wisconsin,0.66,19.67,6.89,85.9,1,wisconsin
17,3500-140wisconsin,550921001099,0.0,0.0,1.0,0.0,162,34.57,29.01,821,0.73,3500wisconsin,1.44,33.77,0.84,96.39,0,wisconsin
18,3500-140wisconsin,550921001099,0.0,0.0,1.0,0.0,203,30.05,33.5,783,0.89,3500wisconsin,1.0,31.76,1.62,94.77,0,wisconsin
19,3500-140wisconsin,550921001099,0.0,0.0,1.0,0.0,197,28.43,31.47,845,0.59,3500wisconsin,1.18,39.53,2.0,93.18,0,wisconsin
21,3500-140wisconsin,550921001099,0.22,0.0,0.78,0.11,194,26.29,32.47,794,1.51,3500wisconsin,0.74,37.22,2.7,90.66,1,wisconsin
17,3549-400wisconsin,550951002882,0.0,0.0,1.0,0.0,21,9.52,14.29,88,1.14,3549wisconsin,6.9,29.89,5.75,72.41,0,wisconsin
18,3549-400wisconsin,550951002882,0.0,0.0,1.0,0.0,27,14.81,33.33,93,4.3,3549wisconsin,2.13,24.47,5.32,76.6,0,wisconsin
19,3549-400wisconsin,550951002882,0.0,0.0,1.0,0.0,23,13.04,34.78,101,0.99,3549wisconsin,1.03,26.8,8.25,73.2,0,wisconsin
21,3549-400wisconsin,550951002882,0.36,0.64,0.0,0.82,27,11.11,44.44,100,0.0,3549wisconsin,3.0,33.0,5.0,79.0,1,wisconsin
17,3549-60wisconsin,550951001107,0.0,0.0,1.0,0.0,475,65.26,67.16,2048,0.68,3549wisconsin,4.84,14.82,7.05,77.2,0,wisconsin
18,3549-60wisconsin,550951001107,0.0,0.0,1.0,0.0,511,54.79,60.47,2099,0.62,3549wisconsin,5.03,15.28,8.44,74.95,0,wisconsin
