year,mergecode,white,black,hispanic,lowincome,elapass,totalenroll,totaltest,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
18,150162990250042,6.0,41.6,33.8,93.7,3.7,730,134,170993001149,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250042,7.0,39.4,34.9,88.1,6.3,654,181,170993001149,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250042,9.1,37.6,41.0,93.3,9.2,593,65,170993001149,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250043,47.3,2.6,40.1,57.1,34.5,3267,948,170993001153,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250043,46.4,2.3,39.4,54.5,32.4,3371,713,170993001153,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250043,46.9,2.2,39.8,46.6,37.7,3398,725,170993001153,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250043,44.7,2.7,41.7,52.2,29.2,3949,792,170993001153,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250044,9.2,59.9,26.8,95.2,1.5,272,70,170993001161,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250044,8.8,53.8,34.9,94.8,3.2,249,61,170993001161,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250044,10.3,49.1,39.3,93.5,2.7,214,73,170993001161,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250044,9.9,39.9,47.8,96.1,0.0,203,45,170993001161,0.5,0.5,0.0,0.75,0,15016299025il,il,1
17,150162990250046,17.0,10.3,56.7,75.4,40.8,1734,370,170993001180,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250046,16.3,11.0,57.2,75.5,32.5,1726,404,170993001180,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250046,16.4,9.8,57.6,66.3,42.5,1772,454,170993001180,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250046,17.2,10.2,54.3,66.7,37.4,1674,404,170993001180,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,150162990250047,27.7,20.8,35.5,54.6,61.4,2133,573,170993001185,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250047,28.3,21.5,34.9,55.2,53.1,2113,424,170993001185,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250047,28.7,21.3,33.2,46.8,51.9,2104,495,170993001185,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250047,31.8,20.5,32.5,46.3,50.7,2117,511,170993001185,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250048,5.6,5.8,87.4,90.9,16.6,1418,309,170993001189,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250048,5.4,5.4,87.6,92.2,18.5,1440,341,170993001189,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250048,4.8,4.8,88.5,85.8,16.2,1435,324,170993001189,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250048,4.4,5.4,88.4,85.6,11.0,1503,310,170993001189,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250049,2.7,52.8,43.8,93.1,3.0,377,101,170993001192,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250049,3.4,51.6,43.7,91.3,3.6,380,55,170993001192,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250049,5.0,47.8,44.7,89.7,3.3,358,88,170993001192,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250049,3.8,47.1,47.4,81.7,2.9,312,71,170993001192,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250052,0.7,72.3,25.0,88.9,21.4,585,131,170993006260,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250052,0.0,73.2,24.1,86.7,12.2,481,131,170993006260,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250052,0.7,73.4,24.1,86.7,14.9,428,115,170993006260,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250052,0.0,81.8,15.9,88.0,4.3,435,92,170993006260,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,150162990250053,21.8,19.8,51.7,61.2,24.1,729,341,170993006250,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250053,22.9,19.3,51.2,59.6,45.7,711,94,170993006250,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250053,22.8,17.9,52.0,47.8,46.6,711,120,170993006250,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250053,18.4,22.9,52.4,59.0,23.2,781,112,170993006250,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,15016299025010C,0.0,98.8,0.9,88.0,7.3,324,82,170993005884,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025010C,0.0,99.6,0.0,85.0,5.2,260,58,170993005884,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025010C,0.0,99.2,0.4,85.7,2.0,258,50,170993005884,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025010C,0.0,99.1,0.0,87.4,7.0,215,43,170993005884,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025012C,0.7,3.3,95.8,98.3,5.0,756,161,170993006103,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025012C,0.0,3.2,96.3,99.3,3.4,749,175,170993006103,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025012C,0.3,2.2,97.3,94.7,5.7,741,158,170993006103,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025012C,0.0,2.2,97.5,96.1,2.0,596,150,170993006103,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025013C,0.0,97.5,1.6,80.8,14.3,365,93,170993006132,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025013C,0.0,97.8,0.0,81.6,0.0,316,56,170993006132,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025013C,0.0,97.9,1.2,80.4,8.2,331,62,170993006132,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025013C,0.0,99.4,0.0,87.5,5.7,337,87,170993006132,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025015C,0.4,63.3,35.7,95.6,20.0,498,80,170993006088,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025015C,0.0,63.9,34.9,96.3,14.2,538,134,170993006088,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025015C,0.7,62.9,35.6,96.3,11.1,545,109,170993006088,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025015C,0.0,58.5,35.9,95.6,6.9,521,102,170993006088,0.6,0.4,0.0,0.7,1,15016299025il,il,1
17,15016299025019C,0.0,99.0,0.7,96.7,1.7,305,58,170993006241,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025019C,0.0,99.3,0.0,97.7,3.4,306,58,170993006241,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025019C,0.0,99.4,0.0,95.1,1.3,346,80,170993006241,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025019C,0.0,99.6,0.0,93.0,0.0,243,43,170993006241,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025022C,4.8,5.4,87.1,83.5,35.8,986,489,170993006293,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025022C,5.0,4.7,88.3,83.6,22.7,1010,154,170993006293,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025022C,3.5,4.1,91.5,84.3,22.2,1008,167,170993006293,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025022C,2.8,3.7,93.2,87.9,12.5,1006,154,170993006293,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025027C,2.8,76.1,19.3,94.0,7.8,285,52,170993006472,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025027C,0.0,86.8,10.1,94.2,8.8,258,57,170993006472,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025027C,1.3,90.2,7.2,91.9,6.5,235,64,170993006472,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025027C,0.0,88.5,8.8,83.2,0.0,113,28,170993006472,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025028C,0.5,2.8,95.9,94.3,39.8,1007,216,170993006452,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025028C,0.0,3.0,95.2,95.2,46.3,985,203,170993006452,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025028C,0.8,3.8,94.7,95.7,38.3,974,251,170993006452,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025028C,1.2,4.3,94.2,94.9,23.3,979,210,170993006452,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025029C,2.5,13.3,81.9,84.8,30.5,631,123,170993006499,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025029C,2.2,16.9,79.5,83.6,35.1,633,157,170993006499,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025029C,1.5,19.8,77.6,83.6,32.1,615,140,170993006499,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025029C,2.3,23.0,73.8,65.5,16.3,660,129,170993006499,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025030C,0.2,73.6,24.8,94.3,25.2,545,117,170993006447,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025030C,0.0,75.1,23.9,97.2,20.0,461,85,170993006447,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025030C,0.2,79.0,19.0,95.3,16.1,405,88,170993006447,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025030C,0.0,83.5,14.2,87.6,8.6,394,105,170993006447,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025031C,1.7,10.5,86.0,92.8,31.3,650,150,170993006439,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025031C,1.7,15.1,81.3,93.8,31.5,662,149,170993006439,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025031C,2.3,16.2,79.1,89.6,25.0,665,144,170993006439,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025031C,2.0,20.2,76.3,86.6,10.6,659,170,170993006439,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025032C,0.0,95.8,3.6,87.4,22.8,1140,493,170993006523,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025032C,0.0,97.4,2.3,88.7,21.2,1096,165,170993006523,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025032C,0.0,96.7,2.4,84.1,14.6,1180,191,170993006523,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025032C,0.0,96.5,2.2,85.7,8.5,1185,188,170993006523,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025033C,1.9,25.8,68.6,86.2,56.9,904,218,170993006515,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025033C,1.5,30.6,63.7,85.3,36.7,939,207,170993006515,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025033C,1.2,30.0,64.9,85.1,42.6,934,223,170993006515,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025033C,1.3,31.4,62.9,84.8,15.5,1003,233,170993006515,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025034C,0.3,31.0,68.0,89.0,39.5,1142,245,170993006440,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025034C,0.0,32.7,65.9,90.3,29.2,1136,247,170993006440,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025034C,0.6,31.3,67.1,90.1,28.1,1137,242,170993006440,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025034C,0.0,34.4,63.8,89.7,14.9,1193,243,170993006440,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025035C,1.0,26.2,67.4,85.3,39.5,943,223,170993006459,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025035C,0.0,27.2,67.4,84.6,40.0,956,200,170993006459,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025035C,0.4,28.8,66.3,85.2,31.0,973,232,170993006459,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025035C,0.0,31.1,63.7,83.7,17.0,979,254,170993006459,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025036C,0.1,96.5,2.2,96.6,25.2,859,173,170993006494,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025036C,0.0,97.2,2.1,96.0,8.5,780,200,170993006494,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025036C,0.0,95.7,3.5,91.8,9.2,765,163,170993006494,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025036C,0.0,95.4,3.7,88.4,2.0,519,150,170993006494,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025037C,0.0,98.2,1.4,86.5,20.8,705,155,170993006454,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025037C,0.0,98.4,0.0,87.1,21.7,628,115,170993006454,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025037C,0.0,99.1,0.7,80.1,20.0,554,115,170993006454,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025037C,0.0,98.6,0.0,83.0,9.5,499,116,170993006454,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025038C,0.4,93.3,5.7,95.6,15.9,541,69,170993006480,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025038C,0.0,94.7,4.5,94.1,12.4,508,121,170993006480,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025038C,0.0,95.5,3.7,94.4,6.5,355,77,170993006480,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025038C,0.0,94.2,5.8,78.2,3.8,294,53,170993006480,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025039C,0.0,96.8,2.7,94.5,18.3,585,117,170993006450,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025039C,0.0,96.0,3.4,92.3,15.9,647,132,170993006450,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025039C,0.3,94.7,4.0,89.3,7.4,676,149,170993006450,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025039C,0.0,94.8,5.0,89.7,2.1,634,148,170993006450,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025040C,0.8,86.8,10.1,96.1,23.9,387,95,170993006491,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025040C,0.0,84.1,12.9,96.2,16.7,365,96,170993006491,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025040C,1.7,79.1,17.4,95.7,15.9,230,44,170993006491,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025040C,0.0,78.1,21.5,91.7,7.7,242,39,170993006491,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025041C,1.6,9.3,87.7,87.6,34.8,636,133,170993006470,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025041C,0.0,12.1,84.7,89.1,37.0,652,146,170993006470,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025041C,1.2,11.4,85.6,83.4,37.8,668,169,170993006470,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025041C,0.0,14.2,82.7,83.8,17.8,692,157,170993006470,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025042C,1.8,12.7,84.5,90.1,27.4,812,223,170993006485,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025042C,1.7,12.8,84.4,90.5,31.7,1014,329,170993006485,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025042C,1.5,12.9,84.8,88.7,35.8,1067,138,170993006485,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025042C,1.1,10.5,88.0,87.5,13.8,1124,268,170993006485,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025043C,2.6,44.8,46.5,86.1,46.3,346,123,170993006464,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025043C,2.9,46.0,45.8,85.5,42.9,489,84,170993006464,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025043C,1.6,41.9,51.4,82.2,37.0,444,92,170993006464,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025043C,0.0,39.5,53.5,64.9,18.8,527,117,170993006464,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025046C,0.0,99.2,0.5,98.5,0.0,394,77,170993006476,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025046C,0.0,99.1,0.0,97.1,2.4,348,82,170993006476,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025046C,0.0,98.6,0.6,94.4,6.6,359,78,170993006476,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025046C,0.0,98.2,0.0,96.4,2.0,446,96,170993006476,0.6,0.4,0.0,0.7,1,15016299025il,il,1
17,15016299025049C,1.2,20.2,74.8,96.2,9.2,731,423,170993006508,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025049C,1.7,27.1,67.6,93.6,7.7,691,39,170993006508,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025049C,2.6,38.7,55.7,92.7,11.3,657,25,170993006508,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025049C,2.5,48.0,47.3,92.0,4.0,565,25,170993006508,0.3,0.7,0.0,0.85,1,15016299025il,il,1
17,15016299025050C,1.0,83.6,12.6,85.1,16.1,397,212,170993006503,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025050C,0.0,87.3,9.6,82.9,10.2,386,59,170993006503,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025050C,0.3,91.4,6.0,85.3,7.1,382,56,170993006503,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025050C,0.0,94.0,4.1,89.6,1.5,364,65,170993006503,0.6,0.4,0.0,0.7,1,15016299025il,il,1
17,15016299025051C,0.0,97.7,0.8,96.0,10.2,477,234,170993006437,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025051C,0.0,97.9,0.0,95.2,7.4,436,94,170993006437,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025051C,0.0,97.5,1.5,92.4,0.0,406,51,170993006437,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025051C,0.0,99.4,0.0,92.0,3.9,528,77,170993006437,0.3,0.7,0.0,0.85,1,15016299025il,il,1
17,150162990250526,0.0,97.1,2.3,97.2,3.8,901,211,170993000943,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250526,0.0,97.0,2.2,96.1,4.3,861,210,170993000943,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250526,0.1,97.0,2.3,92.6,1.1,875,176,170993000943,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250526,0.0,96.6,2.3,92.8,0.5,727,192,170993000943,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,15016299025052C,0.0,97.3,1.6,92.5,10.7,375,84,170993006441,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025052C,0.0,97.6,0.0,92.2,1.3,333,78,170993006441,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025052C,0.0,98.1,0.9,91.8,4.6,317,65,170993006441,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025052C,0.0,99.1,0.0,92.9,4.0,336,75,170993006441,0.3,0.7,0.0,0.85,1,15016299025il,il,1
17,150162990250531,0.4,97.5,2.2,99.5,0.9,554,116,170993000588,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250531,0.0,96.4,3.4,99.5,2.2,439,89,170993000588,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250531,0.6,95.2,4.2,95.8,4.0,312,75,170993000588,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250531,0.0,96.6,2.9,98.5,0.0,410,52,170993000588,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250533,38.9,15.8,28.4,41.0,89.2,1817,476,170993000990,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250533,39.0,13.9,28.9,39.5,91.2,1861,435,170993000990,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250533,37.9,11.9,29.5,37.5,95.7,1908,448,170993000990,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250533,40.6,11.3,29.2,35.8,91.7,1964,492,170993000990,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,150162990250534,3.1,18.8,76.5,93.1,14.2,1375,321,170993000681,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250534,2.0,18.0,78.7,92.6,16.9,1395,312,170993000681,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250534,1.9,19.2,77.8,89.1,21.9,1327,310,170993000681,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250534,1.9,21.0,76.7,88.0,17.7,1212,233,170993000681,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250536,0.4,42.8,56.0,91.2,0.0,250,56,170993000718,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250536,0.0,39.2,59.9,98.2,4.6,217,65,170993000718,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250536,0.9,41.0,57.6,99.1,1.5,217,67,170993000718,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250536,0.0,42.7,54.7,98.7,1.5,225,67,170993000718,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250537,0.1,98.5,1.0,91.7,11.8,1319,322,170993000758,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250537,0.0,98.8,0.9,90.8,6.1,1335,243,170993000758,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250537,0.0,98.7,1.0,88.6,4.2,1338,268,170993000758,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250537,0.0,98.6,0.9,81.8,2.2,1403,312,170993000758,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,15016299025053C,0.2,96.7,2.4,91.5,9.4,460,148,170993006514,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025053C,0.0,96.5,3.0,93.1,12.5,462,112,170993006514,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025053C,0.2,98.0,1.8,91.2,7.5,488,106,170993006514,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025053C,0.0,98.6,0.0,100.0,1.0,423,100,170993006514,0.5,0.5,0.0,0.75,1,15016299025il,il,1
17,150162990250543,0.0,99.2,0.5,96.7,1.1,368,89,170993001072,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250543,0.0,98.4,0.0,87.3,1.2,308,86,170993001072,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250543,0.0,97.4,1.5,91.2,1.4,272,70,170993001072,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250543,0.0,96.0,0.0,91.7,1.6,278,64,170993001072,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,150162990250545,1.8,29.1,67.5,94.4,6.3,732,192,170993001086,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250545,1.3,30.0,67.3,93.9,8.9,753,181,170993001086,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250545,1.7,29.7,67.3,87.7,8.9,697,158,170993001086,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250545,2.0,29.9,66.4,92.4,3.2,685,126,170993001086,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,15016299025056C,1.0,3.6,93.8,100.0,2.6,195,44,170993006504,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025056C,0.0,0.0,94.4,97.8,1.7,180,50,170993006504,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025056C,2.9,2.9,93.1,83.2,3.4,173,59,170993006504,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025056C,0.0,6.7,88.5,89.1,4.2,165,48,170993006504,0.1,0.9,0.0,0.95,1,15016299025il,il,1
17,15016299025058C,0.7,92.6,6.8,98.6,10.0,148,19,170993006511,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025058C,0.0,97.9,0.0,100.0,0.0,143,85,170993006511,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025058C,0.0,99.1,0.9,91.5,0.0,106,39,170993006511,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025058C,0.0,94.4,0.0,100.0,0.0,71,10,170993006511,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025060C,0.0,98.9,0.5,97.8,0.0,184,45,170993006490,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025060C,0.0,99.4,0.0,100.0,0.0,164,88,170993006490,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025060C,0.0,98.4,1.6,80.0,0.0,185,61,170993006490,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025060C,0.0,96.1,0.0,99.4,7.1,154,14,170993006490,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,150162990250616,0.0,95.9,3.5,94.7,2.6,170,39,170993001125,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250616,0.0,97.5,0.0,89.0,0.0,118,26,170993001125,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250616,1.3,97.5,1.3,85.0,1.4,80,52,170993001125,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250616,0.0,96.3,0.0,96.3,0.0,82,24,170993001125,0.4,0.6,0.0,0.8,0,15016299025il,il,1
17,150162990250617,2.4,12.5,81.5,93.2,15.3,2937,775,170993001198,0.0,0.0,1.0,0.0,0,15016299025il,il,0
18,150162990250617,2.1,13.0,81.5,93.1,12.5,2918,646,170993001198,0.0,0.0,1.0,0.0,0,15016299025il,il,0
19,150162990250617,2.1,12.8,82.7,88.5,10.5,2895,583,170993001198,0.0,0.0,1.0,0.0,0,15016299025il,il,0
21,150162990250617,1.7,11.8,83.9,87.6,10.4,2990,624,170993001198,0.3,0.7,0.0,0.85,0,15016299025il,il,1
17,15016299025062C,2.0,17.3,80.7,97.5,0.0,197,34,170993006486,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025062C,0.0,16.5,79.0,94.5,1.4,200,72,170993006486,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025062C,0.5,24.3,73.0,92.4,0.0,185,57,170993006486,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025062C,0.0,16.9,79.5,100.0,0.0,166,22,170993006486,0.0,1.0,0.0,1.0,1,15016299025il,il,1
17,15016299025064C,1.4,33.7,62.0,98.6,0.0,208,16,170993006501,0.0,0.0,1.0,0.0,1,15016299025il,il,0
18,15016299025064C,0.0,27.8,68.4,97.6,5.9,209,49,170993006501,0.0,0.0,1.0,0.0,1,15016299025il,il,0
19,15016299025064C,3.3,25.4,71.3,72.2,9.5,209,42,170993006501,0.0,0.0,1.0,0.0,1,15016299025il,il,0
21,15016299025064C,0.0,23.2,69.7,98.6,2.9,211,34,170993006501,0.11,0.89,0.0,0.94,1,15016299025il,il,1
