year,mergecode,totalenroll,white,black,hispanic,lowincome,mathpass,totaltest,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
,150162990250020,1778,2.1,6.6,90.6,96.5,12.5,464,170993000889,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250020,1691,1.9,6.5,90.8,95.5,11.4,401,170993000889,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250020,1721,1.8,5.5,92.2,88.3,5.6,425,170993000889,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250021,719,0.0,98.2,0.8,98.6,3.6,201,170993000893,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250021,850,0.0,98.7,0.0,98.7,2.2,186,170993000893,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250021,776,0.0,98.6,1.0,96.8,2.5,163,170993000893,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250021,734,0.0,99.3,0.0,98.8,0.0,168,170993000893,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250022,2014,1.5,3.5,81.2,95.7,16.3,390,170993000920,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250022,1881,1.6,3.9,80.8,96.1,15.5,488,170993000920,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250022,1895,1.8,4.1,79.6,94.1,13.5,474,170993000920,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250022,1769,1.8,4.4,77.7,93.4,10.3,419,170993000920,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250023,513,1.6,7.0,90.4,96.9,5.0,244,170993000923,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250023,459,0.0,7.2,90.2,96.1,4.5,64,170993000923,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250023,405,2.5,5.7,91.1,97.0,5.8,69,170993000923,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250023,384,0.0,7.0,90.1,93.8,1.6,63,170993000923,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250024,1647,23.4,3.6,70.7,72.9,20.8,418,170993000924,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250024,1688,20.8,3.9,73.0,75.0,19.9,377,170993000924,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250024,1588,20.0,3.1,74.5,66.2,20.7,396,170993000924,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250024,1467,19.2,2.4,76.6,59.9,13.0,331,170993000924,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250025,1776,4.1,84.7,4.6,62.2,37.7,600,170993000925,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250025,1756,5.4,84.0,4.4,59.8,37.4,372,170993000925,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250025,1860,5.1,84.4,4.7,57.1,35.5,400,170993000925,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250025,2116,4.0,86.3,4.6,59.5,24.1,404,170993000925,0.4,0.6,0.0,0.8,0,15016299025il,il,1
,150162990250026,1297,12.9,10.6,70.5,81.7,18.7,326,170993000941,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250026,1391,13.6,9.1,70.5,81.0,19.6,307,170993000941,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250026,1383,13.0,10.3,70.4,72.3,16.4,345,170993000941,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250026,1352,10.8,10.8,72.3,76.3,9.1,307,170993000941,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250027,4195,36.8,8.2,41.0,50.9,88.0,1197,170993000942,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250027,4429,35.4,7.9,40.7,47.4,85.9,1072,170993000942,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250027,4517,36.9,7.9,40.4,43.6,89.8,902,170993000942,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250027,4425,39.0,6.6,37.4,39.7,81.3,1047,170993000942,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250029,358,0.0,97.8,1.7,99.4,1.1,92,170993000972,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250029,337,0.0,98.2,0.0,97.6,1.3,80,170993000972,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250029,251,0.0,98.8,1.2,96.8,1.0,78,170993000972,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250029,211,0.0,97.6,0.0,98.6,1.4,70,170993000972,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250030,1472,20.2,11.9,35.0,86.4,20.3,357,170993000977,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250030,1451,19.6,11.6,35.6,88.1,24.5,356,170993000977,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250030,1486,16.8,13.5,38.5,86.5,22.0,331,170993000977,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250030,1619,13.9,15.1,44.3,84.1,13.0,392,170993000977,0.4,0.6,0.0,0.8,0,15016299025il,il,1
,150162990250031,1408,0.4,97.3,1.3,87.9,10.1,409,170993001002,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250031,1267,0.0,97.8,1.0,88.6,7.2,279,170993001002,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250031,1225,0.2,97.4,1.4,86.1,4.6,285,170993001002,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250031,1078,0.0,97.0,2.2,77.3,0.9,231,170993001002,0.4,0.6,0.0,0.8,0,15016299025il,il,1
,150162990250034,528,0.2,98.5,0.9,97.5,2.2,139,170993001061,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250034,623,0.0,98.1,0.0,95.5,7.5,134,170993001061,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250034,738,0.1,98.2,1.5,94.4,2.9,209,170993001061,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250034,590,0.0,96.9,0.0,96.4,2.4,170,170993001061,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250035,1191,5.5,14.6,70.4,96.1,10.7,336,170993001093,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250035,1113,5.8,14.6,68.9,96.0,5.7,193,170993001093,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250035,954,5.8,12.8,70.4,94.1,8.3,220,170993001093,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250035,1013,5.4,11.5,72.4,91.1,1.9,213,170993001093,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250036,1793,5.9,11.2,79.6,92.5,7.7,441,170993001111,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250036,1751,5.3,10.1,81.8,92.1,7.2,333,170993001111,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250036,1607,5.4,9.9,81.8,88.6,10.7,352,170993001111,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250036,1510,4.7,8.3,83.2,89.5,4.9,323,170993001111,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250037,1415,10.6,26.4,43.9,82.4,25.1,321,170993001114,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250037,1449,11.1,25.6,42.3,81.3,24.4,303,170993001114,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250037,1414,10.8,25.4,42.0,79.6,29.6,336,170993001114,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250037,1546,14.6,25.1,41.6,76.5,17.0,338,170993001114,0.4,0.6,0.0,0.8,0,15016299025il,il,1
,150162990250039,638,0.6,93.7,3.9,80.1,30.8,157,170993000931,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250039,599,0.0,94.0,3.8,80.1,30.4,148,170993000931,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250039,514,0.2,94.2,4.1,79.2,26.2,103,170993000931,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250039,462,0.0,95.2,2.2,75.3,14.3,112,170993000931,0.5,0.5,0.0,0.75,0,15016299025il,il,1
,150162990250041,1351,8.2,14.2,73.4,91.1,11.4,344,170993001139,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250041,1262,8.8,14.8,72.7,90.9,9.4,244,170993001139,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250041,1227,8.9,15.8,71.4,82.9,8.0,317,170993001139,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250041,1151,5.5,18.2,72.0,85.0,3.3,328,170993001139,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250042,608,5.9,39.3,38.0,95.4,5.5,127,170993001149,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250042,730,6.0,41.6,33.8,93.7,3.7,134,170993001149,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250042,654,7.0,39.4,34.9,88.1,10.3,181,170993001149,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250042,593,9.1,37.6,41.0,93.3,9.2,65,170993001149,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250043,3267,47.3,2.6,40.1,57.1,28.4,948,170993001153,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250043,3371,46.4,2.3,39.4,54.5,23.7,713,170993001153,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250043,3398,46.9,2.2,39.8,46.6,33.0,725,170993001153,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250043,3949,44.7,2.7,41.7,52.2,23.7,792,170993001153,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250044,272,9.2,59.9,26.8,95.2,1.5,70,170993001161,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250044,249,8.8,53.8,34.9,94.8,4.9,61,170993001161,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250044,214,10.3,49.1,39.3,93.5,1.3,73,170993001161,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250044,203,9.9,39.9,47.8,96.1,2.2,45,170993001161,0.5,0.5,0.0,0.75,0,15016299025il,il,1
,150162990250046,1734,17.0,10.3,56.7,75.4,35.1,370,170993001180,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250046,1726,16.3,11.0,57.2,75.5,41.3,404,170993001180,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250046,1772,16.4,9.8,57.6,66.3,50.5,454,170993001180,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250046,1674,17.2,10.2,54.3,66.7,39.1,404,170993001180,0.4,0.6,0.0,0.8,0,15016299025il,il,1
,150162990250047,2133,27.7,20.8,35.5,54.6,56.1,573,170993001185,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250047,2113,28.3,21.5,34.9,55.2,53.5,424,170993001185,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250047,2104,28.7,21.3,33.2,46.8,51.5,495,170993001185,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250047,2117,31.8,20.5,32.5,46.3,45.6,511,170993001185,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250048,1418,5.6,5.8,87.4,90.9,6.6,309,170993001189,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250048,1440,5.4,5.4,87.6,92.2,14.7,341,170993001189,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250048,1435,4.8,4.8,88.5,85.8,9.3,324,170993001189,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250048,1503,4.4,5.4,88.4,85.6,4.8,310,170993001189,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250049,377,2.7,52.8,43.8,93.1,2.0,101,170993001192,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250049,380,3.4,51.6,43.7,91.3,9.1,55,170993001192,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250049,358,5.0,47.8,44.7,89.7,2.2,88,170993001192,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250049,312,3.8,47.1,47.4,81.7,0.0,71,170993001192,0.3,0.7,0.0,0.85,0,15016299025il,il,1
,150162990250052,585,0.7,72.3,25.0,88.9,15.3,131,170993006260,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250052,481,0.0,73.2,24.1,86.7,16.0,131,170993006260,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250052,428,0.7,73.4,24.1,86.7,10.5,115,170993006260,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250052,435,0.0,81.8,15.9,88.0,3.3,92,170993006260,0.4,0.6,0.0,0.8,0,15016299025il,il,1
,150162990250053,729,21.8,19.8,51.7,61.2,13.9,341,170993006250,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250053,711,22.9,19.3,51.2,59.6,17.0,94,170993006250,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250053,711,22.8,17.9,52.0,47.8,21.7,120,170993006250,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250053,781,18.4,22.9,52.4,59.0,18.8,112,170993006250,0.4,0.6,0.0,0.8,0,15016299025il,il,1
,15016299025010C,324,0.0,98.8,0.9,88.0,6.1,82,170993005884,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025010C,260,0.0,99.6,0.0,85.0,13.8,58,170993005884,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025010C,258,0.0,99.2,0.4,85.7,2.0,50,170993005884,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025010C,215,0.0,99.1,0.0,87.4,4.7,43,170993005884,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025012C,756,0.7,3.3,95.8,98.3,9.9,161,170993006103,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025012C,749,0.0,3.2,96.3,99.3,5.1,175,170993006103,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025012C,741,0.3,2.2,97.3,94.7,5.1,158,170993006103,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025012C,596,0.0,2.2,97.5,96.1,1.3,150,170993006103,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025013C,365,0.0,97.5,1.6,80.8,4.4,93,170993006132,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025013C,316,0.0,97.8,0.0,81.6,1.8,56,170993006132,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025013C,331,0.0,97.9,1.2,80.4,1.6,62,170993006132,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025013C,337,0.0,99.4,0.0,87.5,2.3,87,170993006132,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025015C,498,0.4,63.3,35.7,95.6,16.3,80,170993006088,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025015C,538,0.0,63.9,34.9,96.3,7.5,134,170993006088,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025015C,545,0.7,62.9,35.6,96.3,7.4,109,170993006088,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025015C,521,0.0,58.5,35.9,95.6,2.9,102,170993006088,0.6,0.4,0.0,0.7,1,15016299025il,il,1
,15016299025019C,305,0.0,99.0,0.7,96.7,1.7,58,170993006241,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025019C,306,0.0,99.3,0.0,97.7,3.4,58,170993006241,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025019C,346,0.0,99.4,0.0,95.1,5.0,80,170993006241,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025019C,243,0.0,99.6,0.0,93.0,0.0,43,170993006241,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025022C,986,4.8,5.4,87.1,83.5,18.9,489,170993006293,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025022C,1010,5.0,4.7,88.3,83.6,29.2,154,170993006293,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025022C,1008,3.5,4.1,91.5,84.3,25.2,167,170993006293,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025022C,1006,2.8,3.7,93.2,87.9,15.0,154,170993006293,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025027C,285,2.8,76.1,19.3,94.0,3.9,52,170993006472,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025027C,258,0.0,86.8,10.1,94.2,7.0,57,170993006472,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025027C,235,1.3,90.2,7.2,91.9,0.0,64,170993006472,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025027C,113,0.0,88.5,8.8,83.2,0.0,28,170993006472,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025028C,1007,0.5,2.8,95.9,94.3,36.1,216,170993006452,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025028C,985,0.0,3.0,95.2,95.2,56.1,203,170993006452,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025028C,974,0.8,3.8,94.7,95.7,55.8,251,170993006452,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025028C,979,1.2,4.3,94.2,94.9,20.5,210,170993006452,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025029C,631,2.5,13.3,81.9,84.8,31.4,123,170993006499,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025029C,633,2.2,16.9,79.5,83.6,36.3,157,170993006499,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025029C,615,1.5,19.8,77.6,83.6,45.0,140,170993006499,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025029C,660,2.3,23.0,73.8,65.5,15.5,129,170993006499,0.1,0.9,0.0,0.95,1,15016299025il,il,1
,15016299025030C,545,0.2,73.6,24.8,94.3,13.9,117,170993006447,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025030C,461,0.0,75.1,23.9,97.2,16.5,85,170993006447,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025030C,405,0.2,79.0,19.0,95.3,28.7,88,170993006447,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025030C,394,0.0,83.5,14.2,87.6,5.7,105,170993006447,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025031C,650,1.7,10.5,86.0,92.8,30.6,150,170993006439,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025031C,662,1.7,15.1,81.3,93.8,42.3,149,170993006439,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025031C,665,2.3,16.2,79.1,89.6,36.8,144,170993006439,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025031C,659,2.0,20.2,76.3,86.6,8.2,170,170993006439,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025032C,1140,0.0,95.8,3.6,87.4,22.8,493,170993006523,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025032C,1096,0.0,97.4,2.3,88.7,21.2,165,170993006523,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025032C,1180,0.0,96.7,2.4,84.1,9.9,191,170993006523,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025032C,1185,0.0,96.5,2.2,85.7,11.7,188,170993006523,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025033C,904,1.9,25.8,68.6,86.2,49.1,218,170993006515,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025033C,939,1.5,30.6,63.7,85.3,47.3,207,170993006515,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025033C,934,1.2,30.0,64.9,85.1,57.4,223,170993006515,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025033C,1003,1.3,31.4,62.9,84.8,12.9,233,170993006515,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025034C,1142,0.3,31.0,68.0,89.0,46.5,245,170993006440,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025034C,1136,0.0,32.7,65.9,90.3,43.7,247,170993006440,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025034C,1137,0.6,31.3,67.1,90.1,47.5,242,170993006440,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025034C,1193,0.0,34.4,63.8,89.7,16.0,243,170993006440,0.1,0.9,0.0,0.95,1,15016299025il,il,1
,15016299025035C,943,1.0,26.2,67.4,85.3,34.1,223,170993006459,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025035C,956,0.0,27.2,67.4,84.6,47.0,200,170993006459,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025035C,973,0.4,28.8,66.3,85.2,41.8,232,170993006459,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025035C,979,0.0,31.1,63.7,83.7,15.4,254,170993006459,0.1,0.9,0.0,0.95,1,15016299025il,il,1
,15016299025036C,859,0.1,96.5,2.2,96.6,14.7,173,170993006494,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025036C,780,0.0,97.2,2.1,96.0,10.0,200,170993006494,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025036C,765,0.0,95.7,3.5,91.8,18.4,163,170993006494,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025036C,519,0.0,95.4,3.7,88.4,2.0,150,170993006494,0.1,0.9,0.0,0.95,1,15016299025il,il,1
,15016299025037C,705,0.0,98.2,1.4,86.5,11.7,155,170993006454,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025037C,628,0.0,98.4,0.0,87.1,12.2,115,170993006454,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025037C,554,0.0,99.1,0.7,80.1,21.7,115,170993006454,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025037C,499,0.0,98.6,0.0,83.0,1.7,116,170993006454,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025038C,541,0.4,93.3,5.7,95.6,11.6,69,170993006480,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025038C,508,0.0,94.7,4.5,94.1,13.2,121,170993006480,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025038C,355,0.0,95.5,3.7,94.4,7.8,77,170993006480,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025038C,294,0.0,94.2,5.8,78.2,3.8,53,170993006480,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025039C,585,0.0,96.8,2.7,94.5,13.0,117,170993006450,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025039C,647,0.0,96.0,3.4,92.3,16.0,132,170993006450,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025039C,676,0.3,94.7,4.0,89.3,11.4,149,170993006450,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025039C,634,0.0,94.8,5.0,89.7,0.7,148,170993006450,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025040C,387,0.8,86.8,10.1,96.1,18.5,95,170993006491,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025040C,365,0.0,84.1,12.9,96.2,29.2,96,170993006491,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025040C,230,1.7,79.1,17.4,95.7,22.8,44,170993006491,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025040C,242,0.0,78.1,21.5,91.7,5.2,39,170993006491,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025041C,636,1.6,9.3,87.7,87.6,43.9,133,170993006470,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025041C,652,0.0,12.1,84.7,89.1,52.0,146,170993006470,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025041C,668,1.2,11.4,85.6,83.4,49.7,169,170993006470,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025041C,692,0.0,14.2,82.7,83.8,14.0,157,170993006470,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025042C,812,1.8,12.7,84.5,90.1,32.0,223,170993006485,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025042C,1014,1.7,12.8,84.4,90.5,52.3,329,170993006485,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025042C,1067,1.5,12.9,84.8,88.7,58.4,138,170993006485,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025042C,1124,1.1,10.5,88.0,87.5,12.7,268,170993006485,0.0,1.0,0.0,1.0,1,15016299025il,il,1
,15016299025043C,346,2.6,44.8,46.5,86.1,41.3,123,170993006464,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025043C,489,2.9,46.0,45.8,85.5,51.2,84,170993006464,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025043C,444,1.6,41.9,51.4,82.2,39.1,92,170993006464,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025043C,527,0.0,39.5,53.5,64.9,10.3,117,170993006464,0.1,0.9,0.0,0.95,1,15016299025il,il,1
,15016299025046C,394,0.0,99.2,0.5,98.5,2.7,77,170993006476,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025046C,348,0.0,99.1,0.0,97.1,1.2,82,170993006476,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025046C,359,0.0,98.6,0.6,94.4,0.0,78,170993006476,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025046C,446,0.0,98.2,0.0,96.4,1.0,96,170993006476,0.6,0.4,0.0,0.7,1,15016299025il,il,1
,15016299025049C,731,1.2,20.2,74.8,96.2,12.3,423,170993006508,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025049C,691,1.7,27.1,67.6,93.6,7.7,39,170993006508,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025049C,657,2.6,38.7,55.7,92.7,18.8,25,170993006508,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025049C,565,2.5,48.0,47.3,92.0,4.0,25,170993006508,0.3,0.7,0.0,0.85,1,15016299025il,il,1
,15016299025050C,397,1.0,83.6,12.6,85.1,3.6,212,170993006503,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025050C,386,0.0,87.3,9.6,82.9,5.1,59,170993006503,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025050C,382,0.3,91.4,6.0,85.3,5.4,56,170993006503,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025050C,364,0.0,94.0,4.1,89.6,1.5,65,170993006503,0.6,0.4,0.0,0.7,1,15016299025il,il,1
,15016299025051C,477,0.0,97.7,0.8,96.0,7.1,234,170993006437,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025051C,436,0.0,97.9,0.0,95.2,1.1,94,170993006437,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025051C,406,0.0,97.5,1.5,92.4,2.0,51,170993006437,0.0,0.0,1.0,0.0,1,15016299025il,il,0
,15016299025051C,528,0.0,99.4,0.0,92.0,0.0,77,170993006437,0.3,0.7,0.0,0.85,1,15016299025il,il,1
,150162990250526,901,0.0,97.1,2.3,97.2,2.2,211,170993000943,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250526,861,0.0,97.0,2.2,96.1,2.4,210,170993000943,0.0,0.0,1.0,0.0,0,15016299025il,il,0
,150162990250526,875,0.1,97.0,2.3,92.6,1.0,176,170993000943,0.0,0.0,1.0,0.0,0,15016299025il,il,0
