year,mergecode,mathpass,elapass,totaltest,totalenroll,white,black,hispanic,lowincome,droprate,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,districtcode,state,year_21
18,510840080260001,40.3,44.6,119,420,91.2,0.0,2.9,11.0,0.5,173192003349,0.0,0.0,1.0,0.0,51084008026il,il,0
19,510840080260001,41.1,47.8,90,420,91.7,2.1,2.1,12.6,3.6,173192003349,0.0,0.0,1.0,0.0,51084008026il,il,0
21,510840080260001,36.2,42.8,106,400,91.0,2.5,0.0,19.3,3.2,173192003349,0.4,0.3,0.3,0.5,51084008026il,il,1
17,510840100260001,17.5,32.5,82,389,95.4,1.0,1.3,30.8,0.8,170462000142,0.0,0.0,1.0,0.0,51084010026il,il,0
18,510840100260001,19.8,36.5,96,393,96.4,0.0,0.0,30.0,1.3,170462000142,0.0,0.0,1.0,0.0,51084010026il,il,0
19,510840100260001,27.5,39.2,105,414,95.2,0.5,1.0,32.1,3.1,170462000142,0.0,0.0,1.0,0.0,51084010026il,il,0
21,510840100260001,11.8,31.2,93,387,92.0,0.0,2.6,26.1,2.2,170462000142,0.27,0.27,0.45,0.41,51084010026il,il,1
17,510840110260001,26.7,24.4,143,283,98.2,0.4,0.0,26.9,1.1,173093003221,0.0,0.0,1.0,0.0,51084011026il,il,0
18,510840110260001,10.3,28.2,39,273,96.3,0.0,0.0,24.9,1.6,173093003221,0.0,0.0,1.0,0.0,51084011026il,il,0
19,510840110260001,10.0,37.5,40,255,94.9,1.6,0.0,30.2,3.7,173093003221,0.0,0.0,1.0,0.0,51084011026il,il,0
21,510840110260001,12.1,27.3,33,230,94.8,0.0,0.0,18.7,6.1,173093003221,0.1,0.4,0.5,0.45,51084011026il,il,1
17,510840140260001,29.0,28.0,106,420,94.8,1.0,0.2,45.7,1.2,173410003498,0.0,0.0,1.0,0.0,51084014026il,il,0
18,510840140260001,32.3,35.5,93,407,93.1,2.7,0.0,43.0,2.0,173410003498,0.0,0.0,1.0,0.0,51084014026il,il,0
19,510840140260001,23.7,29.0,94,403,91.6,2.5,1.2,48.1,4.8,173410003498,0.0,0.0,1.0,0.0,51084014026il,il,0
21,510840140260001,15.3,22.4,98,398,88.7,3.8,2.8,44.5,4.3,173410003498,0.9,0.1,0.0,0.55,51084014026il,il,1
17,510840150260001,56.5,45.8,131,467,95.7,1.3,0.6,7.3,0.0,174248004271,0.0,0.0,1.0,0.0,51084015026il,il,0
18,510840150260001,49.1,58.9,112,467,94.2,0.0,0.0,8.8,0.0,174248004271,0.0,0.0,1.0,0.0,51084015026il,il,0
19,510840150260001,39.8,50.0,98,447,94.2,1.6,0.9,11.2,0.2,174248004271,0.0,0.0,1.0,0.0,51084015026il,il,0
21,510840150260001,22.4,36.4,107,469,94.0,0.0,0.0,12.2,0.7,174248004271,0.9,0.1,0.0,0.55,51084015026il,il,1
17,510840160260001,38.9,50.0,57,260,93.8,1.2,0.8,32.7,0.8,172799002960,0.0,0.0,1.0,0.0,51084016026il,il,0
18,510840160260001,29.0,37.1,62,249,94.0,0.0,0.0,26.9,0.8,172799002960,0.0,0.0,1.0,0.0,51084016026il,il,0
19,510840160260001,34.3,47.1,70,273,93.8,0.4,0.7,27.5,2.1,172799002960,0.0,0.0,1.0,0.0,51084016026il,il,0
21,510840160260001,30.6,30.7,75,262,92.4,0.0,0.0,24.8,3.3,172799002960,0.3,0.0,0.7,0.15,51084016026il,il,1
17,510841860250001,16.0,22.7,278,1254,47.9,39.6,2.2,70.7,0.6,173708003829,0.0,0.0,1.0,0.0,51084186025il,il,0
18,510841860250001,12.2,13.0,214,1199,48.3,39.1,2.3,76.3,1.4,173708003829,0.0,0.0,1.0,0.0,51084186025il,il,0
19,510841860250001,14.3,11.6,221,1132,48.6,38.4,2.4,63.4,11.7,173708003829,0.0,0.0,1.0,0.0,51084186025il,il,0
21,510841860250001,9.6,13.0,147,1084,46.2,38.7,2.4,68.2,8.5,173708003829,0.45,0.45,0.09,0.68,51084186025il,il,1
17,510841860250002,37.9,44.9,323,1506,54.2,28.6,4.2,37.5,1.7,173708003838,0.0,0.0,1.0,0.0,51084186025il,il,0
18,510841860250002,41.6,45.8,353,1415,55.0,26.5,4.8,39.4,1.1,173708003838,0.0,0.0,1.0,0.0,51084186025il,il,0
19,510841860250002,35.9,44.7,275,1477,53.2,28.0,4.3,31.7,4.4,173708003838,0.0,0.0,1.0,0.0,51084186025il,il,0
21,510841860250002,45.2,52.3,197,1488,52.3,28.7,4.5,32.9,4.5,173708003838,0.45,0.45,0.09,0.68,51084186025il,il,1
17,510841860250003,18.0,21.1,268,1206,39.3,48.8,2.8,63.6,3.2,173708003839,0.0,0.0,1.0,0.0,51084186025il,il,0
18,510841860250003,14.8,20.4,250,1233,39.7,50.0,2.9,68.3,3.6,173708003839,0.0,0.0,1.0,0.0,51084186025il,il,0
19,510841860250003,14.1,19.8,213,1229,36.9,51.1,2.8,56.4,6.0,173708003839,0.0,0.0,1.0,0.0,51084186025il,il,0
21,510841860250003,18.9,19.6,127,1232,34.7,50.3,2.8,60.2,10.3,173708003839,0.45,0.45,0.09,0.68,51084186025il,il,1
17,530601260260001,19.3,24.6,60,298,98.7,0.7,0.0,48.3,2.3,171851002143,0.0,0.0,1.0,0.0,53060126026il,il,0
18,530601260260001,25.8,30.6,62,276,97.8,0.0,0.0,43.1,1.8,171851002143,0.0,0.0,1.0,0.0,53060126026il,il,0
19,530601260260001,21.5,35.4,65,266,96.6,0.0,0.0,38.0,5.4,171851002143,0.0,0.0,1.0,0.0,53060126026il,il,0
21,530601260260001,13.6,23.7,59,295,94.6,0.0,0.0,42.0,2.8,171851002143,0.3,0.0,0.7,0.15,53060126026il,il,1
17,530601890260001,8.9,30.4,56,220,94.5,0.0,0.5,51.4,5.5,170011305387,0.0,0.0,1.0,0.0,53060189026il,il,0
18,530601890260001,6.5,15.2,46,193,94.8,0.0,0.0,45.6,2.1,170011305387,0.0,0.0,1.0,0.0,53060189026il,il,0
19,530601890260001,8.3,25.0,37,179,92.7,0.0,2.2,49.2,6.2,170011305387,0.0,0.0,1.0,0.0,53060189026il,il,0
21,530601890260001,7.1,11.9,42,188,93.1,0.0,0.0,44.7,5.4,170011305387,0.4,0.2,0.4,0.4,53060189026il,il,1
17,530601910260001,19.7,25.4,71,295,96.3,1.0,0.7,42.7,1.4,174396205578,0.0,0.0,1.0,0.0,53060191026il,il,0
18,530601910260001,22.2,33.3,63,291,96.2,0.0,0.0,49.8,2.7,174396205578,0.0,0.0,1.0,0.0,53060191026il,il,0
19,530601910260001,23.6,26.4,73,319,95.9,1.6,1.6,48.3,5.1,174396205578,0.0,0.0,1.0,0.0,53060191026il,il,0
21,530601910260001,8.0,12.5,88,285,95.8,0.0,0.0,46.3,6.1,174396205578,0.2,0.0,0.8,0.1,53060191026il,il,1
17,530903030160002,33.2,36.6,390,1926,91.9,1.0,2.2,44.7,2.6,173111003245,0.0,0.0,1.0,0.0,53090303016il,il,0
18,530903030160002,30.7,30.3,430,1824,91.3,0.7,2.9,42.4,2.0,173111003245,0.0,0.0,1.0,0.0,53090303016il,il,0
19,530903030160002,30.8,26.9,395,1821,91.1,0.7,3.0,44.9,5.0,173111003245,0.0,0.0,1.0,0.0,53090303016il,il,0
21,530903030160002,22.2,24.6,408,1827,90.2,0.0,3.4,48.1,2.6,173111003245,1.0,0.0,0.0,0.5,53090303016il,il,1
17,530903080160001,49.7,53.1,321,1318,92.9,1.3,2.6,21.4,0.5,174098004105,0.0,0.0,1.0,0.0,53090308016il,il,0
18,530903080160001,42.8,46.8,297,1340,91.9,1.3,2.7,21.5,0.4,174098004105,0.0,0.0,1.0,0.0,53090308016il,il,0
19,530903080160001,42.0,44.1,338,1366,90.4,0.6,3.5,21.5,2.8,174098004105,0.0,0.0,1.0,0.0,53090308016il,il,0
21,530903080160001,43.1,43.3,348,1395,87.8,1.7,3.8,22.1,1.9,174098004105,0.5,0.0,0.5,0.25,53090308016il,il,1
17,530903090160001,26.5,25.6,237,1018,87.0,2.5,4.3,49.9,0.5,171323001567,0.0,0.0,1.0,0.0,53090309016il,il,0
18,530903090160001,23.1,25.3,226,983,85.4,1.9,5.2,51.0,1.1,171323001567,0.0,0.0,1.0,0.0,53090309016il,il,0
19,530903090160001,22.6,23.0,222,974,85.0,2.6,6.0,49.1,3.7,171323001567,0.0,0.0,1.0,0.0,53090309016il,il,0
21,530903090160001,16.8,14.4,215,995,84.2,2.3,5.8,52.8,3.3,171323001567,0.4,0.2,0.4,0.4,53090309016il,il,1
17,530907010260001,45.5,50.6,80,330,95.5,0.3,2.7,23.6,0.9,171188001434,0.0,0.0,1.0,0.0,53090701026il,il,0
18,530907010260001,37.2,49.0,94,345,94.5,0.0,0.0,18.3,0.6,171188001434,0.0,0.0,1.0,0.0,53090701026il,il,0
19,530907010260001,45.2,50.7,73,341,95.6,0.6,2.1,22.0,2.0,171188001434,0.0,0.0,1.0,0.0,53090701026il,il,0
21,530907010260001,23.0,33.8,74,310,95.5,0.0,0.0,20.6,1.3,171188001434,0.2,0.0,0.8,0.1,53090701026il,il,1
17,530907020260001,31.0,36.6,71,299,93.3,0.0,3.0,10.7,0.3,173939003985,0.0,0.0,1.0,0.0,53090702026il,il,0
18,530907020260001,43.5,47.8,69,313,91.4,0.0,3.8,11.5,1.9,173939003985,0.0,0.0,1.0,0.0,53090702026il,il,0
19,530907020260001,39.8,43.2,88,336,91.7,1.5,3.9,13.1,2.0,173939003985,0.0,0.0,1.0,0.0,53090702026il,il,0
21,530907020260001,32.3,43.1,93,330,90.9,0.0,3.6,14.5,1.5,173939003985,0.3,0.0,0.7,0.15,53090702026il,il,1
17,530907030260001,16.2,24.3,37,137,94.9,2.9,2.2,27.0,1.5,171206001458,0.0,0.0,1.0,0.0,53090703026il,il,0
18,530907030260001,35.1,29.7,37,137,93.4,0.0,0.0,30.7,1.5,171206001458,0.0,0.0,1.0,0.0,53090703026il,il,0
19,530907030260001,30.7,50.0,26,141,93.6,2.1,3.5,26.2,5.8,171206001458,0.0,0.0,1.0,0.0,53090703026il,il,0
21,530907030260001,15.8,36.8,38,132,93.2,0.0,0.0,25.0,5.8,171206001458,0.0,0.0,1.0,0.0,53090703026il,il,1
17,530907090260006,59.7,64.9,214,931,92.3,1.9,1.7,13.4,0.9,172680002864,0.0,0.0,1.0,0.0,53090709026il,il,0
18,530907090260006,60.6,63.4,221,923,90.8,2.0,3.0,13.8,0.9,172680002864,0.0,0.0,1.0,0.0,53090709026il,il,0
19,530907090260006,59.9,63.0,222,959,90.4,1.8,3.3,14.3,1.6,172680002864,0.0,0.0,1.0,0.0,53090709026il,il,0
21,530907090260006,52.4,51.1,257,1009,90.7,1.7,3.6,17.4,0.9,172680002864,0.0,0.0,1.0,0.0,53090709026il,il,1
17,531020060260001,26.1,26.1,70,337,87.5,0.3,4.2,39.2,2.1,171510000013,0.0,0.0,1.0,0.0,53102006026il,il,0
18,531020060260001,41.3,37.6,80,338,87.6,0.0,4.4,38.2,3.6,171510000013,0.0,0.0,1.0,0.0,53102006026il,il,0
19,531020060260001,25.8,30.0,70,326,85.3,0.6,5.2,37.4,3.7,171510000013,0.0,0.0,1.0,0.0,53102006026il,il,0
21,531020060260001,27.1,25.4,59,308,84.1,0.0,9.1,42.9,3.2,171510000013,0.4,0.0,0.6,0.2,53102006026il,il,1
17,531020110260001,29.5,44.3,89,374,92.8,0.8,3.5,30.7,0.5,170032605634,0.0,0.0,1.0,0.0,53102011026il,il,0
18,531020110260001,30.6,54.1,85,356,91.3,0.0,4.8,29.5,0.6,170032605634,0.0,0.0,1.0,0.0,53102011026il,il,0
19,531020110260001,31.5,52.2,92,368,90.2,1.4,5.2,29.9,3.1,170032605634,0.0,0.0,1.0,0.0,53102011026il,il,0
21,531020110260001,29.3,42.4,99,359,89.1,0.0,6.1,35.4,1.6,170032605634,0.1,0.0,0.9,0.05,53102011026il,il,1
17,531020210260001,21.4,28.6,74,159,89.9,2.5,4.4,41.5,2.7,174092004104,0.0,0.0,1.0,0.0,53102021026il,il,0
18,531020210260001,23.8,23.8,21,147,89.8,0.0,0.0,49.0,1.0,174092004104,0.0,0.0,1.0,0.0,53102021026il,il,0
19,531020210260001,9.1,27.3,33,145,92.4,0.7,3.4,50.3,2.8,174092004104,0.0,0.0,1.0,0.0,53102021026il,il,0
21,531020210260001,0.0,0.0,14,139,91.4,0.0,0.0,50.4,6.7,174092004104,0.0,0.0,1.0,0.0,53102021026il,il,1
17,531020600260001,56.8,54.1,37,170,95.3,0.6,2.9,28.2,2.4,173414003501,0.0,0.0,1.0,0.0,53102060026il,il,0
18,531020600260001,39.0,46.4,41,164,97.0,0.0,0.0,26.2,0.6,173414003501,0.0,0.0,1.0,0.0,53102060026il,il,0
19,531020600260001,36.9,57.9,38,163,98.2,0.0,0.6,21.5,2.8,173414003501,0.0,0.0,1.0,0.0,53102060026il,il,0
21,531020600260001,36.9,34.2,38,139,94.2,0.0,0.0,18.7,2.8,173414003501,0.0,0.0,1.0,0.0,53102060026il,il,1
17,531021220170001,59.4,57.1,221,984,91.9,1.1,2.7,14.9,0.6,172577002784,0.0,0.0,1.0,0.0,53102122017il,il,0
18,531021220170001,47.1,57.1,259,980,91.6,1.5,2.8,17.1,0.0,172577002784,0.0,0.0,1.0,0.0,53102122017il,il,0
19,531021220170001,52.5,49.2,236,990,91.8,1.1,2.5,16.1,2.1,172577002784,0.0,0.0,1.0,0.0,53102122017il,il,0
21,531021220170001,47.8,44.5,243,916,90.4,1.2,3.9,18.0,1.5,172577002784,0.8,0.0,0.2,0.4,53102122017il,il,1
17,531021400260001,45.0,55.0,140,492,94.5,0.2,2.4,20.3,1.6,171443001781,0.0,0.0,1.0,0.0,53102140026il,il,0
18,531021400260001,50.0,56.2,111,517,94.0,0.0,2.7,17.4,0.6,171443001781,0.0,0.0,1.0,0.0,53102140026il,il,0
19,531021400260001,55.8,54.9,123,469,94.9,0.2,2.6,16.0,3.3,171443001781,0.0,0.0,1.0,0.0,53102140026il,il,0
21,531021400260001,51.6,52.5,99,450,94.4,0.0,2.7,20.4,1.6,171443001781,0.2,0.0,0.8,0.1,53102140026il,il,1
17,540920020260004,14.3,21.4,98,389,93.8,1.0,2.8,50.6,1.0,171082001320,0.0,0.0,1.0,0.0,54092002026il,il,0
18,540920020260004,18.2,17.0,88,387,92.8,0.0,3.9,53.2,1.3,171082001320,0.0,0.0,1.0,0.0,54092002026il,il,0
19,540920020260004,10.9,12.2,77,374,90.4,0.3,4.5,53.5,5.3,171082001320,0.0,0.0,1.0,0.0,54092002026il,il,0
21,540920020260004,6.7,7.8,90,374,87.4,0.0,5.9,60.4,5.1,171082001320,0.8,0.0,0.2,0.4,54092002026il,il,1
17,540920040260004,18.8,20.3,64,314,91.1,1.9,1.3,51.9,3.8,170009205255,0.0,0.0,1.0,0.0,54092004026il,il,0
18,540920040260004,12.5,20.1,80,289,88.6,0.0,0.0,55.7,1.7,170009205255,0.0,0.0,1.0,0.0,54092004026il,il,0
19,540920040260004,7.5,25.4,67,285,87.4,3.5,1.1,56.8,5.6,170009205255,0.0,0.0,1.0,0.0,54092004026il,il,0
21,540920040260004,11.8,9.8,52,252,84.9,4.4,0.0,62.7,4.0,170009205255,0.7,0.2,0.1,0.55,54092004026il,il,1
17,540920110260005,21.6,24.7,99,396,82.3,0.0,15.9,50.8,3.0,171966002238,0.0,0.0,1.0,0.0,54092011026il,il,0
18,540920110260005,26.1,36.9,65,365,82.7,0.0,14.8,44.4,3.8,171966002238,0.0,0.0,1.0,0.0,54092011026il,il,0
19,540920110260005,13.2,16.2,68,328,79.3,1.2,15.9,96.6,6.5,171966002238,0.0,0.0,1.0,0.0,54092011026il,il,0
21,540920110260005,19.3,19.3,83,325,78.5,0.0,16.3,46.8,2.0,171966002238,0.9,0.0,0.1,0.45,54092011026il,il,1
17,540920760260001,33.3,25.4,63,305,87.2,1.0,4.3,37.7,0.7,171080001317,0.0,0.0,1.0,0.0,54092076026il,il,0
18,540920760260001,22.5,26.7,71,304,84.5,0.0,6.3,28.6,0.7,171080001317,0.0,0.0,1.0,0.0,54092076026il,il,0
19,540920760260001,23.1,25.7,78,303,85.1,2.3,5.9,35.3,1.8,171080001317,0.0,0.0,1.0,0.0,54092076026il,il,0
21,540920760260001,17.5,15.9,63,303,89.1,0.0,6.3,42.9,3.7,171080001317,0.91,0.0,0.09,0.45,54092076026il,il,1
17,540921180240022,13.5,19.8,337,1529,46.7,36.7,9.5,65.1,6.6,171179001382,0.0,0.0,1.0,0.0,54092118024il,il,0
18,540921180240022,10.2,18.0,295,1467,45.2,36.1,10.2,62.4,4.2,171179001382,0.0,0.0,1.0,0.0,54092118024il,il,0
19,540921180240022,9.3,15.3,273,1412,44.2,37.2,9.6,65.0,11.7,171179001382,0.0,0.0,1.0,0.0,54092118024il,il,0
21,540921180240022,4.8,15.7,248,1328,39.5,40.6,9.9,64.2,7.2,171179001382,0.3,0.6,0.1,0.75,54092118024il,il,1
17,540922250170001,22.6,25.8,31,138,94.9,2.2,0.0,37.0,0.7,170423000119,0.0,0.0,1.0,0.0,54092225017il,il,0
18,540922250170001,11.9,21.4,42,134,94.8,0.0,0.0,42.5,1.5,170423000119,0.0,0.0,1.0,0.0,54092225017il,il,0
19,540922250170001,19.4,22.6,33,134,94.0,1.5,0.7,38.8,2.2,170423000119,0.0,0.0,1.0,0.0,54092225017il,il,0
21,540922250170001,7.1,25.0,28,137,92.0,0.0,0.0,38.0,5.1,170423000119,0.4,0.0,0.6,0.2,54092225017il,il,1
17,540925120260001,20.3,32.8,64,278,98.6,0.4,0.7,28.4,1.8,170141806385,0.0,0.0,1.0,0.0,54092512026il,il,0
18,540925120260001,11.0,23.2,73,268,96.6,0.0,0.0,37.7,0.4,170141806385,0.0,0.0,1.0,0.0,54092512026il,il,0
19,540925120260001,19.3,29.0,64,261,96.9,0.4,1.9,37.9,1.8,170141806385,0.0,0.0,1.0,0.0,54092512026il,il,0
21,540925120260001,6.4,14.9,47,251,93.2,0.0,0.0,42.2,2.5,170141806385,0.4,0.0,0.6,0.2,54092512026il,il,1
17,56099200U260001,32.9,45.7,70,328,80.2,1.2,15.5,18.0,0.6,170543000223,0.0,0.0,1.0,0.0,56099200U26il,il,0
18,56099200U260001,23.5,33.3,81,323,76.8,0.0,17.6,24.5,0.6,170543000223,0.0,0.0,1.0,0.0,56099200U26il,il,0
19,56099200U260001,20.7,42.5,88,352,77.0,4.0,16.5,24.7,2.4,170543000223,0.0,0.0,1.0,0.0,56099200U26il,il,0
21,56099200U260001,18.0,35.0,102,347,75.8,3.7,18.4,25.9,2.2,170543000223,0.0,0.0,1.0,0.0,56099200U26il,il,1
17,56099201U260001,20.3,28.8,408,1634,19.7,65.7,9.4,67.7,0.4,171125001344,0.0,0.0,1.0,0.0,56099201U26il,il,0
18,56099201U260001,13.4,26.6,402,1638,19.7,65.5,9.9,67.4,0.9,171125001344,0.0,0.0,1.0,0.0,56099201U26il,il,0
19,56099201U260001,13.1,20.8,378,1432,18.2,65.9,12.0,66.6,4.2,171125001344,0.0,0.0,1.0,0.0,56099201U26il,il,0
21,56099201U260001,8.5,14.3,328,1417,15.3,64.9,14.7,67.1,1.5,171125001344,0.36,0.64,0.0,0.82,56099201U26il,il,1
17,560992020220001,36.3,35.3,517,2068,59.9,8.7,24.7,30.7,0.6,173174003339,0.0,0.0,1.0,0.0,56099202022il,il,0
18,560992020220001,32.9,33.9,504,2066,58.2,9.5,25.3,31.8,1.2,173174003339,0.0,0.0,1.0,0.0,56099202022il,il,0
19,560992020220001,37.6,38.2,496,2069,56.4,9.7,26.4,30.7,3.0,173174003339,0.0,0.0,1.0,0.0,56099202022il,il,0
21,560992020220001,25.8,29.3,513,2054,55.1,8.7,27.8,34.2,1.4,173174003339,0.18,0.55,0.27,0.64,56099202022il,il,1
17,560992020220002,36.2,38.1,663,2565,58.1,9.7,26.2,28.2,0.6,173174004524,0.0,0.0,1.0,0.0,56099202022il,il,0
18,560992020220002,32.7,33.1,587,2521,56.5,10.9,26.6,27.6,1.0,173174004524,0.0,0.0,1.0,0.0,56099202022il,il,0
